SA2_MAINCODE_2011,SA2_NAME_2011,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
407031161,Karoonda - Lameroo,47290,Southern Mallee,0.6851937,Poor,Good,0
407031162,Loxton,43790,Loxton Waikerie,1,Acceptable,Good,0
407031163,Loxton Region,43790,Loxton Waikerie,1,Acceptable,Good,0
407031164,Mannum,43080,Karoonda East Murray,0.0135313,Poor,Good,0
407031164,Mannum,44210,Mid Murray,0.9864687,Acceptable,Good,0
407031165,Murray Bridge,45040,Murray Bridge,1,Good,Good,0
407031166,Murray Bridge Region,44210,Mid Murray,0.1058443,Acceptable,Good,0
407031166,Murray Bridge Region,45040,Murray Bridge,0.8941557,Good,Good,0
407031167,Renmark,46670,Renmark Paringa,1,Good,Good,0
407031168,Renmark Region,46670,Renmark Paringa,1,Good,Good,0
407031169,The Coorong,47290,Southern Mallee,0.0018032,Poor,Good,1
407031169,The Coorong,47800,Coorong,0.9981968,Good,Good,0
407031170,Waikerie,49399,Unincorporated SA,0.0001874,Acceptable,Good,1
407031170,Waikerie,44210,Mid Murray,0.3173272,Acceptable,Good,0
407031170,Waikerie,43790,Loxton Waikerie,0.6824854,Acceptable,Good,0
497979799,Migratory - Offshore - Shipping (SA),49799,Migratory - Offshore - Shipping (SA),1,Good,Good,0
499999499,No usual address (SA),49499,No usual address (SA),1,Good,Good,0
501011001,Augusta,50280,Augusta Margaret River,1,Good,Good,0
501011002,Busselton,51260,Busselton,1,Good,Good,0
501011003,Busselton Region,51260,Busselton,1,Good,Good,0
501011004,Margaret River,50280,Augusta Margaret River,1,Good,Good,0
501021005,Australind - Leschenault,53990,Harvey,1,Good,Good,0
501021006,Bunbury,51190,Bunbury,1,Good,Good,0
501021007,Capel,51260,Busselton,0.0094044,Good,Good,1
501021007,Capel,51400,Capel,0.9905956,Good,Good,0
501021008,College Grove - Carey Park,51190,Bunbury,1,Good,Good,0
501021009,Collie,51890,Collie,1,Good,Good,0
501021010,Dardanup,52660,Dardanup,1,Good,Good,0
501021011,Davenport,51190,Bunbury,1,Good,Good,0
501021012,Eaton - Pelican Point,51190,Bunbury,0.079807,Good,Good,0
501021012,Eaton - Pelican Point,52660,Dardanup,0.920193,Good,Good,0
501021013,Gelorup - Dalyellup - Stratham,51400,Capel,1,Good,Good,0
501021014,Harvey,53990,Harvey,1,Good,Good,0
501021015,Koombana,51190,Bunbury,1,Good,Good,0
501021016,Waroona,58820,Waroona,1,Good,Good,0
501031017,Bridgetown - Boyup Brook,50770,Boyup Brook,0.2710255,Poor,Good,0
501031017,Bridgetown - Boyup Brook,50840,Bridgetown-Greenbushes,0.7289745,Poor,Good,0
501031018,Donnybrook - Balingup,52870,Donnybrook-Balingup,1,Good,Good,0
501031019,Manjimup,55180,Manjimup,1,Acceptable,Good,0
501031020,Pemberton,56300,Nannup,0.2466635,Poor,Good,0
501031020,Pemberton,55180,Manjimup,0.7533365,Acceptable,Good,0
502011021,Dawesville - Bouvard,55110,Mandurah,1,Good,Good,0
502011022,Falcon - Wannanup,55110,Mandurah,1,Good,Good,0
502011023,Greenfields,55110,Mandurah,1,Good,Good,0
502011024,Halls Head - Erskine,55110,Mandurah,1,Good,Good,0
502011025,Mandurah,55110,Mandurah,1,Good,Good,0
502011026,Mandurah - East,56230,Murray,1,Good,Good,0
502011027,Mandurah - North,56230,Murray,0.0400097,Good,Good,0
502011027,Mandurah - North,55110,Mandurah,0.9599903,Good,Good,0
502011028,Mandurah - South,55110,Mandurah,1,Good,Good,0
502011029,Pinjarra,56230,Murray,1,Good,Good,0
503011030,City Beach,51310,Cambridge,1,Acceptable,Good,0
503011031,Claremont (WA),56580,Nedlands,0.0125163,Poor,Good,0
503011031,Claremont (WA),52170,Cottesloe,0.0270099,Good,Good,0
503011031,Claremont (WA),51750,Claremont,0.9604739,Acceptable,Good,0
503011032,Cottesloe,52170,Cottesloe,1,Good,Good,0
503011033,Floreat,56580,Nedlands,0.1326393,Poor,Good,0
503011033,Floreat,51310,Cambridge,0.8673607,Acceptable,Good,0
503011034,Mosman Park - Peppermint Grove,56930,Peppermint Grove,0.1509885,Poor,Good,0
503011034,Mosman Park - Peppermint Grove,55740,Mosman Park,0.8490115,Acceptable,Good,0
503011035,Nedlands - Dalkeith - Crawley,57080,Perth,0.2212025,Poor,Good,0
503011035,Nedlands - Dalkeith - Crawley,56580,Nedlands,0.7787975,Poor,Good,0
503011036,Swanbourne - Mount Claremont,51310,Cambridge,0.0377213,Acceptable,Good,0
503011036,Swanbourne - Mount Claremont,51750,Claremont,0.2516467,Acceptable,Good,0
503011036,Swanbourne - Mount Claremont,56580,Nedlands,0.710632,Poor,Good,0
503021037,Kings Park (WA),57080,Perth,1,Poor,Good,0
503021038,Mount Hawthorn - Leederville,58570,Vincent,1,Poor,Good,0
503021039,Mount Lawley - Inglewood,50420,Bayswater,0.0451111,Good,Good,0
503021039,Mount Lawley - Inglewood,58570,Vincent,0.1786637,Poor,Good,0
503021039,Mount Lawley - Inglewood,57910,Stirling,0.7762252,Good,Good,0
503021040,North Perth,58570,Vincent,1,Poor,Good,0
503021041,Perth City,58570,Vincent,0.3844829,Poor,Good,0
503021041,Perth City,57080,Perth,0.6155171,Poor,Good,0
503021042,Subiaco - Shenton Park,51310,Cambridge,0.0074394,Acceptable,Good,1
503021042,Subiaco - Shenton Park,56580,Nedlands,0.0087683,Poor,Good,1
503021042,Subiaco - Shenton Park,57980,Subiaco,0.9837924,Good,Good,0
503021043,Wembley - West Leederville - Glendalough,57910,Stirling,0.2833827,Good,Good,0
503021043,Wembley - West Leederville - Glendalough,51310,Cambridge,0.7166173,Acceptable,Good,0
504011044,Bassendean - Eden Hill - Ashfield,50350,Bassendean,1,Good,Good,0
504011045,Bayswater - Embleton - Bedford,50420,Bayswater,1,Good,Good,0
504011046,Maylands,50420,Bayswater,1,Good,Good,0
504011047,Morley,50420,Bayswater,1,Good,Good,0
504011048,Noranda,50420,Bayswater,1,Good,Good,0
504021049,Chidlow,56090,Mundaring,1,Acceptable,Good,0
504021050,Glen Forrest - Darlington,56090,Mundaring,1,Acceptable,Good,0
504021051,Helena Valley - Koongamia,58050,Swan,0.2141512,Good,Good,0
504021051,Helena Valley - Koongamia,56090,Mundaring,0.7858488,Acceptable,Good,0
504021052,Malmalling - Reservoir,54200,Kalamunda,0.1000767,Good,Good,0
504021052,Malmalling - Reservoir,56090,Mundaring,0.8999233,Acceptable,Good,0
504021053,Mundaring,56090,Mundaring,1,Acceptable,Good,0
504021054,Swan View - Greenmount - Midvale,58050,Swan,0.296938,Good,Good,0
504021054,Swan View - Greenmount - Midvale,56090,Mundaring,0.703062,Acceptable,Good,0
504031055,Avon Valley National Park,58050,Swan,1,Good,Good,0
504031056,Ballajura,58050,Swan,1,Good,Good,0
504031057,Beechboro,58050,Swan,1,Good,Good,0
504031058,Bullsbrook,58050,Swan,1,Good,Good,0
504031059,Ellenbrook,58050,Swan,1,Good,Good,0
504031060,Gidgegannup,58050,Swan,1,Good,Good,0
504031061,Hazelmere - South Guildford,58050,Swan,1,Good,Good,0
504031062,Lockridge - Kiara,58050,Swan,1,Good,Good,0
504031063,Malaga,58050,Swan,1,Good,Good,0
504031064,Melaleuca - Lexia,58050,Swan,1,Good,Good,0
504031065,Middle Swan - Herne Hill,58050,Swan,1,Good,Good,0
504031066,Midland - Guildford,56090,Mundaring,0.0684486,Acceptable,Good,0
504031066,Midland - Guildford,58050,Swan,0.9315514,Good,Good,0
504031067,Stratton - Jane Brook,58050,Swan,1,Good,Good,0
504031068,The Vines,58050,Swan,1,Good,Good,0
504031069,Walyunga National Park,58050,Swan,1,Good,Good,0
505011070,Craigie - Beldon,54170,Joondalup,1,Good,Good,0
505011071,Currambine - Kinross,54170,Joondalup,1,Good,Good,0
505011072,Duncraig,54170,Joondalup,1,Good,Good,0
505011073,Greenwood - Warwick,54170,Joondalup,1,Good,Good,0
505011074,Heathridge - Connolly,54170,Joondalup,1,Good,Good,0
505011075,Hillarys,54170,Joondalup,1,Good,Good,0
505011076,Iluka - Burns Beach,54170,Joondalup,1,Good,Good,0
505011077,Joondalup - Edgewater,54170,Joondalup,1,Good,Good,0
505011078,Kingsley,54170,Joondalup,1,Good,Good,0
505011079,Mullaloo - Kallaroo,54170,Joondalup,1,Good,Good,0
505011080,Ocean Reef,54170,Joondalup,1,Good,Good,0
505011081,Padbury,54170,Joondalup,1,Good,Good,0
505011082,Sorrento - Marmion,54170,Joondalup,1,Good,Good,0
505011083,Woodvale,58760,Wanneroo,0.0019615,Good,Good,1
505011083,Woodvale,54170,Joondalup,0.9980385,Good,Good,0
505021084,Balcatta - Hamersley,57910,Stirling,1,Good,Good,0
505021085,Balga - Mirrabooka,57910,Stirling,1,Good,Good,0
505021086,Dianella,57910,Stirling,1,Good,Good,0
505021087,Herdsman,57910,Stirling,1,Good,Good,0
505021088,Innaloo - Doubleview,57910,Stirling,1,Good,Good,0
505021089,Karrinyup - Gwelup - Carine,57910,Stirling,1,Good,Good,0
505021090,Nollamara - Westminster,57910,Stirling,1,Good,Good,0
505021091,Osborne Park Industrial,57910,Stirling,1,Good,Good,0
505021092,Scarborough,57910,Stirling,1,Good,Good,0
505021093,Stirling - Osborne Park,57910,Stirling,1,Good,Good,0
505021094,Trigg - North Beach - Watermans Bay,57910,Stirling,1,Good,Good,0
505021095,Tuart Hill - Joondanna,57910,Stirling,1,Good,Good,0
505021096,Wembley Downs - Churchlands - Woodlands,57910,Stirling,1,Good,Good,0
505021097,Yokine - Coolbinia - Menora,57910,Stirling,1,Good,Good,0
505031098,Alexander Heights - Koondoola,58760,Wanneroo,1,Good,Good,0
505031099,Butler - Merriwa - Ridgewood,58760,Wanneroo,1,Good,Good,0
505031100,Carramar,58760,Wanneroo,1,Good,Good,0
505031101,Clarkson,58760,Wanneroo,1,Good,Good,0
505031102,Girrawheen,58760,Wanneroo,1,Good,Good,0
505031103,Madeley - Darch - Landsdale,58050,Swan,3.59E-05,Good,Good,1
505031103,Madeley - Darch - Landsdale,58760,Wanneroo,0.9999641,Good,Good,0
505031104,Marangaroo,58760,Wanneroo,1,Good,Good,0
505031105,Mindarie - Quinns Rocks - Jindalee,58760,Wanneroo,1,Good,Good,0
505031106,Neerabup National Park,58760,Wanneroo,1,Good,Good,0
505031107,Tapping - Ashby - Sinagra,58760,Wanneroo,1,Good,Good,0
505031108,Wanneroo,58050,Swan,0.0016168,Good,Good,1
505031108,Wanneroo,58760,Wanneroo,0.9983832,Good,Good,0
505031109,Yanchep,58760,Wanneroo,1,Good,Good,0
506011110,Armadale - Wungong - Brookdale,50210,Armadale,1,Good,Good,0
506011111,Ashendon - Lesley,50210,Armadale,1,Good,Good,0
506011112,Camillo - Champion Lakes,50210,Armadale,1,Good,Good,0
506011113,Forrestdale - Harrisdale - Piara Waters,50210,Armadale,1,Good,Good,0
506011114,Kelmscott,50210,Armadale,1,Good,Good,0
506011115,Mount Nasura - Mount Richon - Bedfordale,50210,Armadale,1,Good,Good,0
506011116,Roleystone,50210,Armadale,1,Good,Good,0
506011117,Seville Grove,50210,Armadale,1,Good,Good,0
506021118,Belmont - Ascot - Redcliffe,50490,Belmont,1,Good,Good,0
506021119,East Victoria Park - Carlisle,58510,Victoria Park,1,Good,Good,0
506021120,Kewdale Commercial,50490,Belmont,1,Good,Good,0
506021121,Perth Airport,50490,Belmont,1,Good,Good,0
506021122,Rivervale - Kewdale - Cloverdale,50490,Belmont,1,Good,Good,0
506021123,Victoria Park - Lathlain - Burswood,58510,Victoria Park,1,Good,Good,0
506031124,Bentley - Wilson - St James,58510,Victoria Park,0.1930798,Good,Good,0
506031124,Bentley - Wilson - St James,51330,Canning,0.8069202,Good,Good,0
506031125,Canning Vale - West,51330,Canning,1,Good,Good,0
506031126,Canning Vale Commercial,51330,Canning,1,Good,Good,0
506031127,Cannington - Queens Park,51330,Canning,1,Good,Good,0
506031128,Parkwood - Ferndale - Lynwood,51330,Canning,1,Good,Good,0
506031129,Riverton - Shelley - Rossmoyne,51330,Canning,1,Good,Good,0
506031130,Welshpool,58510,Victoria Park,0.166759,Good,Good,0
506031130,Welshpool,51330,Canning,0.833241,Good,Good,0
506031131,Willetton,51330,Canning,1,Good,Good,0
506041132,Beckenham - Kenwick - Langford,53780,Gosnells,1,Good,Good,0
506041133,Canning Vale - East,53780,Gosnells,1,Good,Good,0
506041134,Gosnells,53780,Gosnells,1,Good,Good,0
506041135,Huntingdale - Southern River,53780,Gosnells,1,Good,Good,0
506041136,Maddington - Orange Grove - Martin,53780,Gosnells,1,Good,Good,0
506041137,Thornlie,53780,Gosnells,1,Good,Good,0
506051138,Forrestfield - Wattle Grove,54200,Kalamunda,1,Good,Good,0
506051139,High Wycombe,54200,Kalamunda,1,Good,Good,0
506051140,Kalamunda - Maida Vale - Gooseberry Hill,54200,Kalamunda,1,Good,Good,0
506051141,Lesmurdie - Bickley - Carmel,54200,Kalamunda,1,Good,Good,0
506061142,Byford,57700,Serpentine-Jarrahdale,1,Good,Good,0
506061143,Mundijong,57700,Serpentine-Jarrahdale,1,Good,Good,0
506061144,Serpentine - Jarrahdale,56230,Murray,0.0134818,Good,Good,0
506061144,Serpentine - Jarrahdale,57700,Serpentine-Jarrahdale,0.9865182,Good,Good,0
506071145,Como,57840,South Perth,1,Good,Good,0
506071146,Manning - Waterford,57840,South Perth,1,Good,Good,0
506071147,South Perth - Kensington,58510,Victoria Park,0.00414,Good,Good,1
506071147,South Perth - Kensington,57840,South Perth,0.99586,Good,Good,0
507011148,Banjup,51820,Cockburn,1,Good,Good,0
507011149,Beeliar,51820,Cockburn,1,Good,Good,0
507011150,Bibra Industrial,51820,Cockburn,1,Good,Good,0
507011151,Bibra Lake,51820,Cockburn,1,Good,Good,0
507011152,Coogee,51820,Cockburn,1,Good,Good,0
507011153,Coolbellup,51820,Cockburn,1,Good,Good,0
507011154,Hamilton Hill,51820,Cockburn,1,Good,Good,0
507011155,Henderson,51820,Cockburn,1,Good,Good,0
507011156,Jandakot,51820,Cockburn,1,Good,Good,0
507011157,Jandakot Airport,51820,Cockburn,1,Good,Good,0
507011158,North Coogee,51820,Cockburn,1,Good,Good,0
507011159,South Lake - Cockburn Central,51820,Cockburn,1,Good,Good,0
507011160,Spearwood,51820,Cockburn,1,Good,Good,0
507011161,Success - Hammond Park,51820,Cockburn,1,Good,Good,0
507011162,Wattleup,51820,Cockburn,1,Good,Good,0
507011163,Yangebup,51820,Cockburn,1,Good,Good,0
507021164,East Fremantle,53150,East Fremantle,1,Good,Good,0
507021165,Fremantle,51820,Cockburn,0.0085941,Good,Good,1
507021165,Fremantle,53430,Fremantle,0.9914059,Good,Good,0
507021166,Fremantle - South,53430,Fremantle,1,Good,Good,0
507021167,O'Connor (WA),53430,Fremantle,1,Good,Good,0
507031168,Anketell - Wandi,54830,Kwinana,1,Good,Good,0
507031169,Bertram - Wellard (West),54830,Kwinana,1,Good,Good,0
507031170,Calista,54830,Kwinana,1,Good,Good,0
507031171,Casuarina - Wellard (East),54830,Kwinana,1,Good,Good,0
507031172,Hope Valley - Postans,54830,Kwinana,1,Good,Good,0
507031173,Kwinana Industrial,54830,Kwinana,1,Good,Good,0
507031174,Parmelia - Orelia,54830,Kwinana,1,Good,Good,0
507041175,Applecross - Ardross,55320,Melville,1,Good,Good,0
507041176,Bateman,55320,Melville,1,Good,Good,0
507041177,Bicton - Palmyra,55320,Melville,1,Good,Good,0
507041178,Booragoon,55320,Melville,1,Good,Good,0
507041179,Bull Creek,55320,Melville,1,Good,Good,0
507041180,Leeming,51330,Canning,0.0454049,Good,Good,0
507041180,Leeming,51820,Cockburn,0.1943922,Good,Good,0
507041180,Leeming,55320,Melville,0.7602029,Good,Good,0
507041181,Melville,55320,Melville,1,Good,Good,0
507041182,Murdoch - Kardinya,55320,Melville,1,Good,Good,0
507041183,Willagee,55320,Melville,1,Good,Good,0
507041184,Winthrop,55320,Melville,1,Good,Good,0
507051185,Baldivis,57490,Rockingham,1,Good,Good,0
507051186,Cooloongup,57490,Rockingham,1,Good,Good,0
507051187,Port Kennedy,57490,Rockingham,1,Good,Good,0
507051188,Rockingham,57490,Rockingham,1,Good,Good,0
507051189,Rockingham Lakes,57490,Rockingham,1,Good,Good,0
507051190,Safety Bay - Shoalwater,57490,Rockingham,1,Good,Good,0
507051191,Singleton - Golden Bay - Secret Harbour,57490,Rockingham,1,Good,Good,0
507051192,Waikiki,57490,Rockingham,1,Good,Good,0
507051193,Warnbro,57490,Rockingham,1,Good,Good,0
508011194,Esperance,53290,Esperance,1,Good,Good,0
508011195,Esperance Region,54130,Jerramungup,0.0009742,Poor,Good,1
508011195,Esperance Region,53290,Esperance,0.484866,Good,Good,0
508011195,Esperance Region,57420,Ravensthorpe,0.5141598,Poor,Good,0
508021196,Carnarvon,51540,Carnarvon,1,Good,Good,0
508021197,Exmouth,58470,Upper Gascoyne,0.0368235,Poor,Good,0
508021197,Exmouth,51540,Carnarvon,0.1134559,Good,Good,0
508021197,Exmouth,57770,Shark Bay,0.2281626,Poor,Good,0
508021197,Exmouth,53360,Exmouth,0.621558,Poor,Good,0
508031198,Boulder,54280,Kalgoorlie-Boulder,1,Good,Good,0
508031199,Kalgoorlie,54280,Kalgoorlie-Boulder,1,Good,Good,0
508031200,Kalgoorlie - North,54280,Kalgoorlie-Boulder,1,Good,Good,0
508031201,Kalgoorlie Airport,54280,Kalgoorlie-Boulder,1,Good,Good,0
508031202,Kambalda - Coolgardie - Norseman,54280,Kalgoorlie-Boulder,0.0354579,Good,Good,0
508031202,Kambalda - Coolgardie - Norseman,53080,Dundas,0.1981457,Poor,Good,0
508031202,Kambalda - Coolgardie - Norseman,51960,Coolgardie,0.7663964,Acceptable,Good,0
508031203,Leinster - Leonora,55390,Menzies,0.0449256,Poor,Good,0
508031203,Leinster - Leonora,54970,Laverton,0.2143524,Poor,Good,0
508031203,Leinster - Leonora,56620,Ngaanyatjarraku,0.2665902,Poor,Good,0
508031203,Leinster - Leonora,55040,Leonora,0.4741318,Poor,Good,0
508031204,Trafalgar (WA),54280,Kalgoorlie-Boulder,1,Good,Good,0
508041205,Broome,50980,Broome,1,Good,Good,0
508041206,Derby - West Kimberley,52800,Derby-West Kimberley,1,Good,Good,0
508041207,Halls Creek,52800,Derby-West Kimberley,0.0005238,Good,Good,1
508041207,Halls Creek,53920,Halls Creek,0.9994762,Good,Good,0
508041208,Kununurra,53920,Halls Creek,0.0004217,Good,Good,1
508041208,Kununurra,59340,Wyndham-East Kimberley,0.9995783,Good,Good,0
508041209,Roebuck,52800,Derby-West Kimberley,0.0023537,Good,Good,1
508041209,Roebuck,50980,Broome,0.9976463,Good,Good,0
508051210,Geraldton,53800,Greater Geraldton,1,Good,Good,0
508051211,Geraldton - East,53800,Greater Geraldton,1,Good,Good,0
508051212,Geraldton - North,51610,Chapman Valley,0.0762406,Poor,Good,0
508051212,Geraldton - North,53800,Greater Geraldton,0.9237594,Good,Good,0
508051213,Geraldton - South,53800,Greater Geraldton,1,Good,Good,0
508051214,Irwin,54060,Irwin,1,Good,Good,0
508051215,Meekatharra,56160,Murchison,0.0108111,Poor,Good,0
508051215,Meekatharra,57630,Sandstone,0.0291631,Poor,Good,0
508051215,Meekatharra,52380,Cue,0.0820515,Poor,Good,0
508051215,Meekatharra,59350,Yalgoo,0.1146518,Poor,Good,0
508051215,Meekatharra,55810,Mount Magnet,0.1816427,Poor,Good,0
508051215,Meekatharra,59250,Wiluna,0.2375557,Poor,Good,0
508051215,Meekatharra,55250,Meekatharra,0.3441242,Poor,Good,0
508051216,Morawa,55530,Mingenew,0.1098738,Poor,Good,0
508051216,Morawa,51470,Carnamah,0.1241126,Poor,Good,0
508051216,Morawa,58260,Three Springs,0.1405662,Poor,Good,0
508051216,Morawa,57000,Perenjori,0.1713717,Poor,Good,0
508051216,Morawa,55670,Morawa,0.2069062,Poor,Good,0
508051216,Morawa,52030,Coorow,0.2471694,Poor,Good,0
508051217,Northampton - Mullewa - Greenough,51610,Chapman Valley,0.1170266,Poor,Good,0
508051217,Northampton - Mullewa - Greenough,53800,Greater Geraldton,0.3337158,Good,Good,0
508051217,Northampton - Mullewa - Greenough,56790,Northampton,0.5492577,Poor,Good,0
508061218,Ashburton (WA),50250,Ashburton,1,Good,Good,0
508061219,East Pilbara,57280,Port Hedland,0.1822001,Good,Good,0
508061219,East Pilbara,53220,East Pilbara,0.8177999,Good,Good,0
508061220,Karratha,54310,Karratha,1,Good,Good,0
508061221,Newman,53220,East Pilbara,1,Good,Good,0
508061222,Port Hedland,57280,Port Hedland,1,Good,Good,0
508061223,Roebourne,54310,Karratha,1,Good,Good,0
508061224,South Hedland,57280,Port Hedland,1,Good,Good,0
509011225,Albany,50080,Albany,1,Good,Good,0
509011226,Albany Region,50080,Albany,1,Good,Good,0
509011227,Bayonet Head - Lower King,50080,Albany,1,Good,Good,0
509011228,Denmark,52730,Denmark,1,Good,Good,0
509011229,Gnowangerup,54480,Kent,0.1853208,Poor,Good,0
509011229,Gnowangerup,54130,Jerramungup,0.3714383,Poor,Good,0
509011229,Gnowangerup,53640,Gnowangerup,0.4432409,Poor,Good,0
509011230,Katanning,51080,Broomehill-Tambellup,0.0003279,Poor,Good,1
509011230,Katanning,59320,Woodanilling,0.0926889,Poor,Good,0
509011230,Katanning,54340,Katanning,0.9069832,Good,Good,0
509011231,Kojonup,52240,Cranbrook,0.2581151,Poor,Good,0
509011231,Kojonup,51080,Broomehill-Tambellup,0.2712557,Poor,Good,0
509011231,Kojonup,54550,Kojonup,0.4706292,Poor,Good,0
509011232,Little Grove - Elleker,50080,Albany,1,Good,Good,0
509011233,McKail - Willyung,50080,Albany,1,Good,Good,0
509011234,Plantagenet,57210,Plantagenet,1,Good,Good,0
509011235,Stirling Range National Park,53640,Gnowangerup,0.1,Poor,Good,0
509011235,Stirling Range National Park,52240,Cranbrook,0.2,Poor,Good,0
509011235,Stirling Range National Park,57210,Plantagenet,0.7,Good,Good,0
509021236,Chittering,51680,Chittering,1,Good,Good,0
509021237,Cunderdin,58190,Tammin,0.1022328,Poor,Good,0
509021237,Cunderdin,57350,Quairading,0.2642702,Poor,Good,0
509021237,Cunderdin,54410,Kellerberrin,0.298583,Poor,Good,0
509021237,Cunderdin,52450,Cunderdin,0.3349139,Poor,Good,0
509021238,Dowerin,54690,Koorda,0.1069452,Poor,Good,0
509021238,Dowerin,59330,Wyalkatchem,0.1297201,Poor,Good,0
509021238,Dowerin,52940,Dowerin,0.1674705,Poor,Good,0
509021238,Dowerin,53710,Goomalling,0.244237,Poor,Good,0
509021238,Dowerin,59310,Wongan-Ballidu,0.3516272,Poor,Good,0
509021239,Gingin - Dandaragan,52590,Dandaragan,0.4011448,Poor,Good,0
509021239,Gingin - Dandaragan,53570,Gingin,0.5988552,Poor,Good,0
509021240,Merredin,56370,Narembeen,0.1601662,Poor,Good,0
509021240,Merredin,51120,Bruce Rock,0.1863689,Poor,Good,0
509021240,Merredin,55460,Merredin,0.6534649,Poor,Good,0
509021241,Moora,58540,Victoria Plains,0.1906788,Poor,Good,0
509021241,Moora,52520,Dalwallinu,0.2713916,Poor,Good,0
509021241,Moora,55600,Moora,0.5379296,Poor,Good,0
509021242,Mukinbudin,56860,Nungarin,0.068436,Poor,Good,0
509021242,Mukinbudin,59030,Westonia,0.0815234,Poor,Good,0
509021242,Mukinbudin,58400,Trayning,0.1026767,Poor,Good,0
509021242,Mukinbudin,55880,Mount Marshall,0.1416295,Poor,Good,0
509021242,Mukinbudin,55950,Mukinbudin,0.1476288,Poor,Good,0
509021242,Mukinbudin,59360,Yilgarn,0.4581055,Poor,Good,0
509021243,Northam,56730,Northam,1,Good,Good,0
509021244,Toodyay,58330,Toodyay,1,Good,Good,0
509021245,York - Beverley,50560,Beverley,0.3142593,Poor,Good,0
509021245,York - Beverley,59370,York,0.6857407,Poor,Good,0
509031246,Brookton,58680,Wandering,0.1207842,Poor,Good,0
509031246,Brookton,50910,Brookton,0.2574925,Poor,Good,0
509031246,Brookton,52100,Corrigin,0.2932004,Poor,Good,0
509031246,Brookton,57140,Pingelly,0.3285229,Poor,Good,0
509031247,Kulin,53010,Dumbleyung,0.1343454,Poor,Good,0
509031247,Kulin,59100,Wickepin,0.1665883,Poor,Good,0
509031247,Kulin,54760,Kulin,0.1780707,Poor,Good,0
509031247,Kulin,54620,Kondinin,0.2218575,Poor,Good,0
509031247,Kulin,54900,Lake Grace,0.2991381,Poor,Good,0
509031248,Murray,56230,Murray,0.2292805,Good,Good,0
509031248,Murray,50630,Boddington,0.7707195,Acceptable,Good,0
509031249,Narrogin,56460,Narrogin,1,Good,Good,0
509031250,Wagin,56460,Narrogin,0.0771146,Good,Good,0
509031250,Wagin,58890,West Arthur,0.1772381,Poor,Good,0
509031250,Wagin,52310,Cuballing,0.1792825,Poor,Good,0
509031250,Wagin,59170,Williams,0.1864623,Poor,Good,0
509031250,Wagin,58610,Wagin,0.3799025,Poor,Good,0
597979799,Migratory - Offshore - Shipping (WA),59799,Migratory - Offshore - Shipping (WA),1,Good,Good,0
599999499,No usual address (WA),59499,No usual address (WA),1,Good,Good,0
601011001,Bridgewater - Gagebrook,60410,Brighton,1,Good,Good,0
601011002,Brighton - Pontville,60410,Brighton,1,Good,Good,0
601011003,Old Beach - Otago,61410,Clarence,0.147975,Good,Good,0
601011003,Old Beach - Otago,60410,Brighton,0.852025,Good,Good,0
601021004,Bellerive - Rosny,61410,Clarence,1,Good,Good,0
601021005,Cambridge,61410,Clarence,1,Good,Good,0
601021006,Geilston Bay - Risdon,61410,Clarence,1,Good,Good,0
601021007,Howrah - Tranmere,61410,Clarence,1,Good,Good,0
601021008,Lindisfarne - Rose Bay,61410,Clarence,1,Good,Good,0
601021009,Mornington - Warrane,61410,Clarence,1,Good,Good,0
601021010,Risdon Vale,61410,Clarence,1,Good,Good,0
601021011,Rokeby,61410,Clarence,1,Good,Good,0
601021012,South Arm,61410,Clarence,1,Good,Good,0
601031013,Austins Ferry - Granton,61510,Derwent Valley,0.0942567,Good,Good,0
601031013,Austins Ferry - Granton,62610,Glenorchy,0.9057433,Good,Good,0
601031014,Berriedale - Chigwell,62610,Glenorchy,1,Good,Good,0
601031015,Claremont (Tas.),61510,Derwent Valley,0.0010431,Good,Good,1
601031015,Claremont (Tas.),62610,Glenorchy,0.9989569,Good,Good,0
601031016,Derwent Park - Lutana,62610,Glenorchy,1,Good,Good,0
601031017,Glenorchy,62610,Glenorchy,1,Good,Good,0
601031018,Montrose - Rosetta,62610,Glenorchy,1,Good,Good,0
601031019,Moonah,62610,Glenorchy,1,Good,Good,0
601031020,New Norfolk,61510,Derwent Valley,1,Good,Good,0
601031021,West Moonah,62610,Glenorchy,1,Good,Good,0
601041022,Kingston - Huntingfield,62810,Hobart,0.0022352,Good,Good,1
601041022,Kingston - Huntingfield,63610,Kingborough,0.9977648,Good,Good,0
601041023,Kingston Beach - Blackmans Bay,63610,Kingborough,1,Good,Good,0
601041024,Margate - Snug,63610,Kingborough,1,Good,Good,0
601041025,Mount Wellington,63610,Kingborough,0.0909091,Good,Good,0
601041025,Mount Wellington,62810,Hobart,0.2727273,Good,Good,0
601041025,Mount Wellington,62610,Glenorchy,0.6363636,Good,Good,0
601041026,Taroona - Bonnet Hill,63610,Kingborough,1,Good,Good,0
601051027,Hobart,62810,Hobart,1,Good,Good,0
601051028,Lenah Valley - Mount Stuart,62610,Glenorchy,0.0075564,Good,Good,1
601051028,Lenah Valley - Mount Stuart,62810,Hobart,0.9924436,Good,Good,0
601051029,Mount Nelson - Dynnyrne,62810,Hobart,1,Good,Good,0
