SA1_MAINCODE_2011,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
50503110804,512,Pearce,1,Good,Good,0
50503110805,512,Pearce,1,Good,Good,0
50503110806,512,Pearce,1,Good,Good,0
50503110807,512,Pearce,1,Good,Good,0
50503110808,512,Pearce,1,Good,Good,0
50503110809,512,Pearce,1,Good,Good,0
50503110810,512,Pearce,1,Good,Good,0
50503110811,512,Pearce,1,Good,Good,0
50503110812,512,Pearce,1,Good,Good,0
50503110813,512,Pearce,1,Good,Good,0
50503110814,512,Pearce,1,Good,Good,0
50503110815,512,Pearce,1,Good,Good,0
50503110816,512,Pearce,1,Good,Good,0
50503110817,512,Pearce,1,Good,Good,0
50503110818,512,Pearce,1,Good,Good,0
50503110819,512,Pearce,1,Good,Good,0
50503110820,512,Pearce,1,Good,Good,0
50503110821,512,Pearce,1,Good,Good,0
50503110822,512,Pearce,1,Good,Good,0
50503110823,512,Pearce,1,Good,Good,0
50503110824,512,Pearce,1,Good,Good,0
50503110825,512,Pearce,1,Good,Good,0
50503110826,512,Pearce,1,Good,Good,0
50503110827,512,Pearce,1,Good,Good,0
50503110828,512,Pearce,1,Good,Good,0
50503110829,512,Pearce,1,Good,Good,0
50503110830,512,Pearce,1,Good,Good,0
50503110831,512,Pearce,1,Good,Good,0
50503110832,512,Pearce,1,Good,Good,0
50503110833,512,Pearce,1,Good,Good,0
50503110834,512,Pearce,1,Good,Good,0
50503110835,512,Pearce,1,Good,Good,0
50503110836,512,Pearce,1,Good,Good,0
50503110837,512,Pearce,1,Good,Good,0
50503110838,512,Pearce,1,Good,Good,0
50503110839,512,Pearce,1,Good,Good,0
50503110840,512,Pearce,1,Good,Good,0
50503110841,512,Pearce,1,Good,Good,0
50503110842,512,Pearce,1,Good,Good,0
50503110843,512,Pearce,1,Good,Good,0
50503110844,512,Pearce,1,Good,Good,0
50503110845,512,Pearce,1,Good,Good,0
50503110846,512,Pearce,1,Good,Good,0
50503110847,512,Pearce,1,Good,Good,0
50503110901,512,Pearce,1,Good,Good,0
50503110902,512,Pearce,1,Good,Good,0
50503110903,512,Pearce,1,Good,Good,0
50503110904,512,Pearce,1,Good,Good,0
50503110905,512,Pearce,1,Good,Good,0
50503110906,512,Pearce,1,Good,Good,0
50503110907,512,Pearce,1,Good,Good,0
50503110908,512,Pearce,1,Good,Good,0
50503110909,512,Pearce,1,Good,Good,0
50503110910,512,Pearce,1,Good,Good,0
50503110911,512,Pearce,1,Good,Good,0
50503110912,512,Pearce,1,Good,Good,0
50503110913,512,Pearce,1,Good,Good,0
50503110914,512,Pearce,1,Good,Good,0
50503110915,512,Pearce,1,Good,Good,0
50503110916,512,Pearce,1,Good,Good,0
50503110917,512,Pearce,1,Good,Good,0
50503110918,512,Pearce,1,Good,Good,0
50601111001,502,Burt,1,Good,Good,0
50601111002,502,Burt,1,Good,Good,0
50601111003,502,Burt,1,Good,Good,0
50601111004,502,Burt,1,Good,Good,0
50601111005,502,Burt,1,Good,Good,0
50601111006,502,Burt,1,Good,Good,0
50601111007,502,Burt,1,Good,Good,0
50601111008,503,Canning,0.0201809,Good,Good,0
50601111008,502,Burt,0.9798191,Good,Good,0
50601111009,502,Burt,1,Good,Good,0
50601111010,502,Burt,1,Good,Good,0
50601111011,502,Burt,1,Good,Good,0
50601111012,502,Burt,1,Good,Good,0
50601111013,502,Burt,1,Good,Good,0
50601111014,502,Burt,1,Good,Good,0
50601111015,502,Burt,1,Good,Good,0
50601111016,502,Burt,1,Good,Good,0
50601111017,502,Burt,1,Good,Good,0
50601111018,502,Burt,1,Good,Good,0
50601111019,502,Burt,1,Good,Good,0
50601111020,502,Burt,1,Good,Good,0
50601111021,502,Burt,1,Good,Good,0
50601111022,502,Burt,1,Good,Good,0
50601111023,502,Burt,1,Good,Good,0
50601111024,502,Burt,1,Good,Good,0
50601111025,502,Burt,1,Good,Good,0
50601111026,502,Burt,1,Good,Good,0
50601111027,502,Burt,1,Good,Good,0
50601111028,502,Burt,1,Good,Good,0
50601111029,502,Burt,1,Good,Good,0
50601111030,502,Burt,1,Good,Good,0
50601111031,502,Burt,1,Good,Good,0
50601111032,502,Burt,1,Good,Good,0
50601111033,502,Burt,1,Good,Good,0
50601111034,502,Burt,1,Good,Good,0
50601111035,502,Burt,1,Good,Good,0
50601111101,503,Canning,1,Good,Good,0
50601111201,502,Burt,1,Good,Good,0
50601111202,502,Burt,1,Good,Good,0
50601111203,502,Burt,1,Good,Good,0
50601111204,502,Burt,1,Good,Good,0
50601111205,502,Burt,1,Good,Good,0
50601111206,502,Burt,1,Good,Good,0
50601111207,502,Burt,1,Good,Good,0
50601111208,502,Burt,1,Good,Good,0
50601111209,502,Burt,1,Good,Good,0
50601111210,502,Burt,1,Good,Good,0
50601111211,502,Burt,1,Good,Good,0
50601111212,502,Burt,1,Good,Good,0
50601111213,502,Burt,1,Good,Good,0
50601111214,502,Burt,1,Good,Good,0
50601111215,502,Burt,1,Good,Good,0
50601111301,502,Burt,1,Good,Good,0
50601111302,502,Burt,1,Good,Good,0
50601111303,502,Burt,1,Good,Good,0
50601111304,502,Burt,1,Good,Good,0
50601111305,502,Burt,1,Good,Good,0
50601111306,502,Burt,1,Good,Good,0
50601111307,502,Burt,1,Good,Good,0
50601111308,502,Burt,1,Good,Good,0
50601111309,502,Burt,1,Good,Good,0
50601111310,502,Burt,1,Good,Good,0
50601111401,502,Burt,1,Good,Good,0
50601111402,502,Burt,1,Good,Good,0
50601111403,502,Burt,1,Good,Good,0
50601111404,502,Burt,1,Good,Good,0
50601111405,502,Burt,1,Good,Good,0
50601111406,502,Burt,1,Good,Good,0
50601111407,502,Burt,1,Good,Good,0
50601111408,502,Burt,1,Good,Good,0
50601111409,502,Burt,1,Good,Good,0
50601111410,502,Burt,1,Good,Good,0
50601111411,502,Burt,1,Good,Good,0
50601111412,502,Burt,1,Good,Good,0
50601111413,502,Burt,1,Good,Good,0
50601111414,502,Burt,1,Good,Good,0
50601111415,502,Burt,1,Good,Good,0
50601111416,502,Burt,1,Good,Good,0
50601111417,502,Burt,1,Good,Good,0
50601111418,502,Burt,1,Good,Good,0
50601111419,502,Burt,1,Good,Good,0
50601111420,502,Burt,1,Good,Good,0
50601111421,502,Burt,1,Good,Good,0
50601111422,502,Burt,1,Good,Good,0
50601111423,502,Burt,1,Good,Good,0
50601111424,502,Burt,1,Good,Good,0
50601111425,502,Burt,1,Good,Good,0
50601111426,502,Burt,1,Good,Good,0
50601111501,503,Canning,1,Good,Good,0
50601111502,503,Canning,1,Good,Good,0
50601111503,502,Burt,0.0101766,Good,Good,0
50601111503,503,Canning,0.9898234,Good,Good,0
50601111504,503,Canning,1,Good,Good,0
50601111505,503,Canning,1,Good,Good,0
50601111506,503,Canning,1,Good,Good,0
50601111507,503,Canning,1,Good,Good,0
50601111508,503,Canning,1,Good,Good,0
50601111509,503,Canning,1,Good,Good,0
50601111510,502,Burt,1,Good,Good,0
50601111511,502,Burt,1,Good,Good,0
50601111512,502,Burt,1,Good,Good,0
50601111513,502,Burt,1,Good,Good,0
50601111514,502,Burt,1,Good,Good,0
50601111515,502,Burt,1,Good,Good,0
50601111516,502,Burt,1,Good,Good,0
50601111601,503,Canning,1,Good,Good,0
50601111602,503,Canning,1,Good,Good,0
50601111603,503,Canning,1,Good,Good,0
50601111604,503,Canning,1,Good,Good,0
50601111605,503,Canning,1,Good,Good,0
50601111606,503,Canning,1,Good,Good,0
50601111607,503,Canning,1,Good,Good,0
50601111608,503,Canning,1,Good,Good,0
50601111609,503,Canning,1,Good,Good,0
50601111610,503,Canning,1,Good,Good,0
50601111611,503,Canning,1,Good,Good,0
50601111612,503,Canning,1,Good,Good,0
50601111613,503,Canning,1,Good,Good,0
50601111614,503,Canning,1,Good,Good,0
50601111615,503,Canning,1,Good,Good,0
50601111616,503,Canning,1,Good,Good,0
50601111617,503,Canning,1,Good,Good,0
50601111618,503,Canning,1,Good,Good,0
50601111701,502,Burt,1,Good,Good,0
50601111702,502,Burt,1,Good,Good,0
50601111703,502,Burt,1,Good,Good,0
50601111704,502,Burt,1,Good,Good,0
50601111705,502,Burt,1,Good,Good,0
50601111706,502,Burt,1,Good,Good,0
50601111707,502,Burt,1,Good,Good,0
50601111708,502,Burt,1,Good,Good,0
50601111709,502,Burt,1,Good,Good,0
50601111710,502,Burt,1,Good,Good,0
50601111711,502,Burt,1,Good,Good,0
50601111712,502,Burt,1,Good,Good,0
50601111713,502,Burt,1,Good,Good,0
50601111714,502,Burt,1,Good,Good,0
50601111715,502,Burt,1,Good,Good,0
50601111716,502,Burt,1,Good,Good,0
50601111717,502,Burt,1,Good,Good,0
50601111718,502,Burt,1,Good,Good,0
50602111801,514,Swan,1,Good,Good,0
50602111802,514,Swan,1,Good,Good,0
50602111803,514,Swan,1,Good,Good,0
50602111804,514,Swan,1,Good,Good,0
50602111805,514,Swan,1,Good,Good,0
50602111806,514,Swan,1,Good,Good,0
50602111807,514,Swan,1,Good,Good,0
50602111808,514,Swan,1,Good,Good,0
50602111809,514,Swan,1,Good,Good,0
50602111810,514,Swan,1,Good,Good,0
50602111811,514,Swan,1,Good,Good,0
50602111812,514,Swan,1,Good,Good,0
50602111813,514,Swan,1,Good,Good,0
50602111814,514,Swan,1,Good,Good,0
50602111815,514,Swan,1,Good,Good,0
50602111816,514,Swan,1,Good,Good,0
50602111817,514,Swan,1,Good,Good,0
50602111818,514,Swan,1,Good,Good,0
50602111819,514,Swan,1,Good,Good,0
50602111820,514,Swan,1,Good,Good,0
50602111821,514,Swan,1,Good,Good,0
50602111822,514,Swan,1,Good,Good,0
50602111823,514,Swan,1,Good,Good,0
50602111824,514,Swan,1,Good,Good,0
50602111825,514,Swan,1,Good,Good,0
50602111901,514,Swan,1,Good,Good,0
50602111902,514,Swan,1,Good,Good,0
50602111903,514,Swan,1,Good,Good,0
50602111904,514,Swan,1,Good,Good,0
50602111905,514,Swan,1,Good,Good,0
50602111906,514,Swan,1,Good,Good,0
50602111907,514,Swan,1,Good,Good,0
50602111908,514,Swan,1,Good,Good,0
50602111909,514,Swan,1,Good,Good,0
50602111910,514,Swan,1,Good,Good,0
50602111911,514,Swan,1,Good,Good,0
50602111912,514,Swan,1,Good,Good,0
50602111913,514,Swan,1,Good,Good,0
50602111914,514,Swan,1,Good,Good,0
50602111915,514,Swan,1,Good,Good,0
50602111916,514,Swan,1,Good,Good,0
50602111917,514,Swan,1,Good,Good,0
50602111918,514,Swan,1,Good,Good,0
50602111919,514,Swan,1,Good,Good,0
50602111920,514,Swan,1,Good,Good,0
50602111921,514,Swan,1,Good,Good,0
50602111922,514,Swan,1,Good,Good,0
50602111923,514,Swan,1,Good,Good,0
50602111924,514,Swan,1,Good,Good,0
50602111925,514,Swan,1,Good,Good,0
50602111926,514,Swan,1,Good,Good,0
50602111927,514,Swan,1,Good,Good,0
50602111928,514,Swan,1,Good,Good,0
50602111929,514,Swan,1,Good,Good,0
50602111930,514,Swan,1,Good,Good,0
50602111931,514,Swan,1,Good,Good,0
50602111932,514,Swan,1,Good,Good,0
50602111933,514,Swan,1,Good,Good,0
50602111934,514,Swan,1,Good,Good,0
50602111935,514,Swan,1,Good,Good,0
50602111936,514,Swan,1,Good,Good,0
50602111937,514,Swan,1,Good,Good,0
50602111938,514,Swan,1,Good,Good,0
50602111939,514,Swan,1,Good,Good,0
50602111940,514,Swan,1,Good,Good,0
50602112001,514,Swan,1,Good,Good,0
50602112101,514,Swan,1,Good,Good,0
50602112201,514,Swan,1,Good,Good,0
50602112202,514,Swan,1,Good,Good,0
50602112203,514,Swan,1,Good,Good,0
50602112204,514,Swan,1,Good,Good,0
50602112205,514,Swan,1,Good,Good,0
50602112206,514,Swan,1,Good,Good,0
50602112207,514,Swan,1,Good,Good,0
50602112208,514,Swan,1,Good,Good,0
50602112209,514,Swan,1,Good,Good,0
50602112210,514,Swan,1,Good,Good,0
50602112211,514,Swan,1,Good,Good,0
50602112212,514,Swan,1,Good,Good,0
50602112213,514,Swan,1,Good,Good,0
50602112214,514,Swan,1,Good,Good,0
50602112215,514,Swan,1,Good,Good,0
50602112216,514,Swan,1,Good,Good,0
50602112217,514,Swan,1,Good,Good,0
50602112218,514,Swan,1,Good,Good,0
50602112219,514,Swan,1,Good,Good,0
50602112220,514,Swan,1,Good,Good,0
50602112221,514,Swan,1,Good,Good,0
50602112222,514,Swan,1,Good,Good,0
50602112223,514,Swan,1,Good,Good,0
50602112224,514,Swan,1,Good,Good,0
50602112225,514,Swan,1,Good,Good,0
50602112226,514,Swan,1,Good,Good,0
50602112227,514,Swan,1,Good,Good,0
50602112228,514,Swan,1,Good,Good,0
50602112229,514,Swan,1,Good,Good,0
50602112230,514,Swan,1,Good,Good,0
50602112231,514,Swan,1,Good,Good,0
50602112232,514,Swan,1,Good,Good,0
50602112233,514,Swan,1,Good,Good,0
50602112234,514,Swan,1,Good,Good,0
50602112235,514,Swan,1,Good,Good,0
50602112236,514,Swan,1,Good,Good,0
50602112237,514,Swan,1,Good,Good,0
50602112238,514,Swan,1,Good,Good,0
50602112239,514,Swan,1,Good,Good,0
50602112240,514,Swan,1,Good,Good,0
50602112241,514,Swan,1,Good,Good,0
50602112242,514,Swan,1,Good,Good,0
50602112243,514,Swan,1,Good,Good,0
50602112244,514,Swan,1,Good,Good,0
50602112245,514,Swan,1,Good,Good,0
50602112246,514,Swan,1,Good,Good,0
50602112247,514,Swan,1,Good,Good,0
50602112248,514,Swan,1,Good,Good,0
50602112301,514,Swan,1,Good,Good,0
50602112302,514,Swan,1,Good,Good,0
50602112303,514,Swan,1,Good,Good,0
50602112304,514,Swan,1,Good,Good,0
50602112305,514,Swan,1,Good,Good,0
50602112306,514,Swan,1,Good,Good,0
50602112307,514,Swan,1,Good,Good,0
50602112308,514,Swan,1,Good,Good,0
50602112309,514,Swan,1,Good,Good,0
50602112310,514,Swan,1,Good,Good,0
50602112311,514,Swan,1,Good,Good,0
50602112312,514,Swan,1,Good,Good,0
50602112313,514,Swan,1,Good,Good,0
50602112314,514,Swan,1,Good,Good,0
50602112315,514,Swan,1,Good,Good,0
50602112316,514,Swan,1,Good,Good,0
50602112317,514,Swan,1,Good,Good,0
50602112318,514,Swan,1,Good,Good,0
50602112319,514,Swan,1,Good,Good,0
50602112320,514,Swan,1,Good,Good,0
50602112321,514,Swan,1,Good,Good,0
50602112322,514,Swan,1,Good,Good,0
50602112323,514,Swan,1,Good,Good,0
50602112324,514,Swan,1,Good,Good,0
50602112325,514,Swan,1,Good,Good,0
50602112326,514,Swan,1,Good,Good,0
50602112327,514,Swan,1,Good,Good,0
50602112328,514,Swan,1,Good,Good,0
50602112329,514,Swan,1,Good,Good,0
50602112330,514,Swan,1,Good,Good,0
50602112331,514,Swan,1,Good,Good,0
50602112332,514,Swan,1,Good,Good,0
50603112401,515,Tangney,1,Good,Good,0
50603112402,514,Swan,1,Good,Good,0
50603112403,514,Swan,1,Good,Good,0
50603112404,514,Swan,1,Good,Good,0
50603112405,514,Swan,1,Good,Good,0
50603112406,514,Swan,1,Good,Good,0
50603112407,514,Swan,1,Good,Good,0
50603112408,514,Swan,1,Good,Good,0
50603112409,514,Swan,1,Good,Good,0
50603112410,514,Swan,1,Good,Good,0
50603112411,514,Swan,1,Good,Good,0
50603112412,514,Swan,1,Good,Good,0
50603112413,515,Tangney,1,Good,Good,0
50603112414,515,Tangney,1,Good,Good,0
50603112415,515,Tangney,1,Good,Good,0
50603112416,515,Tangney,1,Good,Good,0
50603112417,514,Swan,1,Good,Good,0
50603112418,514,Swan,1,Good,Good,0
50603112419,514,Swan,1,Good,Good,0
50603112420,514,Swan,1,Good,Good,0
50603112421,514,Swan,1,Good,Good,0
50603112422,514,Swan,1,Good,Good,0
50603112423,514,Swan,1,Good,Good,0
50603112424,515,Tangney,1,Good,Good,0
50603112425,515,Tangney,1,Good,Good,0
50603112426,514,Swan,1,Good,Good,0
50603112427,514,Swan,1,Good,Good,0
50603112428,514,Swan,1,Good,Good,0
50603112429,514,Swan,1,Good,Good,0
50603112430,514,Swan,1,Good,Good,0
50603112431,514,Swan,1,Good,Good,0
50603112432,514,Swan,1,Good,Good,0
50603112433,514,Swan,1,Good,Good,0
50603112434,515,Tangney,1,Good,Good,0
50603112435,515,Tangney,1,Good,Good,0
50603112436,515,Tangney,1,Good,Good,0
50603112437,514,Swan,1,Good,Good,0
50603112438,515,Tangney,1,Good,Good,0
50603112439,515,Tangney,1,Good,Good,0
50603112501,515,Tangney,1,Good,Good,0
50603112502,515,Tangney,1,Good,Good,0
50603112503,515,Tangney,1,Good,Good,0
50603112504,515,Tangney,1,Good,Good,0
50603112505,515,Tangney,1,Good,Good,0
50603112506,515,Tangney,1,Good,Good,0
50603112507,515,Tangney,1,Good,Good,0
50603112508,515,Tangney,1,Good,Good,0
50603112509,515,Tangney,1,Good,Good,0
50603112510,515,Tangney,1,Good,Good,0
50603112511,515,Tangney,1,Good,Good,0
50603112512,515,Tangney,1,Good,Good,0
50603112513,515,Tangney,1,Good,Good,0
50603112514,515,Tangney,1,Good,Good,0
50603112515,515,Tangney,1,Good,Good,0
50603112516,515,Tangney,1,Good,Good,0
50603112517,515,Tangney,1,Good,Good,0
50603112518,515,Tangney,1,Good,Good,0
50603112519,515,Tangney,1,Good,Good,0
50603112520,515,Tangney,1,Good,Good,0
50603112521,515,Tangney,1,Good,Good,0
50603112522,515,Tangney,1,Good,Good,0
50603112523,515,Tangney,1,Good,Good,0
50603112524,515,Tangney,1,Good,Good,0
50603112601,515,Tangney,1,Good,Good,0
50603112701,514,Swan,1,Good,Good,0
50603112702,514,Swan,1,Good,Good,0
50603112703,514,Swan,1,Good,Good,0
50603112704,514,Swan,1,Good,Good,0
50603112705,514,Swan,1,Good,Good,0
50603112706,514,Swan,1,Good,Good,0
50603112707,514,Swan,1,Good,Good,0
50603112708,514,Swan,1,Good,Good,0
50603112709,514,Swan,1,Good,Good,0
50603112710,514,Swan,1,Good,Good,0
50603112711,514,Swan,1,Good,Good,0
50603112712,514,Swan,1,Good,Good,0
50603112713,514,Swan,1,Good,Good,0
50603112714,514,Swan,1,Good,Good,0
50603112715,514,Swan,1,Good,Good,0
50603112716,514,Swan,1,Good,Good,0
50603112717,514,Swan,1,Good,Good,0
50603112718,514,Swan,1,Good,Good,0
50603112719,514,Swan,1,Good,Good,0
50603112720,514,Swan,1,Good,Good,0
50603112721,514,Swan,1,Good,Good,0
50603112722,514,Swan,1,Good,Good,0
50603112723,514,Swan,1,Good,Good,0
50603112724,514,Swan,1,Good,Good,0
50603112725,514,Swan,1,Good,Good,0
50603112726,514,Swan,1,Good,Good,0
50603112801,515,Tangney,1,Good,Good,0
50603112802,515,Tangney,1,Good,Good,0
50603112803,515,Tangney,1,Good,Good,0
50603112804,515,Tangney,1,Good,Good,0
50603112805,515,Tangney,1,Good,Good,0
50603112806,515,Tangney,1,Good,Good,0
50603112807,515,Tangney,1,Good,Good,0
50603112808,515,Tangney,1,Good,Good,0
50603112809,515,Tangney,1,Good,Good,0
50603112810,515,Tangney,1,Good,Good,0
50603112811,515,Tangney,1,Good,Good,0
50603112812,515,Tangney,1,Good,Good,0
50603112813,515,Tangney,1,Good,Good,0
50603112814,515,Tangney,1,Good,Good,0
50603112815,515,Tangney,1,Good,Good,0
50603112816,515,Tangney,1,Good,Good,0
50603112817,515,Tangney,1,Good,Good,0
50603112818,515,Tangney,1,Good,Good,0
50603112819,515,Tangney,1,Good,Good,0
50603112820,515,Tangney,1,Good,Good,0
50603112821,515,Tangney,1,Good,Good,0
50603112822,515,Tangney,1,Good,Good,0
50603112823,515,Tangney,1,Good,Good,0
50603112824,515,Tangney,1,Good,Good,0
50603112825,515,Tangney,1,Good,Good,0
50603112826,515,Tangney,1,Good,Good,0
50603112827,515,Tangney,1,Good,Good,0
50603112828,515,Tangney,1,Good,Good,0
50603112829,515,Tangney,1,Good,Good,0
50603112830,515,Tangney,1,Good,Good,0
50603112831,515,Tangney,1,Good,Good,0
50603112832,515,Tangney,1,Good,Good,0
50603112833,515,Tangney,1,Good,Good,0
50603112834,515,Tangney,1,Good,Good,0
50603112835,515,Tangney,1,Good,Good,0
50603112901,515,Tangney,1,Good,Good,0
50603112902,515,Tangney,1,Good,Good,0
50603112903,515,Tangney,1,Good,Good,0
50603112904,515,Tangney,1,Good,Good,0
50603112905,515,Tangney,1,Good,Good,0
50603112906,515,Tangney,1,Good,Good,0
50603112907,515,Tangney,1,Good,Good,0
50603112908,515,Tangney,1,Good,Good,0
50603112909,515,Tangney,1,Good,Good,0
50603112910,515,Tangney,1,Good,Good,0
50603112911,515,Tangney,1,Good,Good,0
50603112912,515,Tangney,1,Good,Good,0
50603112913,515,Tangney,1,Good,Good,0
50603112914,515,Tangney,1,Good,Good,0
50603112915,515,Tangney,1,Good,Good,0
50603112916,515,Tangney,1,Good,Good,0
50603112917,515,Tangney,1,Good,Good,0
50603112918,515,Tangney,1,Good,Good,0
50603112919,515,Tangney,1,Good,Good,0
50603112920,515,Tangney,1,Good,Good,0
50603112921,515,Tangney,1,Good,Good,0
50603112922,515,Tangney,1,Good,Good,0
50603112923,515,Tangney,1,Good,Good,0
50603112924,515,Tangney,1,Good,Good,0
50603112925,515,Tangney,1,Good,Good,0
50603112926,515,Tangney,1,Good,Good,0
50603112927,515,Tangney,1,Good,Good,0
50603112928,515,Tangney,1,Good,Good,0
50603112929,515,Tangney,1,Good,Good,0
50603112930,515,Tangney,1,Good,Good,0
50603112931,515,Tangney,1,Good,Good,0
50603112932,515,Tangney,1,Good,Good,0
50603112933,515,Tangney,1,Good,Good,0
50603113001,514,Swan,1,Good,Good,0
50603113101,515,Tangney,1,Good,Good,0
50603113102,515,Tangney,1,Good,Good,0
50603113103,515,Tangney,1,Good,Good,0
50603113104,515,Tangney,1,Good,Good,0
50603113105,515,Tangney,1,Good,Good,0
50603113106,515,Tangney,1,Good,Good,0
50603113107,515,Tangney,1,Good,Good,0
50603113108,515,Tangney,1,Good,Good,0
50603113109,515,Tangney,1,Good,Good,0
50603113110,515,Tangney,1,Good,Good,0
50603113111,515,Tangney,1,Good,Good,0
50603113112,515,Tangney,1,Good,Good,0
50603113113,515,Tangney,1,Good,Good,0
50603113114,515,Tangney,1,Good,Good,0
50603113115,515,Tangney,1,Good,Good,0
50603113116,515,Tangney,1,Good,Good,0
50603113117,515,Tangney,1,Good,Good,0
50603113118,515,Tangney,1,Good,Good,0
50603113119,515,Tangney,1,Good,Good,0
50603113120,515,Tangney,1,Good,Good,0
50603113121,515,Tangney,1,Good,Good,0
50603113122,515,Tangney,1,Good,Good,0
50603113123,515,Tangney,1,Good,Good,0
50603113124,515,Tangney,1,Good,Good,0
50603113125,515,Tangney,1,Good,Good,0
50603113126,515,Tangney,1,Good,Good,0
50603113127,515,Tangney,1,Good,Good,0
50603113128,515,Tangney,1,Good,Good,0
50603113129,515,Tangney,1,Good,Good,0
50603113130,515,Tangney,1,Good,Good,0
50603113131,515,Tangney,1,Good,Good,0
50603113132,515,Tangney,1,Good,Good,0
50603113133,515,Tangney,1,Good,Good,0
50603113134,515,Tangney,1,Good,Good,0
50603113135,515,Tangney,1,Good,Good,0
50603113136,515,Tangney,1,Good,Good,0
50603113137,515,Tangney,1,Good,Good,0
50603113138,515,Tangney,1,Good,Good,0
50603113139,515,Tangney,1,Good,Good,0
50604113201,502,Burt,1,Good,Good,0
50604113202,502,Burt,1,Good,Good,0
50604113203,502,Burt,1,Good,Good,0
50604113204,502,Burt,1,Good,Good,0
50604113205,502,Burt,1,Good,Good,0
50604113206,502,Burt,1,Good,Good,0
50604113207,502,Burt,1,Good,Good,0
50604113208,502,Burt,1,Good,Good,0
50604113209,502,Burt,1,Good,Good,0
50604113210,502,Burt,1,Good,Good,0
50604113211,502,Burt,1,Good,Good,0
50604113212,502,Burt,1,Good,Good,0
50604113213,502,Burt,1,Good,Good,0
50604113214,502,Burt,1,Good,Good,0
50604113215,502,Burt,1,Good,Good,0
50604113216,502,Burt,1,Good,Good,0
50604113217,502,Burt,1,Good,Good,0
50604113218,502,Burt,1,Good,Good,0
50604113219,502,Burt,1,Good,Good,0
50604113220,502,Burt,1,Good,Good,0
50604113221,502,Burt,1,Good,Good,0
50604113222,502,Burt,1,Good,Good,0
50604113223,502,Burt,1,Good,Good,0
50604113224,502,Burt,1,Good,Good,0
50604113225,502,Burt,1,Good,Good,0
50604113226,502,Burt,1,Good,Good,0
50604113227,502,Burt,1,Good,Good,0
50604113228,502,Burt,1,Good,Good,0
50604113229,502,Burt,1,Good,Good,0
50604113230,502,Burt,1,Good,Good,0
50604113231,502,Burt,1,Good,Good,0
50604113232,502,Burt,1,Good,Good,0
50604113233,502,Burt,1,Good,Good,0
50604113234,502,Burt,1,Good,Good,0
50604113235,502,Burt,1,Good,Good,0
50604113236,502,Burt,1,Good,Good,0
50604113237,502,Burt,1,Good,Good,0
50604113238,502,Burt,1,Good,Good,0
50604113239,502,Burt,1,Good,Good,0
50604113240,502,Burt,1,Good,Good,0
50604113241,502,Burt,1,Good,Good,0
50604113242,502,Burt,1,Good,Good,0
50604113243,502,Burt,1,Good,Good,0
50604113301,515,Tangney,1,Good,Good,0
50604113302,515,Tangney,1,Good,Good,0
50604113303,515,Tangney,1,Good,Good,0
50604113304,515,Tangney,1,Good,Good,0
50604113305,515,Tangney,1,Good,Good,0
50604113306,515,Tangney,1,Good,Good,0
