SA1_CODE_2021,SAL_CODE_2021,SAL_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
70103103507,70166,Lloyd Creek,0.3561187,Poor,Good,0
70103103507,70212,Noonamah,0.5278193,Poor,Good,0
70103103508,70035,Black Jungle,0.0001529,Poor,Good,1
70103103508,70150,Koolpinyah,5.10E-05,Poor,Good,1
70103103508,70155,Lambells Lagoon,0.7189682,Poor,Good,0
70103103508,70184,Middle Point,0.2807769,Poor,Good,0
70103103508,70278,Wak Wak,5.10E-05,Poor,Good,1
70103103509,70074,Darwin River,1,Good,Good,0
70103103510,70030,Berry Springs,0.8904127,Good,Good,0
70103103510,70283,Weddell,0.1095873,Poor,Good,0
70103103511,70165,Livingstone,1,Acceptable,Good,0
70103103512,70001,Acacia Hills (NT),1,Good,Good,0
70103103513,70001,Acacia Hills (NT),0.7886552,Good,Good,0
70103103513,70070,Daly,2.46E-05,Poor,Good,1
70103103513,70173,Manton (NT),0.2113202,Poor,Good,0
70103103514,70102,Fly Creek,0.5376003,Poor,Good,0
70103103514,70165,Livingstone,0.4623997,Acceptable,Good,0
70103103515,70074,Darwin River,1,Good,Good,0
70103103516,70030,Berry Springs,1,Good,Good,0
70104103601,70022,Bakewell,1,Good,Good,0
70104103602,70022,Bakewell,1,Good,Good,0
70104103603,70022,Bakewell,1,Good,Good,0
70104103604,70022,Bakewell,1,Good,Good,0
70104103605,70022,Bakewell,1,Good,Good,0
70104103606,70022,Bakewell,1,Good,Good,0
70104103701,70080,Driver,1,Good,Good,0
70104103702,70080,Driver,1,Good,Good,0
70104103703,70080,Driver,1,Good,Good,0
70104103704,70080,Driver,1,Good,Good,0
70104103705,70080,Driver,1,Good,Good,0
70104103706,70080,Driver,1,Good,Good,0
70104103804,70084,Durack (NT),1,Good,Good,0
70104103805,70084,Durack (NT),1,Good,Good,0
70104103806,70084,Durack (NT),1,Good,Good,0
70104103807,70225,Pinelands (NT),1,Good,Good,0
70104103809,70084,Durack (NT),1,Good,Good,0
70104103810,70084,Durack (NT),1,Good,Good,0
70104103811,70084,Durack (NT),0.9966997,Good,Good,0
70104103811,70216,Palmerston City,0.0033003,Good,Good,1
70104103812,70176,Marlow Lagoon,1,Good,Good,0
70104103813,70084,Durack (NT),1,Good,Good,0
70104103814,70084,Durack (NT),1,Good,Good,0
70104103815,70084,Durack (NT),1,Good,Good,0
70104103816,70176,Marlow Lagoon,1,Good,Good,0
70104103817,70084,Durack (NT),1,Good,Good,0
70104103818,70084,Durack (NT),1,Good,Good,0
70104103819,70084,Durack (NT),1,Good,Good,0
70104103901,70112,Gray (NT),1,Good,Good,0
70104103902,70112,Gray (NT),1,Good,Good,0
70104103903,70112,Gray (NT),1,Good,Good,0
70104103904,70112,Gray (NT),1,Good,Good,0
70104103905,70112,Gray (NT),1,Good,Good,0
70104103906,70112,Gray (NT),1,Good,Good,0
70104103907,70112,Gray (NT),1,Good,Good,0
70104104001,70193,Moulden,1,Good,Good,0
70104104002,70193,Moulden,1,Good,Good,0
70104104003,70193,Moulden,1,Good,Good,0
70104104004,70193,Moulden,1,Good,Good,0
70104104005,70193,Moulden,1,Good,Good,0
70104104006,70193,Moulden,1,Good,Good,0
70104104101,70116,Gunn,1,Good,Good,0
70104104102,70116,Gunn,1,Good,Good,0
70104104104,70298,Yarrawonga (NT),1,Good,Good,0
70104104105,70116,Gunn,1,Good,Good,0
70104104106,70116,Gunn,1,Good,Good,0
70104104107,70116,Gunn,1,Good,Good,0
70104104108,70116,Gunn,1,Good,Good,0
70104104109,70116,Gunn,1,Good,Good,0
70104104110,70216,Palmerston City,1,Good,Good,0
70104104111,70098,Farrar,1,Good,Good,0
70104104112,70098,Farrar,1,Good,Good,0
70104104113,70098,Farrar,1,Good,Good,0
70104104202,70016,Archer,0.9934641,Good,Good,0
70104104202,70191,Mitchell (NT),0.0065359,Poor,Good,1
70104104203,70139,Johnston,1,Good,Good,0
70104104206,70139,Johnston,1,Good,Good,0
70104104208,70139,Johnston,1,Good,Good,0
70104104209,70303,Zuccoli,1,Good,Good,0
70104104210,70303,Zuccoli,1,Good,Good,0
70104104211,70303,Zuccoli,1,Good,Good,0
70104104212,70303,Zuccoli,1,Good,Good,0
70104104213,70139,Johnston,1,Good,Good,0
70104104214,70191,Mitchell (NT),1,Poor,Good,0
70104104215,70139,Johnston,1,Good,Good,0
70104104216,70303,Zuccoli,1,Good,Good,0
70104104217,70303,Zuccoli,1,Good,Good,0
70104104218,70303,Zuccoli,1,Good,Good,0
70104104219,70303,Zuccoli,1,Good,Good,0
70104104220,70139,Johnston,1,Good,Good,0
70104104301,70234,Rosebery (NT),1,Good,Good,0
70104104302,70234,Rosebery (NT),1,Good,Good,0
70104104304,70234,Rosebery (NT),1,Good,Good,0
70104104307,70234,Rosebery (NT),1,Good,Good,0
70104104308,70234,Rosebery (NT),1,Good,Good,0
70104104309,70234,Rosebery (NT),1,Good,Good,0
70104104310,70234,Rosebery (NT),1,Good,Good,0
70104104311,70234,Rosebery (NT),1,Good,Good,0
70104104312,70027,Bellamack,1,Good,Good,0
70104104313,70027,Bellamack,1,Good,Good,0
70104104314,70027,Bellamack,1,Good,Good,0
70104104315,70027,Bellamack,1,Good,Good,0
70104104316,70027,Bellamack,1,Good,Good,0
70104104317,70027,Bellamack,1,Good,Good,0
70104104318,70234,Rosebery (NT),1,Good,Good,0
70104104319,70234,Rosebery (NT),1,Good,Good,0
70104104401,70292,Woodroffe,1,Good,Good,0
70104104402,70292,Woodroffe,1,Good,Good,0
70104104403,70292,Woodroffe,1,Good,Good,0
70104104404,70292,Woodroffe,1,Good,Good,0
70104104405,70292,Woodroffe,1,Good,Good,0
70104104406,70292,Woodroffe,1,Good,Good,0
70104104407,70292,Woodroffe,1,Good,Good,0
70201104501,70244,Stuart (NT),1,Poor,Good,0
70201104502,70039,Braitling,1,Good,Good,0
70201104503,70039,Braitling,1,Good,Good,0
70201104504,70039,Braitling,1,Good,Good,0
70201104505,70039,Braitling,1,Good,Good,0
70201104506,70039,Braitling,0.3653754,Good,Good,0
70201104506,70244,Stuart (NT),0.6346246,Poor,Good,0
70201104507,70039,Braitling,0.2742184,Good,Good,0
70201104507,70056,Ciccone,3.86E-05,Acceptable,Good,1
70201104507,70244,Stuart (NT),0.725743,Poor,Good,0
70201104508,70039,Braitling,1,Good,Good,0
70201104509,70039,Braitling,1,Good,Good,0
70201104510,70005,Alice Springs,0.7763066,Poor,Good,0
70201104510,70088,East Side,0.0105157,Good,Good,0
70201104510,70244,Stuart (NT),0.2131778,Poor,Good,0
70201104511,70039,Braitling,1,Good,Good,0
70201104512,70005,Alice Springs,0.0433294,Poor,Good,0
70201104512,70015,Araluen (NT),0.2086187,Good,Good,0
70201104512,70056,Ciccone,0.7480519,Acceptable,Good,0
70201104513,70015,Araluen (NT),0.2222697,Good,Good,0
70201104513,70056,Ciccone,0.7777303,Acceptable,Good,0
70201104514,70244,Stuart (NT),1,Poor,Good,0
70201104601,70237,Sadadeen,1,Good,Good,0
70201104602,70088,East Side,1,Good,Good,0
70201104603,70088,East Side,1,Good,Good,0
70201104604,70088,East Side,1,Good,Good,0
70201104605,70088,East Side,1,Good,Good,0
70201104606,70088,East Side,1,Good,Good,0
70201104607,70088,East Side,0.0009066,Good,Good,1
70201104607,70268,Undoolya,0.9990934,Good,Good,0
70201104608,70088,East Side,1,Good,Good,0
70201104609,70088,East Side,1,Good,Good,0
70201104610,70237,Sadadeen,1,Good,Good,0
70201104611,70237,Sadadeen,1,Good,Good,0
70201104612,70237,Sadadeen,1,Good,Good,0
70201104613,70237,Sadadeen,1,Good,Good,0
70201104614,70237,Sadadeen,1,Good,Good,0
70201104615,70088,East Side,1,Good,Good,0
70201104701,70104,Flynn (NT),1,Good,Good,0
70201104702,70104,Flynn (NT),1,Good,Good,0
70201104703,70109,Gillen,1,Good,Good,0
70201104704,70109,Gillen,1,Good,Good,0
70201104705,70109,Gillen,1,Good,Good,0
70201104706,70109,Gillen,1,Good,Good,0
70201104707,70109,Gillen,1,Good,Good,0
70201104708,70109,Gillen,1,Good,Good,0
70201104709,70109,Gillen,1,Good,Good,0
70201104710,70109,Gillen,1,Good,Good,0
70201104801,70158,Larapinta (NT),1,Good,Good,0
70201104802,70158,Larapinta (NT),1,Good,Good,0
70201104805,70015,Araluen (NT),1,Good,Good,0
70201104806,70015,Araluen (NT),1,Good,Good,0
70201104808,70158,Larapinta (NT),1,Good,Good,0
70201104809,70015,Araluen (NT),1,Good,Good,0
70201104810,70015,Araluen (NT),1,Good,Good,0
70201104811,70015,Araluen (NT),1,Good,Good,0
70201104812,70015,Araluen (NT),1,Good,Good,0
70201104813,70135,Irlpme,1,Good,Good,0
70201104814,70158,Larapinta (NT),1,Good,Good,0
70201104815,70158,Larapinta (NT),1,Good,Good,0
70201104816,70015,Araluen (NT),1,Good,Good,0
70201104817,70015,Araluen (NT),1,Good,Good,0
70201104818,70158,Larapinta (NT),1,Good,Good,0
70201104819,70158,Larapinta (NT),1,Good,Good,0
70201104820,70015,Araluen (NT),1,Good,Good,0
70201104901,70253,The Gap (NT),1,Good,Good,0
70201104902,70253,The Gap (NT),1,Good,Good,0
70201104903,70078,Desert Springs,1,Good,Good,0
70201104904,70078,Desert Springs,1,Good,Good,0
70201104905,70195,Mount Johns,0.9999758,Good,Good,0
70201104905,70253,The Gap (NT),2.42E-05,Good,Good,1
70201104907,70253,The Gap (NT),1,Good,Good,0
70201104908,70253,The Gap (NT),1,Good,Good,0
70201104910,70078,Desert Springs,0.9999816,Good,Good,0
70201104910,70253,The Gap (NT),1.84E-05,Good,Good,1
70201104911,70195,Mount Johns,1,Good,Good,0
70201104912,70195,Mount Johns,1,Good,Good,0
70201104913,70253,The Gap (NT),1,Good,Good,0
70201104914,70253,The Gap (NT),1,Good,Good,0
70201105001,70302,Yulara,1,Good,Good,0
70201105003,70200,Mutitjulu,1,Good,Good,0
70201105005,70134,Imanpa,1,Good,Good,0
70201105006,70099,Finke,1,Good,Good,0
70201105008,70108,Ghan,1,Poor,Good,0
70201105009,70241,Simpson (NT),1,Good,Good,0
70201105010,70302,Yulara,1,Good,Good,0
70201105011,70302,Yulara,1,Good,Good,0
70201105012,70302,Yulara,1,Good,Good,0
70201105013,70108,Ghan,0.2885695,Poor,Good,0
70201105013,70142,Kaltukatjara,0.000103,Good,Good,1
70201105013,70222,Petermann,0.7113275,Poor,Good,0
70201105014,70142,Kaltukatjara,1,Good,Good,0
70201105101,70133,Ilparpa,1,Good,Good,0
70201105102,70061,Connellan,1,Good,Good,0
70201105103,70019,Arumbera,0.163134,Poor,Good,0
70201105103,70133,Ilparpa,0.0559083,Good,Good,0
70201105103,70285,White Gums,0.7809577,Acceptable,Good,0
70201105105,70235,Ross (NT),1,Acceptable,Good,0
70201105106,70147,Kilgariff,0.231676,Poor,Good,0
70201105106,70235,Ross (NT),0.768324,Acceptable,Good,0
70201105107,70019,Arumbera,0.6052394,Poor,Good,0
70201105107,70133,Ilparpa,0.1165527,Good,Good,0
70201105107,70147,Kilgariff,0.2782079,Poor,Good,0
70201105108,70133,Ilparpa,1,Good,Good,0
70201105109,70019,Arumbera,1,Poor,Good,0
70201105110,70061,Connellan,1,Good,Good,0
70201105111,70147,Kilgariff,1,Poor,Good,0
70201105201,70045,Burt Plain,1,Good,Good,0
70201105202,70130,Hugh,1,Good,Good,0
70201105203,70008,Amoonguna,1,Good,Good,0
70201105204,70239,Santa Teresa,1,Good,Good,0
70201105205,70239,Santa Teresa,1,Good,Good,0
70201105206,70260,Titjikala,1,Good,Good,0
70201105207,70020,Atitjere,1,Good,Good,0
70201105208,70095,Engawala,1,Good,Good,0
70201105209,70009,Ampilatwatja,1,Good,Good,0
70201105210,70238,Sandover,1,Good,Good,0
70201105211,70013,Anmatjere,1,Good,Good,0
70201105212,70238,Sandover,1,Good,Good,0
70201105213,70238,Sandover,1,Good,Good,0
70201105214,70238,Sandover,1,Good,Good,0
70201105215,70010,Anatye,0.5615393,Poor,Good,0
70201105215,70013,Anmatjere,0.0616591,Good,Good,0
70201105215,70122,Hart (NT),0.3425314,Poor,Good,0
70201105215,70238,Sandover,0.0342703,Good,Good,0
70201105216,70121,Hale,0.1830847,Poor,Good,0
70201105216,70130,Hugh,0.8169153,Good,Good,0
70201105301,70119,Gurindji,5.68E-05,Poor,Good,1
70201105301,70152,Lajamanu,0.0227763,Good,Good,0
70201105301,70154,Lake Mackay,0.1591503,Poor,Good,0
70201105301,70248,Tanami (NT),0.8180166,Acceptable,Good,0
70201105302,70215,Nyirripi,1,Good,Good,0
70201105303,70148,Kintore,1,Good,Good,0
70201105304,70151,Kunparrka,1,Good,Good,0
70201105305,70218,Papunya,1,Good,Good,0
70201105306,70120,Haasts Bluff,1,Good,Good,0
70201105307,70279,Wallace Rockhole,1,Good,Good,0
70201105308,70196,Mount Liebig,1,Good,Good,0
70201105309,70151,Kunparrka,1,Good,Good,0
70201105310,70151,Kunparrka,1,Good,Good,0
70201105311,70154,Lake Mackay,1,Poor,Good,0
70201105312,70182,Mereenie,0.0173563,Poor,Good,0
70201105312,70197,Mount Zeil,0.2727666,Poor,Good,0
70201105312,70202,Namatjira,0.7098771,Poor,Good,0
70201105313,70124,Hermannsburg,1,Good,Good,0
70201105314,70017,Areyonga,1,Good,Good,0
70201105401,70301,Yuendumu,1,Good,Good,0
70201105402,70055,Chilla Well,1,Good,Good,0
70201105403,70287,Willowra,1,Good,Good,0
70201105404,70300,Yuelamu,1,Good,Good,0
70201105405,70157,Laramba,1,Good,Good,0
70201105406,70256,Ti Tree,1,Good,Good,0
70201105407,70013,Anmatjere,1,Good,Good,0
70201105408,70013,Anmatjere,1,Good,Good,0
70201105409,70288,Wilora,1,Good,Good,0
70201105410,70013,Anmatjere,1,Good,Good,0
70202105501,70068,Creswell,0.2421213,Poor,Good,0
70202105501,70205,Newcastle Waters,0.5469584,Poor,Good,0
70202105501,70217,Pamayu,0.1794504,Poor,Good,0
70202105501,70249,Tanami East,0.0314699,Poor,Good,0
70202105502,70209,Nicholson (NT),0.193228,Poor,Good,0
70202105502,70230,Ranken,0.1728918,Poor,Good,0
70202105502,70247,Tablelands (NT),0.6338802,Poor,Good,0
70202105503,70066,Costello,0.0935176,Poor,Good,0
70202105503,70076,Davenport (NT),0.3251778,Poor,Good,0
70202105503,70282,Warumungu,0.5813046,Poor,Good,0
70202105504,70004,Ali Curung,1,Good,Good,0
70202105505,70050,Canteen Creek,1,Good,Good,0
70202105506,70296,Wutunugurra,1,Good,Good,0
70202105507,70006,Alpurrurulam,1,Good,Good,0
70202105508,70076,Davenport (NT),1,Poor,Good,0
70202105509,70250,Tara (NT),1,Good,Good,0
70202105510,70091,Elliott (NT),1,Good,Good,0
70202105601,70251,Tennant Creek,1,Good,Good,0
70202105602,70251,Tennant Creek,1,Good,Good,0
70202105604,70251,Tennant Creek,1,Good,Good,0
70202105605,70251,Tennant Creek,1,Good,Good,0
70202105607,70251,Tennant Creek,1,Good,Good,0
70202105608,70251,Tennant Creek,1,Good,Good,0
70202105609,70251,Tennant Creek,1,Good,Good,0
70202105610,70251,Tennant Creek,1,Good,Good,0
70202105611,70251,Tennant Creek,1,Good,Good,0
70202105612,70251,Tennant Creek,1,Good,Good,0
70202105613,70251,Tennant Creek,1,Good,Good,0
70202105614,70251,Tennant Creek,1,Good,Good,0
70202105615,70251,Tennant Creek,1,Good,Good,0
70203105701,70140,Kakadu,1,Good,Good,0
70203105702,70028,Belyuen,1,Good,Good,0
70203105703,70171,Mandorah,0.0001196,Poor,Good,1
70203105703,70276,Wagait Beach,0.9998804,Good,Good,0
70203105704,70002,Adelaide River,1,Acceptable,Good,0
70203105705,70136,Jabiru,1,Good,Good,0
70203105706,70136,Jabiru,1,Good,Good,0
70203105707,70136,Jabiru,1,Good,Good,0
70203105708,70046,Bynoe,0.1471329,Poor,Good,0
70203105708,70047,Bynoe Harbour,0.0001668,Poor,Good,1
70203105708,70054,Charlotte,0.0288231,Poor,Good,0
70203105708,70067,Cox Peninsula,0.0091276,Poor,Good,1
70203105708,70081,Dundee Beach,0.3778088,Poor,Good,0
70203105708,70082,Dundee Downs,0.1623101,Poor,Good,0
70203105708,70083,Dundee Forest,0.1319859,Poor,Good,0
70203105708,70164,Litchfield Park,0.0531128,Poor,Good,0
70203105708,70228,Rakula,0.0895169,Poor,Good,0
70203105708,70276,Wagait Beach,1.52E-05,Good,Good,1
70203105710,70024,Batchelor,1,Good,Good,0
70203105711,70002,Adelaide River,0.1194555,Acceptable,Good,0
70203105711,70024,Batchelor,0.0393004,Good,Good,0
70203105711,70049,Camp Creek (NT),1.64E-05,Poor,Good,1
70203105711,70060,Collett Creek,1.64E-05,Poor,Good,1
70203105711,70063,Coomalie Creek,0.0131056,Poor,Good,0
70203105711,70075,Darwin River Dam,6.54E-05,Poor,Good,1
70203105711,70096,Eva Valley,0.1652678,Poor,Good,0
70203105711,70100,Finniss Valley,0.1374532,Poor,Good,0
70203105711,70153,Lake Bennett,0.2176574,Poor,Good,0
70203105711,70236,Rum Jungle,0.1440141,Poor,Good,0
70203105711,70243,Stapleton,0.103094,Poor,Good,0
70203105711,70265,Tortilla Flats,0.060554,Poor,Good,0
70203105712,70136,Jabiru,1,Good,Good,0
70203105714,70177,Marrakai,1,Good,Good,0
70203105715,70140,Kakadu,1,Good,Good,0
70203105716,70128,Hotham,0.0463724,Poor,Good,0
70203105716,70175,Margaret River (NT),0.1075624,Poor,Good,0
70203105716,70177,Marrakai,0.0619578,Good,Good,0
70203105716,70194,Mount Bundey,0.1537812,Poor,Good,0
70203105716,70227,Point Stuart,0.2770058,Poor,Good,0
70203105716,70232,Robin Falls,0.3532438,Poor,Good,0
70203105716,70270,Van Diemen Gulf,7.68E-05,Poor,Good,1
70203105717,70140,Kakadu,1,Good,Good,0
70203105801,70203,Nauiyu,1,Good,Good,0
70203105802,70204,Nemarluk,1,Good,Good,0
70203105803,70224,Pine Creek (NT),1,Good,Good,0
70203105804,70206,Nganmarriyanga,1,Good,Good,0
70203105805,70221,Peppimenarti,1,Good,Good,0
70203105806,70204,Nemarluk,1,Good,Good,0
70203105807,70071,Daly River,0.6921712,Poor,Good,0
70203105807,70174,Maranunga,5.91E-05,Poor,Good,1
70203105807,70203,Nauiyu,5.91E-05,Good,Good,1
70203105807,70259,Tipperary (NT),0.3077105,Poor,Good,0
70203105808,70044,Burrundie,0.0430997,Poor,Good,0
70203105808,70057,Claravale,0.0215499,Poor,Good,0
70203105808,70079,Douglas-Daly,0.9084265,Good,Good,0
70203105808,70090,Edith (NT),0.0269239,Poor,Good,0
70203105901,70275,Wadeye,1,Good,Good,0
70203105902,70252,Thamarrurr,1,Good,Good,0
70203106001,70263,Tiwi Islands,1,Good,Good,0
70203106002,70263,Tiwi Islands,1,Good,Good,0
70203106003,70295,Wurrumiyanga,1,Good,Good,0
70203106004,70226,Pirlangimpi,1,Good,Good,0
70203106005,70185,Milikapiti,1,Good,Good,0
70203106101,70115,Gunbalanya,1,Good,Good,0
70203106102,70190,Minjilang,1,Good,Good,0
70203106103,70172,Maningrida,1,Good,Good,0
70203106104,70284,West Arnhem,1,Good,Good,0
70203106105,70284,West Arnhem,1,Good,Good,0
70203106106,70284,West Arnhem,1,Good,Good,0
70203106107,70058,Cobourg,0.1079981,Poor,Good,0
70203106107,70115,Gunbalanya,0.0639378,Good,Good,0
70203106107,70140,Kakadu,3.36E-05,Good,Good,1
70203106107,70284,West Arnhem,0.8280304,Good,Good,0
70203106108,70281,Warruwi,1,Good,Good,0
70204106201,70188,Milyakburra,1,Good,Good,0
70204106202,70007,Alyangula,1,Good,Good,0
70204106203,70267,Umbakumba,1,Good,Good,0
70204106204,70012,Anindilyakwa,1,Good,Good,0
70204106205,70011,Angurugu,1,Good,Good,0
70204106206,70007,Alyangula,1,Good,Good,0
70204106207,70007,Alyangula,1,Good,Good,0
70204106208,70012,Anindilyakwa,1,Good,Good,0
70204106209,70007,Alyangula,3.32E-05,Good,Good,1
70204106209,70012,Anindilyakwa,0.9999668,Good,Good,0
70204106302,70086,East Arnhem,1,Good,Good,0
70204106303,70107,Gapuwiyak,1,Good,Good,0
70204106304,70086,East Arnhem,1,Good,Good,0
70204106305,70186,Milingimbi,1,Good,Good,0
70204106306,70086,East Arnhem,1,Good,Good,0
70204106307,70106,Galiwinku,1,Good,Good,0
70204106308,70086,East Arnhem,1.52E-05,Good,Good,1
70204106308,70299,Yirrkala,0.9999848,Good,Good,0
70204106310,70086,East Arnhem,1,Good,Good,0
70204106311,70118,Gunyangara,1,Good,Good,0
70204106312,70208,Nhulunbuy,1,Good,Good,0
70204106313,70086,East Arnhem,1,Good,Good,0
70204106314,70086,East Arnhem,1,Good,Good,0
70204106315,70086,East Arnhem,1,Good,Good,0
70204106316,70086,East Arnhem,1,Good,Good,0
70204106317,70086,East Arnhem,0.3086372,Good,Good,0
70204106317,70208,Nhulunbuy,0.6913628,Good,Good,0
70204106318,70229,Ramingining,1,Good,Good,0
70204106319,70086,East Arnhem,0.9999436,Good,Good,0
70204106319,70229,Ramingining,5.64E-05,Good,Good,1
70204106401,70208,Nhulunbuy,1,Good,Good,0
70204106402,70208,Nhulunbuy,1,Good,Good,0
70204106407,70208,Nhulunbuy,1,Good,Good,0
70204106408,70208,Nhulunbuy,1,Good,Good,0
70204106409,70208,Nhulunbuy,1,Good,Good,0
70204106410,70208,Nhulunbuy,1,Good,Good,0
70204106411,70208,Nhulunbuy,1,Good,Good,0
70204106412,70208,Nhulunbuy,1,Good,Good,0
70204106413,70208,Nhulunbuy,1,Good,Good,0
70204106414,70208,Nhulunbuy,1,Good,Good,0
70204106415,70208,Nhulunbuy,1,Good,Good,0
70204106416,70208,Nhulunbuy,1,Good,Good,0
70205106501,70023,Barunga,1,Good,Good,0
70205106502,70031,Beswick,1,Good,Good,0
70205106503,70032,Beswick Creek,0.0837822,Poor,Good,0
70205106503,70103,Flying Fox (NT),0.3454317,Poor,Good,0
70205106503,70114,Gulung Mardrulk,0.0001046,Poor,Good,1
70205106503,70211,Nitmiluk,0.5706292,Acceptable,Good,0
70205106503,70284,West Arnhem,5.23E-05,Good,Good,1
70205106505,70211,Nitmiluk,1,Acceptable,Good,0
70205106507,70137,Jilkminggan,1,Good,Good,0
70205106508,70018,Arnold (NT),0.0487458,Poor,Good,0
70205106508,70034,Birdum,0.2359416,Poor,Good,0
70205106508,70072,Daly Waters,0.2059528,Poor,Good,0
70205106508,70093,Elsey,0.0450019,Poor,Good,0
70205106508,70160,Larrimah,0.1011232,Poor,Good,0
70205106508,70179,Mataranka,0.2246724,Acceptable,Good,0
70205106508,70246,Sturt Plateau,0.1385623,Poor,Good,0
70205106509,70043,Bulman Weemol,1,Good,Good,0
70205106510,70043,Bulman Weemol,1,Good,Good,0
70205106511,70179,Mataranka,1,Acceptable,Good,0
70205106512,70179,Mataranka,1,Acceptable,Good,0
70205106601,70037,Borroloola,1,Good,Good,0
70205106602,70180,McArthur,0.9915778,Good,Good,0
70205106602,70220,Pellew Islands,0.0084222,Poor,Good,1
70205106603,70048,Calvert (NT),1,Good,Good,0
70205106604,70213,Numbulwar,1,Good,Good,0
70205106605,70018,Arnold (NT),0.222591,Poor,Good,0
70205106605,70163,Limmen,0.777409,Acceptable,Good,0
