SA2_CODE_2021,SA2_NAME_2021,SED_CODE_2021,SED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
403021063,Sheidow Park - Trott Park,40009,Davenport,0.0350854,Acceptable,Acceptable,0
403021064,Warradale,40018,Gibson,1,Poor,Acceptable,0
403031065,Belair,40004,Bragg,0.0075907,Acceptable,Acceptable,1
403031065,Belair,40022,Heysen,0.01641,Acceptable,Acceptable,0
403031065,Belair,40045,Waite,0.9759992,Acceptable,Acceptable,0
403031066,Bellevue Heights,40009,Davenport,0.24617,Acceptable,Acceptable,0
403031066,Bellevue Heights,40045,Waite,0.75383,Acceptable,Acceptable,0
403031067,Blackwood,40045,Waite,1,Acceptable,Acceptable,0
403031068,Colonel Light Gardens,40011,Elder,1,Acceptable,Acceptable,0
403031069,Mitcham (SA),40044,Unley,0.4446054,Acceptable,Acceptable,0
403031069,Mitcham (SA),40045,Waite,0.5553946,Acceptable,Acceptable,0
403031070,Panorama,40011,Elder,1,Acceptable,Acceptable,0
403041071,Aberfoyle Park,40009,Davenport,1,Acceptable,Acceptable,0
403041072,Aldinga,40030,Mawson,1,Good,Acceptable,0
403041073,Christie Downs,40024,Kaurna,0.7791757,Acceptable,Acceptable,0
403041073,Christie Downs,40039,Reynell,0.2208243,Acceptable,Acceptable,0
403041074,Christies Beach,40024,Kaurna,0.7120828,Acceptable,Acceptable,0
403041074,Christies Beach,40039,Reynell,0.2879172,Acceptable,Acceptable,0
403041075,Clarendon,40022,Heysen,1,Acceptable,Acceptable,0
403041076,Coromandel Valley,40009,Davenport,0.0219245,Acceptable,Acceptable,0
403041076,Coromandel Valley,40045,Waite,0.9780755,Acceptable,Acceptable,0
403041077,Flagstaff Hill,40009,Davenport,1,Acceptable,Acceptable,0
403041078,Hackham - Onkaparinga Hills,40023,Hurtle Vale,1,Acceptable,Acceptable,0
403041079,Hackham West - Huntfield Heights,40023,Hurtle Vale,0.9999987,Acceptable,Acceptable,0
403041079,Hackham West - Huntfield Heights,40024,Kaurna,1.30E-06,Acceptable,Acceptable,1
403041080,Happy Valley,40009,Davenport,0.6703247,Acceptable,Acceptable,0
403041080,Happy Valley,40023,Hurtle Vale,0.3296753,Acceptable,Acceptable,0
403041081,Happy Valley Reservoir,40009,Davenport,1,Acceptable,Acceptable,0
403041082,Lonsdale,40039,Reynell,1,Acceptable,Acceptable,0
403041083,McLaren Vale,40022,Heysen,0.0470464,Acceptable,Acceptable,0
403041083,McLaren Vale,40024,Kaurna,0.1465973,Acceptable,Acceptable,0
403041083,McLaren Vale,40030,Mawson,0.8063563,Good,Acceptable,0
403041084,Morphett Vale - East,40023,Hurtle Vale,0.1518552,Acceptable,Acceptable,0
403041084,Morphett Vale - East,40039,Reynell,0.8481448,Acceptable,Acceptable,0
403041085,Morphett Vale - West,40039,Reynell,1,Acceptable,Acceptable,0
403041086,Reynella,40023,Hurtle Vale,0.1944072,Acceptable,Acceptable,0
403041086,Reynella,40039,Reynell,0.8055928,Acceptable,Acceptable,0
403041088,Willunga,40022,Heysen,0.0293213,Acceptable,Acceptable,0
403041088,Willunga,40030,Mawson,0.9706787,Good,Acceptable,0
403041089,Woodcroft,40023,Hurtle Vale,1,Acceptable,Acceptable,0
403041177,Seaford - Seaford Meadows,40024,Kaurna,1,Acceptable,Acceptable,0
403041178,Seaford Rise - Moana,40024,Kaurna,0.8865488,Acceptable,Acceptable,0
403041178,Seaford Rise - Moana,40030,Mawson,0.1134512,Good,Acceptable,0
404011090,Beverley,40006,Cheltenham,1,Acceptable,Acceptable,0
404011091,Flinders Park,40006,Cheltenham,0.4294316,Acceptable,Acceptable,0
404011091,Flinders Park,40007,Colton,0.2356292,Poor,Acceptable,0
404011091,Flinders Park,40046,West Torrens,0.3349392,Poor,Acceptable,0
404011092,Henley Beach,40007,Colton,1,Poor,Acceptable,0
404011093,Hindmarsh - Brompton,40001,Adelaide,0.0277673,Acceptable,Acceptable,0
404011093,Hindmarsh - Brompton,40008,Croydon,0.7248213,Poor,Acceptable,0
404011093,Hindmarsh - Brompton,40046,West Torrens,0.2474114,Poor,Acceptable,0
404011094,Royal Park - Hendon - Albert Park,40027,Lee,1,Acceptable,Acceptable,0
404011095,Seaton - Grange,40007,Colton,0.3261208,Poor,Acceptable,0
404011095,Seaton - Grange,40027,Lee,0.6738792,Acceptable,Acceptable,0
404011096,West Lakes,40027,Lee,1,Acceptable,Acceptable,0
404011097,Woodville - Cheltenham,40006,Cheltenham,0.9038241,Acceptable,Acceptable,0
404011097,Woodville - Cheltenham,40008,Croydon,0.0961759,Poor,Acceptable,0
404021098,Dry Creek - South,40037,Port Adelaide,1,Good,Acceptable,0
404021099,Largs Bay - Semaphore,40037,Port Adelaide,1,Good,Acceptable,0
404021100,North Haven,40037,Port Adelaide,1,Good,Acceptable,0
404021101,Port Adelaide,40006,Cheltenham,0.4962182,Acceptable,Acceptable,0
404021101,Port Adelaide,40037,Port Adelaide,0.5037818,Good,Acceptable,0
404021102,The Parks,40008,Croydon,0.9782816,Poor,Acceptable,0
404021102,The Parks,40037,Port Adelaide,0.0217184,Good,Acceptable,0
404021103,Torrens Island,40037,Port Adelaide,1,Good,Acceptable,0
404031104,Adelaide Airport,40007,Colton,1,Poor,Acceptable,0
404031105,Fulham,40007,Colton,1,Poor,Acceptable,0
404031106,Lockleys,40007,Colton,0.2835088,Poor,Acceptable,0
404031106,Lockleys,40046,West Torrens,0.7164912,Poor,Acceptable,0
404031107,Plympton,40002,Badcoe,0.7277168,Poor,Acceptable,0
404031107,Plympton,40032,Morphett,0.2722832,Poor,Acceptable,0
404031108,Richmond (SA),40046,West Torrens,1,Poor,Acceptable,0
404031109,West Beach,40007,Colton,0.9999981,Poor,Acceptable,0
404031109,West Beach,40032,Morphett,1.90E-06,Poor,Acceptable,1
405011110,Barossa - Angaston,40040,Schubert,1,Acceptable,Acceptable,0
405011111,Light,40017,Frome,0.7538864,Acceptable,Acceptable,0
405011111,Light,40040,Schubert,0.2461136,Acceptable,Acceptable,0
405011112,Lyndoch,40040,Schubert,1,Acceptable,Acceptable,0
405011113,Mallala,40017,Frome,1,Acceptable,Acceptable,0
405011114,Nuriootpa,40040,Schubert,1,Acceptable,Acceptable,0
405011115,Tanunda,40040,Schubert,1,Acceptable,Acceptable,0
405021116,Clare,40017,Frome,1,Acceptable,Acceptable,0
405021117,Gilbert Valley,40017,Frome,1,Acceptable,Acceptable,0
405021118,Goyder,40017,Frome,1,Acceptable,Acceptable,0
405021119,Wakefield - Barunga West,40017,Frome,0.4203482,Acceptable,Acceptable,0
405021119,Wakefield - Barunga West,40034,Narungga,0.5796518,Good,Acceptable,0
405031120,Jamestown,40017,Frome,0.5158393,Acceptable,Acceptable,0
405031120,Jamestown,40041,Stuart,0.4841607,Acceptable,Acceptable,0
405031121,Peterborough - Mount Remarkable,40041,Stuart,1,Acceptable,Acceptable,0
405031122,Port Pirie,40041,Stuart,1,Acceptable,Acceptable,0
405031123,Port Pirie Surrounds,40034,Narungga,0.1036748,Good,Acceptable,0
405031123,Port Pirie Surrounds,40041,Stuart,0.8963252,Acceptable,Acceptable,0
405041124,Kadina,40034,Narungga,1,Good,Acceptable,0
405041125,Moonta,40034,Narungga,1,Good,Acceptable,0
405041126,Wallaroo,40034,Narungga,1,Good,Acceptable,0
405041127,Yorke Peninsula - North,40034,Narungga,1,Good,Acceptable,0
405041128,Yorke Peninsula - South,40015,Flinders,9.80E-06,Good,Acceptable,1
405041128,Yorke Peninsula - South,40034,Narungga,0.9999902,Good,Acceptable,0
406011129,Ceduna,40015,Flinders,1,Good,Acceptable,0
406011130,Eyre Peninsula,40015,Flinders,1,Good,Acceptable,0
406011131,Kimba - Cleve - Franklin Harbour,40015,Flinders,0.9775074,Good,Acceptable,0
406011131,Kimba - Cleve - Franklin Harbour,40019,Giles,0.0224926,Good,Acceptable,0
406011132,Le Hunte - Elliston,40015,Flinders,1,Good,Acceptable,0
406011133,Port Lincoln,40015,Flinders,1,Good,Acceptable,0
406011134,West Coast (SA),40015,Flinders,1,Good,Acceptable,0
406011135,Western,40015,Flinders,0.9999265,Good,Acceptable,0
406011135,Western,40019,Giles,7.35E-05,Good,Acceptable,1
406011136,Whyalla,40019,Giles,1,Good,Acceptable,0
406011137,Whyalla - North,40019,Giles,1,Good,Acceptable,0
406021138,APY Lands,40019,Giles,1,Good,Acceptable,0
406021139,Coober Pedy,40019,Giles,1,Good,Acceptable,0
406021140,Quorn - Lake Gilles,40019,Giles,0.9831134,Good,Acceptable,0
406021140,Quorn - Lake Gilles,40041,Stuart,0.0168866,Acceptable,Acceptable,0
406021141,Outback,40005,Chaffey,0.0257994,Good,Acceptable,0
406021141,Outback,40015,Flinders,5.00E-06,Good,Acceptable,1
406021141,Outback,40019,Giles,0.4944956,Good,Acceptable,0
406021141,Outback,40041,Stuart,0.4797,Acceptable,Acceptable,0
406021142,Port Augusta,40019,Giles,0.3003518,Good,Acceptable,0
406021142,Port Augusta,40041,Stuart,0.6996482,Acceptable,Acceptable,0
406021143,Roxby Downs,40019,Giles,1,Good,Acceptable,0
407011144,Goolwa - Port Elliot,40014,Finniss,1,Good,Acceptable,0
407011145,Kangaroo Island,40030,Mawson,1,Good,Acceptable,0
407011146,Strathalbyn,40020,Hammond,0.9810021,Acceptable,Acceptable,0
407011146,Strathalbyn,40022,Heysen,0.0189979,Acceptable,Acceptable,0
407011147,Strathalbyn Surrounds,40014,Finniss,0.5975275,Good,Acceptable,0
407011147,Strathalbyn Surrounds,40020,Hammond,0.2149852,Acceptable,Acceptable,0
407011147,Strathalbyn Surrounds,40022,Heysen,0.1668941,Acceptable,Acceptable,0
407011147,Strathalbyn Surrounds,40030,Mawson,0.0205932,Good,Acceptable,0
407011148,Victor Harbor,40014,Finniss,1,Good,Acceptable,0
407011149,Yankalilla,40014,Finniss,0.1376059,Good,Acceptable,0
407011149,Yankalilla,40030,Mawson,0.8623941,Good,Acceptable,0
407021150,Grant,40029,Mackillop,0.0122041,Good,Acceptable,0
407021150,Grant,40033,Mount Gambier,0.9877959,Good,Acceptable,0
407021151,Kingston - Robe,40029,Mackillop,1,Good,Acceptable,0
407021152,Millicent,40029,Mackillop,1,Good,Acceptable,0
407021154,Naracoorte,40029,Mackillop,1,Good,Acceptable,0
407021155,Naracoorte Surrounds,40029,Mackillop,1,Good,Acceptable,0
407021156,Penola,40029,Mackillop,1,Good,Acceptable,0
407021157,Tatiara,40029,Mackillop,1,Good,Acceptable,0
407021158,Wattle Range,40029,Mackillop,0.9967902,Good,Acceptable,0
407021158,Wattle Range,40033,Mount Gambier,0.0032098,Good,Acceptable,1
407021173,Mount Gambier - East,40033,Mount Gambier,1,Good,Acceptable,0
407021174,Mount Gambier - West,40033,Mount Gambier,1,Good,Acceptable,0
407031159,Barmera,40005,Chaffey,1,Good,Acceptable,0
407031160,Berri,40005,Chaffey,1,Good,Acceptable,0
407031161,Karoonda - Lameroo,40005,Chaffey,0.327037,Good,Acceptable,0
407031161,Karoonda - Lameroo,40029,Mackillop,0.672963,Good,Acceptable,0
407031162,Loxton,40005,Chaffey,1,Good,Acceptable,0
407031163,Loxton Surrounds,40005,Chaffey,1,Good,Acceptable,0
407031164,Mannum,40005,Chaffey,0.3121367,Good,Acceptable,0
407031164,Mannum,40020,Hammond,0.6114038,Acceptable,Acceptable,0
407031164,Mannum,40040,Schubert,0.0764595,Acceptable,Acceptable,0
407031165,Murray Bridge,40020,Hammond,1,Acceptable,Acceptable,0
407031166,Murray Bridge Surrounds,40020,Hammond,1,Acceptable,Acceptable,0
407031167,Renmark,40005,Chaffey,1,Good,Acceptable,0
407031168,Renmark Surrounds,40005,Chaffey,1,Good,Acceptable,0
407031169,The Coorong,40020,Hammond,0.0010959,Acceptable,Acceptable,1
407031169,The Coorong,40029,Mackillop,0.9989041,Good,Acceptable,0
407031170,Waikerie,40005,Chaffey,0.9039262,Good,Acceptable,0
407031170,Waikerie,40017,Frome,0.0202124,Acceptable,Acceptable,0
407031170,Waikerie,40040,Schubert,0.0758614,Acceptable,Acceptable,0
501011001,Augusta,55306,Vasse (South West),0.5043285,Good,Acceptable,0
501011001,Augusta,55706,Warren-Blackwood (South West),0.4956715,Good,Acceptable,0
501011003,Busselton Surrounds,55306,Vasse (South West),1,Good,Acceptable,0
501011004,Margaret River,55306,Vasse (South West),0.0233973,Good,Acceptable,0
501011004,Margaret River,55706,Warren-Blackwood (South West),0.9766027,Good,Acceptable,0
501011293,Busselton - East,55306,Vasse (South West),1,Good,Acceptable,0
501011294,Busselton - West,55306,Vasse (South West),1,Good,Acceptable,0
501021005,Australind - Leschenault,51706,Collie-Preston (South West),0.4212259,Acceptable,Acceptable,0
501021005,Australind - Leschenault,54006,Murray-Wellington (South West),0.5787741,Acceptable,Acceptable,0
501021007,Capel,51706,Collie-Preston (South West),0.957175,Acceptable,Acceptable,0
501021007,Capel,55306,Vasse (South West),0.042825,Good,Acceptable,0
501021008,College Grove - Carey Park,50906,Bunbury (South West),1,Good,Acceptable,0
501021009,Collie,51706,Collie-Preston (South West),0.9999977,Acceptable,Acceptable,0
501021009,Collie,54006,Murray-Wellington (South West),2.30E-06,Acceptable,Acceptable,1
501021010,Dardanup,51706,Collie-Preston (South West),1,Acceptable,Acceptable,0
501021011,Davenport,50906,Bunbury (South West),1,Good,Acceptable,0
501021012,Eaton - Pelican Point,50906,Bunbury (South West),0.0742052,Good,Acceptable,0
501021012,Eaton - Pelican Point,51706,Collie-Preston (South West),0.9257948,Acceptable,Acceptable,0
501021014,Harvey,51706,Collie-Preston (South West),0.0789977,Acceptable,Acceptable,0
501021014,Harvey,54006,Murray-Wellington (South West),0.9210023,Acceptable,Acceptable,0
501021015,East Bunbury - Glen Iris,50906,Bunbury (South West),1,Good,Acceptable,0
501021016,Waroona,54006,Murray-Wellington (South West),1,Acceptable,Acceptable,0
501021251,Dalyellup,50906,Bunbury (South West),1,Good,Acceptable,0
501021252,Gelorup - Stratham,50906,Bunbury (South West),0.4889323,Good,Acceptable,0
501021252,Gelorup - Stratham,51706,Collie-Preston (South West),0.5110677,Acceptable,Acceptable,0
501021253,South Bunbury - Bunbury,50906,Bunbury (South West),1,Good,Acceptable,0
501021254,Withers - Usher,50906,Bunbury (South West),1,Good,Acceptable,0
501031017,Bridgetown - Boyup Brook,55706,Warren-Blackwood (South West),1,Good,Acceptable,0
501031018,Donnybrook - Balingup,51706,Collie-Preston (South West),0.8678397,Acceptable,Acceptable,0
501031018,Donnybrook - Balingup,55706,Warren-Blackwood (South West),0.1321603,Good,Acceptable,0
501031019,Manjimup,55706,Warren-Blackwood (South West),1,Good,Acceptable,0
501031020,Pemberton,55706,Warren-Blackwood (South West),1,Good,Acceptable,0
502011021,Dawesville - Bouvard,52006,Dawesville (South West),0.8407057,Good,Acceptable,0
502011021,Dawesville - Bouvard,54006,Murray-Wellington (South West),0.1592943,Acceptable,Acceptable,0
502011022,Falcon - Wannanup,52006,Dawesville (South West),1,Good,Acceptable,0
502011023,Greenfields,53306,Mandurah (South West),1,Good,Acceptable,0
502011024,Halls Head - Erskine,52006,Dawesville (South West),1,Good,Acceptable,0
502011025,Mandurah,52006,Dawesville (South West),1.00E-06,Good,Acceptable,1
502011025,Mandurah,53306,Mandurah (South West),0.999999,Good,Acceptable,0
502011026,Mandurah - East,53306,Mandurah (South West),1.50E-06,Good,Acceptable,1
502011026,Mandurah - East,54006,Murray-Wellington (South West),0.9999985,Acceptable,Acceptable,0
502011027,Mandurah - North,53306,Mandurah (South West),0.9780275,Good,Acceptable,0
502011027,Mandurah - North,54006,Murray-Wellington (South West),0.0219725,Acceptable,Acceptable,0
502011028,Mandurah - South,52006,Dawesville (South West),0.5335274,Good,Acceptable,0
502011028,Mandurah - South,53306,Mandurah (South West),0.4664726,Good,Acceptable,0
502011029,Pinjarra,54006,Murray-Wellington (South West),1,Acceptable,Acceptable,0
503011030,City Beach,51504,Churchlands (North Metropolitan),0.4634154,Acceptable,Acceptable,0
503011030,City Beach,51804,Cottesloe (North Metropolitan),0.5365846,Acceptable,Acceptable,0
503011031,Claremont (WA),51804,Cottesloe (North Metropolitan),0.9462038,Acceptable,Acceptable,0
503011031,Claremont (WA),54104,Nedlands (North Metropolitan),0.0537962,Acceptable,Acceptable,0
503011032,Cottesloe,51804,Cottesloe (North Metropolitan),1,Acceptable,Acceptable,0
503011033,Floreat,51504,Churchlands (North Metropolitan),0.5658787,Acceptable,Acceptable,0
503011033,Floreat,54104,Nedlands (North Metropolitan),0.4341213,Acceptable,Acceptable,0
503011034,Mosman Park - Peppermint Grove,51804,Cottesloe (North Metropolitan),1,Acceptable,Acceptable,0
503011035,Nedlands - Dalkeith - Crawley,54104,Nedlands (North Metropolitan),1,Acceptable,Acceptable,0
503011036,Swanbourne - Mount Claremont,51804,Cottesloe (North Metropolitan),0.9626084,Acceptable,Acceptable,0
503011036,Swanbourne - Mount Claremont,54104,Nedlands (North Metropolitan),0.0373916,Acceptable,Acceptable,0
503021037,Kings Park (WA),54304,Perth (North Metropolitan),1,Good,Acceptable,0
503021038,Mount Hawthorn - Leederville,54304,Perth (North Metropolitan),1,Good,Acceptable,0
503021039,Mount Lawley - Inglewood,53402,Maylands (East Metropolitan),0.3445659,Acceptable,Acceptable,0
503021039,Mount Lawley - Inglewood,53902,Mount Lawley (East Metropolitan),0.6508802,Acceptable,Acceptable,0
503021039,Mount Lawley - Inglewood,54304,Perth (North Metropolitan),0.0045538,Good,Acceptable,1
503021040,North Perth,54304,Perth (North Metropolitan),1,Good,Acceptable,0
503021042,Subiaco - Shenton Park,54104,Nedlands (North Metropolitan),1,Acceptable,Acceptable,0
503021043,Wembley - West Leederville - Glendalough,51504,Churchlands (North Metropolitan),0.8659772,Acceptable,Acceptable,0
503021043,Wembley - West Leederville - Glendalough,54104,Nedlands (North Metropolitan),0.1340228,Acceptable,Acceptable,0
503021295,East Perth,53902,Mount Lawley (East Metropolitan),0.0273333,Acceptable,Acceptable,0
503021295,East Perth,54304,Perth (North Metropolitan),0.9726667,Good,Acceptable,0
503021296,Perth (North) - Highgate,54304,Perth (North Metropolitan),1,Good,Acceptable,0
503021297,Perth (West) - Northbridge,54104,Nedlands (North Metropolitan),0.2512611,Acceptable,Acceptable,0
503021297,Perth (West) - Northbridge,54304,Perth (North Metropolitan),0.7487389,Good,Acceptable,0
504011044,Bassendean - Eden Hill - Ashfield,50502,Bassendean (East Metropolitan),1,Poor,Acceptable,0
504011045,Bayswater - Embleton - Bedford,50502,Bassendean (East Metropolitan),0.0977919,Poor,Acceptable,0
504011045,Bayswater - Embleton - Bedford,53402,Maylands (East Metropolitan),0.9022081,Acceptable,Acceptable,0
504011046,Maylands,53402,Maylands (East Metropolitan),0.9928397,Acceptable,Acceptable,0
504011046,Maylands,53902,Mount Lawley (East Metropolitan),0.0071603,Acceptable,Acceptable,1
504011047,Morley,50502,Bassendean (East Metropolitan),0.1935984,Poor,Acceptable,0
504011047,Morley,53402,Maylands (East Metropolitan),0.1018446,Acceptable,Acceptable,0
504011047,Morley,53802,Morley (East Metropolitan),0.665237,Poor,Acceptable,0
504011047,Morley,53902,Mount Lawley (East Metropolitan),0.0393199,Acceptable,Acceptable,0
504011048,Noranda,53802,Morley (East Metropolitan),1,Poor,Acceptable,0
