SA2_CODE_2021,SA2_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
601021007,Howrah - Tranmere,61,Inner Regional Australia,1,Good,Good,0
601021008,Lindisfarne - Rose Bay,61,Inner Regional Australia,1,Good,Good,0
601021009,Mornington - Warrane,61,Inner Regional Australia,1,Good,Good,0
601021010,Risdon Vale,61,Inner Regional Australia,1,Good,Good,0
601021011,Rokeby,61,Inner Regional Australia,1,Good,Good,0
601021012,South Arm,61,Inner Regional Australia,0.6408448,Good,Good,0
601021012,South Arm,62,Outer Regional Australia,0.3591552,Good,Good,0
601031013,Austins Ferry - Granton,61,Inner Regional Australia,1,Good,Good,0
601031014,Berriedale - Chigwell,61,Inner Regional Australia,1,Good,Good,0
601031015,Claremont (Tas.),61,Inner Regional Australia,1,Good,Good,0
601031016,Derwent Park - Lutana,61,Inner Regional Australia,1,Good,Good,0
601031017,Glenorchy,61,Inner Regional Australia,1,Good,Good,0
601031018,Montrose - Rosetta,61,Inner Regional Australia,1,Good,Good,0
601031019,Moonah,61,Inner Regional Australia,1,Good,Good,0
601031020,New Norfolk,61,Inner Regional Australia,1,Good,Good,0
601031021,West Moonah,61,Inner Regional Australia,1,Good,Good,0
601041022,Kingston - Huntingfield,61,Inner Regional Australia,1,Good,Good,0
601041023,Kingston Beach - Blackmans Bay,61,Inner Regional Australia,1,Good,Good,0
601041024,Margate - Snug,61,Inner Regional Australia,1,Good,Good,0
601041025,Mount Wellington,61,Inner Regional Australia,1,Good,Good,0
601041026,Taroona - Bonnet Hill,61,Inner Regional Australia,1,Good,Good,0
601051027,Hobart,61,Inner Regional Australia,1,Good,Good,0
601051028,Lenah Valley - Mount Stuart,61,Inner Regional Australia,1,Good,Good,0
601051029,Mount Nelson - Dynnyrne,61,Inner Regional Australia,1,Good,Good,0
601051030,New Town,61,Inner Regional Australia,1,Good,Good,0
601051031,Sandy Bay,61,Inner Regional Australia,1,Good,Good,0
601051032,South Hobart - Fern Tree,61,Inner Regional Australia,1,Good,Good,0
601051033,West Hobart,61,Inner Regional Australia,1,Good,Good,0
601061034,Dodges Ferry - Lewisham,61,Inner Regional Australia,0.7081658,Good,Good,0
601061034,Dodges Ferry - Lewisham,62,Outer Regional Australia,0.2918342,Good,Good,0
601061035,Sorell - Richmond,61,Inner Regional Australia,0.9267413,Good,Good,0
601061035,Sorell - Richmond,62,Outer Regional Australia,0.0732587,Good,Good,0
602011036,Invermay,61,Inner Regional Australia,1,Good,Good,0
602011037,Kings Meadows - Punchbowl,61,Inner Regional Australia,1,Good,Good,0
602011038,Launceston,61,Inner Regional Australia,1,Good,Good,0
602011039,Legana,61,Inner Regional Australia,1,Good,Good,0
602011040,Mowbray,61,Inner Regional Australia,1,Good,Good,0
602011041,Newnham - Mayfield,61,Inner Regional Australia,1,Good,Good,0
602011042,Newstead,61,Inner Regional Australia,1,Good,Good,0
602011043,Norwood (Tas.),61,Inner Regional Australia,1,Good,Good,0
602011044,Prospect Vale - Blackstone,61,Inner Regional Australia,1,Good,Good,0
602011045,Ravenswood,61,Inner Regional Australia,1,Good,Good,0
602011046,Riverside,61,Inner Regional Australia,1,Good,Good,0
602011047,South Launceston,61,Inner Regional Australia,1,Good,Good,0
602011048,Summerhill - Prospect,61,Inner Regional Australia,1,Good,Good,0
602011049,Trevallyn,61,Inner Regional Australia,1,Good,Good,0
602011050,Waverley - St Leonards,61,Inner Regional Australia,1,Good,Good,0
602011051,West Launceston,61,Inner Regional Australia,1,Good,Good,0
602011052,Youngtown - Relbia,61,Inner Regional Australia,1,Good,Good,0
602021053,Beauty Point - Beaconsfield,62,Outer Regional Australia,1,Good,Good,0
602021054,Deloraine,62,Outer Regional Australia,1,Good,Good,0
602021055,Grindelwald - Lanena,61,Inner Regional Australia,0.3022245,Good,Good,0
602021055,Grindelwald - Lanena,62,Outer Regional Australia,0.6977755,Good,Good,0
602021056,Hadspen - Carrick,61,Inner Regional Australia,1,Good,Good,0
602021057,Westbury,62,Outer Regional Australia,1,Good,Good,0
602031058,Dilston - Lilydale,61,Inner Regional Australia,0.2591317,Good,Good,0
602031058,Dilston - Lilydale,62,Outer Regional Australia,0.7408683,Good,Good,0
602031059,George Town,62,Outer Regional Australia,1,Good,Good,0
602031060,Longford,61,Inner Regional Australia,0.8937147,Good,Good,0
602031060,Longford,62,Outer Regional Australia,0.1062853,Good,Good,0
602031061,Northern Midlands,62,Outer Regional Australia,1,Good,Good,0
602031062,Perth - Evandale,61,Inner Regional Australia,1,Good,Good,0
602031064,St Helens - Scamander,62,Outer Regional Australia,0.9748153,Good,Good,0
602031064,St Helens - Scamander,63,Remote Australia,0.0251847,Poor,Good,0
602031099,Flinders and Cape Barren Islands,64,Very Remote Australia,1,Good,Good,0
602031100,Scottsdale - Bridport,62,Outer Regional Australia,1,Good,Good,0
603011065,Central Highlands,62,Outer Regional Australia,0.839702,Good,Good,0
603011065,Central Highlands,63,Remote Australia,0.160298,Poor,Good,0
603011066,Derwent Valley,61,Inner Regional Australia,0.5507545,Good,Good,0
603011066,Derwent Valley,62,Outer Regional Australia,0.4492455,Good,Good,0
603011067,Southern Midlands,61,Inner Regional Australia,0.2333548,Good,Good,0
603011067,Southern Midlands,62,Outer Regional Australia,0.7666452,Good,Good,0
603011068,Wilderness - East,63,Remote Australia,1,Poor,Good,0
603021069,Bruny Island - Kettering,61,Inner Regional Australia,0.1451743,Good,Good,0
603021069,Bruny Island - Kettering,62,Outer Regional Australia,0.8548257,Good,Good,0
603021070,Cygnet,62,Outer Regional Australia,1,Good,Good,0
603021071,Geeveston - Dover,62,Outer Regional Australia,1,Good,Good,0
603021072,Huonville - Franklin,62,Outer Regional Australia,1,Good,Good,0
603031073,Forestier - Tasman,62,Outer Regional Australia,1,Good,Good,0
603031074,Triabunna - Bicheno,62,Outer Regional Australia,0.4261191,Good,Good,0
603031074,Triabunna - Bicheno,63,Remote Australia,0.5738809,Poor,Good,0
604011075,Acton - Upper Burnie,62,Outer Regional Australia,1,Good,Good,0
604011076,Burnie - Ulverstone Surrounds,62,Outer Regional Australia,1,Good,Good,0
604011077,Burnie - Wivenhoe,62,Outer Regional Australia,1,Good,Good,0
604011078,Parklands - Camdale,62,Outer Regional Australia,1,Good,Good,0
604011079,Penguin - Sulphur Creek,62,Outer Regional Australia,1,Good,Good,0
604011080,Romaine - Havenview,62,Outer Regional Australia,1,Good,Good,0
604011081,Somerset,62,Outer Regional Australia,1,Good,Good,0
604011082,Ulverstone,62,Outer Regional Australia,1,Good,Good,0
604011083,West Ulverstone,62,Outer Regional Australia,1,Good,Good,0
604011084,Wynyard,62,Outer Regional Australia,1,Good,Good,0
604021085,Devonport,61,Inner Regional Australia,1,Good,Good,0
604021086,East Devonport,61,Inner Regional Australia,1,Good,Good,0
604021087,Latrobe,61,Inner Regional Australia,0.7212494,Good,Good,0
604021087,Latrobe,62,Outer Regional Australia,0.2787506,Good,Good,0
604021088,Miandetta - Don,61,Inner Regional Australia,0.8809758,Good,Good,0
604021088,Miandetta - Don,62,Outer Regional Australia,0.1190242,Good,Good,0
604021089,Port Sorell,62,Outer Regional Australia,1,Good,Good,0
604021090,Quoiba - Spreyton,61,Inner Regional Australia,0.6916162,Good,Good,0
604021090,Quoiba - Spreyton,62,Outer Regional Australia,0.3083838,Good,Good,0
604021091,Sheffield - Railton,62,Outer Regional Australia,1,Good,Good,0
604021092,Turners Beach - Forth,62,Outer Regional Australia,1,Good,Good,0
604031093,King Island,64,Very Remote Australia,1,Good,Good,0
604031094,North West,62,Outer Regional Australia,0.8186265,Good,Good,0
604031094,North West,63,Remote Australia,0.1813735,Poor,Good,0
604031095,Smithton,62,Outer Regional Australia,1,Good,Good,0
604031096,Waratah,62,Outer Regional Australia,1,Good,Good,0
604031097,West Coast (Tas.),63,Remote Australia,1,Poor,Good,0
604031098,Wilderness - West,63,Remote Australia,1,Poor,Good,0
697979799,Migratory - Offshore - Shipping (Tas.),65,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
699999499,No usual address (Tas.),69,No usual address (Tas.),1,Good,Good,0
701011001,Darwin Airport,72,Outer Regional Australia,1,Good,Good,0
701011002,Darwin City,72,Outer Regional Australia,1,Good,Good,0
701011003,East Point,72,Outer Regional Australia,1,Good,Good,0
701011004,Fannie Bay - The Gardens,72,Outer Regional Australia,1,Good,Good,0
701011005,Larrakeyah,72,Outer Regional Australia,1,Good,Good,0
701011006,Ludmilla - The Narrows,72,Outer Regional Australia,1,Good,Good,0
701011007,Parap,72,Outer Regional Australia,1,Good,Good,0
701011008,Stuart Park,72,Outer Regional Australia,1,Good,Good,0
701011009,Woolner - Bayview - Winnellie,72,Outer Regional Australia,1,Good,Good,0
701021010,Alawa,72,Outer Regional Australia,1,Good,Good,0
701021011,Anula,72,Outer Regional Australia,1,Good,Good,0
701021012,Berrimah,72,Outer Regional Australia,1,Good,Good,0
701021013,Brinkin - Nakara,72,Outer Regional Australia,1,Good,Good,0
701021014,Buffalo Creek,72,Outer Regional Australia,1,Good,Good,0
701021015,Charles Darwin,72,Outer Regional Australia,1,Good,Good,0
701021016,Coconut Grove,72,Outer Regional Australia,1,Good,Good,0
701021017,East Arm,72,Outer Regional Australia,1,Good,Good,0
701021018,Jingili,72,Outer Regional Australia,1,Good,Good,0
701021019,Karama,72,Outer Regional Australia,1,Good,Good,0
701021020,Leanyer,72,Outer Regional Australia,1,Good,Good,0
701021021,Lyons (NT),72,Outer Regional Australia,1,Good,Good,0
701021022,Malak - Marrara,72,Outer Regional Australia,1,Good,Good,0
701021023,Millner,72,Outer Regional Australia,1,Good,Good,0
701021024,Moil,72,Outer Regional Australia,1,Good,Good,0
701021025,Nightcliff,72,Outer Regional Australia,1,Good,Good,0
701021026,Rapid Creek,72,Outer Regional Australia,1,Good,Good,0
701021027,Tiwi,72,Outer Regional Australia,1,Good,Good,0
701021028,Wagaman,72,Outer Regional Australia,1,Good,Good,0
701021029,Wanguri,72,Outer Regional Australia,1,Good,Good,0
701021030,Wulagi,72,Outer Regional Australia,1,Good,Good,0
701031031,Howard Springs,72,Outer Regional Australia,1,Good,Good,0
701031032,Humpty Doo,72,Outer Regional Australia,1,Good,Good,0
701031033,Koolpinyah,72,Outer Regional Australia,1,Good,Good,0
701031034,Virginia,72,Outer Regional Australia,1,Good,Good,0
701031035,Weddell,72,Outer Regional Australia,1,Good,Good,0
701041036,Bakewell,72,Outer Regional Australia,1,Good,Good,0
701041037,Driver,72,Outer Regional Australia,1,Good,Good,0
701041038,Durack - Marlow Lagoon,72,Outer Regional Australia,1,Good,Good,0
701041039,Gray,72,Outer Regional Australia,1,Good,Good,0
701041040,Moulden,72,Outer Regional Australia,1,Good,Good,0
701041041,Palmerston - North,72,Outer Regional Australia,1,Good,Good,0
701041042,Palmerston - South,72,Outer Regional Australia,1,Good,Good,0
701041043,Rosebery - Bellamack,72,Outer Regional Australia,1,Good,Good,0
701041044,Woodroffe,72,Outer Regional Australia,1,Good,Good,0
702011045,Charles,73,Remote Australia,1,Good,Good,0
702011046,East Side,73,Remote Australia,1,Good,Good,0
702011047,Flynn (NT),73,Remote Australia,1,Good,Good,0
702011048,Larapinta,73,Remote Australia,1,Good,Good,0
702011049,Mount Johns,73,Remote Australia,1,Good,Good,0
702011050,Petermann - Simpson,74,Very Remote Australia,1,Good,Good,0
702011051,Ross,73,Remote Australia,1,Good,Good,0
702011052,Sandover - Plenty,73,Remote Australia,0.5689669,Good,Good,0
702011052,Sandover - Plenty,74,Very Remote Australia,0.4310331,Good,Good,0
702011053,Tanami,74,Very Remote Australia,1,Good,Good,0
702011054,Yuendumu - Anmatjere,74,Very Remote Australia,1,Good,Good,0
702021055,Barkly,74,Very Remote Australia,1,Good,Good,0
702021056,Tennant Creek,74,Very Remote Australia,1,Good,Good,0
702031057,Alligator,73,Remote Australia,1,Good,Good,0
702031058,Daly,73,Remote Australia,0.270209,Good,Good,0
702031058,Daly,74,Very Remote Australia,0.729791,Good,Good,0
702031059,Thamarrurr,74,Very Remote Australia,1,Good,Good,0
702031060,Tiwi Islands,73,Remote Australia,0.6036268,Good,Good,0
702031060,Tiwi Islands,74,Very Remote Australia,0.3963732,Good,Good,0
702031061,West Arnhem,73,Remote Australia,0.2215435,Good,Good,0
702031061,West Arnhem,74,Very Remote Australia,0.7784565,Good,Good,0
702041062,Anindilyakwa,74,Very Remote Australia,1,Good,Good,0
702041063,East Arnhem,74,Very Remote Australia,1,Good,Good,0
702041064,Nhulunbuy,74,Very Remote Australia,1,Good,Good,0
702051065,Elsey,74,Very Remote Australia,1,Good,Good,0
702051066,Gulf,,,0.0030506,Acceptable,Good,4
702051066,Gulf,74,Very Remote Australia,0.9969494,Good,Good,0
702051067,Katherine,73,Remote Australia,1,Good,Good,0
702051068,Victoria River,74,Very Remote Australia,1,Good,Good,0
797979799,Migratory - Offshore - Shipping (NT),75,Migratory - Offshore - Shipping (NT),1,Good,Good,0
799999499,No usual address (NT),79,No usual address (NT),1,Good,Good,0
801011001,Aranda,80,Major Cities of Australia,1,Good,Good,0
801011002,Belconnen,80,Major Cities of Australia,1,Good,Good,0
801011003,Bruce,80,Major Cities of Australia,1,Good,Good,0
801011004,Charnwood,80,Major Cities of Australia,1,Good,Good,0
801011005,Cook,80,Major Cities of Australia,1,Good,Good,0
801011006,Dunlop,80,Major Cities of Australia,1,Good,Good,0
801011007,Evatt,80,Major Cities of Australia,1,Good,Good,0
801011008,Florey,80,Major Cities of Australia,1,Good,Good,0
801011009,Flynn (ACT),80,Major Cities of Australia,1,Good,Good,0
801011010,Fraser,80,Major Cities of Australia,1,Good,Good,0
801011011,Giralang,80,Major Cities of Australia,1,Good,Good,0
801011012,Gooromon,80,Major Cities of Australia,1,Good,Good,0
801011013,Hawker,80,Major Cities of Australia,1,Good,Good,0
801011014,Higgins,80,Major Cities of Australia,1,Good,Good,0
801011015,Holt,80,Major Cities of Australia,1,Good,Good,0
801011016,Kaleen,80,Major Cities of Australia,1,Good,Good,0
801011017,Latham,80,Major Cities of Australia,1,Good,Good,0
801011018,Lawson,80,Major Cities of Australia,1,Good,Good,0
801011019,Macgregor (ACT),80,Major Cities of Australia,1,Good,Good,0
801011020,Macquarie,80,Major Cities of Australia,1,Good,Good,0
801011021,McKellar,80,Major Cities of Australia,1,Good,Good,0
801011022,Melba,80,Major Cities of Australia,1,Good,Good,0
801011023,Page,80,Major Cities of Australia,1,Good,Good,0
801011024,Scullin,80,Major Cities of Australia,1,Good,Good,0
801011025,Spence,80,Major Cities of Australia,1,Good,Good,0
801011026,Weetangera,80,Major Cities of Australia,1,Good,Good,0
801011111,Molonglo Corridor,80,Major Cities of Australia,1,Good,Good,0
801011142,Macnamara,80,Major Cities of Australia,1,Good,Good,0
801011143,Strathnairn,80,Major Cities of Australia,1,Good,Good,0
801011144,West Belconnen,80,Major Cities of Australia,1,Good,Good,0
801031031,Hume,80,Major Cities of Australia,1,Good,Good,0
801031032,Kowen,81,Inner Regional Australia,1,Good,Good,0
801031113,Canberra East,80,Major Cities of Australia,1,Good,Good,0
801031114,Canberra Airport,80,Major Cities of Australia,1,Good,Good,0
801031115,Majura,80,Major Cities of Australia,1,Good,Good,0
801041034,Amaroo,80,Major Cities of Australia,1,Good,Good,0
801041035,Bonner,80,Major Cities of Australia,1,Good,Good,0
801041036,Casey,80,Major Cities of Australia,1,Good,Good,0
801041037,Crace,80,Major Cities of Australia,1,Good,Good,0
801041038,Forde,80,Major Cities of Australia,1,Good,Good,0
801041039,Franklin,80,Major Cities of Australia,1,Good,Good,0
801041040,Gungahlin,80,Major Cities of Australia,1,Good,Good,0
801041043,Hall,80,Major Cities of Australia,1,Good,Good,0
801041044,Harrison,80,Major Cities of Australia,1,Good,Good,0
801041045,Mitchell,80,Major Cities of Australia,1,Good,Good,0
801041046,Ngunnawal,80,Major Cities of Australia,1,Good,Good,0
801041047,Nicholls,80,Major Cities of Australia,1,Good,Good,0
801041048,Palmerston,80,Major Cities of Australia,1,Good,Good,0
801041116,Gungahlin - East,80,Major Cities of Australia,1,Good,Good,0
801041117,Gungahlin - West,80,Major Cities of Australia,1,Good,Good,0
801041118,Jacka,80,Major Cities of Australia,1,Good,Good,0
801041119,Kenny,80,Major Cities of Australia,1,Good,Good,0
801041120,Moncrieff,80,Major Cities of Australia,1,Good,Good,0
801041121,Taylor,80,Major Cities of Australia,1,Good,Good,0
801041122,Throsby,80,Major Cities of Australia,1,Good,Good,0
801051049,Acton,80,Major Cities of Australia,1,Good,Good,0
801051050,Ainslie,80,Major Cities of Australia,1,Good,Good,0
801051051,Braddon,80,Major Cities of Australia,1,Good,Good,0
801051053,Civic,80,Major Cities of Australia,1,Good,Good,0
801051054,Dickson,80,Major Cities of Australia,1,Good,Good,0
801051055,Downer,80,Major Cities of Australia,1,Good,Good,0
801051056,Hackett,80,Major Cities of Australia,1,Good,Good,0
801051057,Lyneham,80,Major Cities of Australia,1,Good,Good,0
801051058,O'Connor (ACT),80,Major Cities of Australia,1,Good,Good,0
801051060,Turner,80,Major Cities of Australia,1,Good,Good,0
801051061,Watson,80,Major Cities of Australia,1,Good,Good,0
801051123,Black Mountain,80,Major Cities of Australia,1,Good,Good,0
801051124,Campbell,80,Major Cities of Australia,1,Good,Good,0
801051125,Duntroon,80,Major Cities of Australia,1,Good,Good,0
801051126,Parkes (ACT) - North,80,Major Cities of Australia,1,Good,Good,0
801051127,Reid,80,Major Cities of Australia,1,Good,Good,0
801051128,Russell,80,Major Cities of Australia,1,Good,Good,0
801061062,Deakin,80,Major Cities of Australia,1,Good,Good,0
801061063,Forrest,80,Major Cities of Australia,1,Good,Good,0
801061064,Griffith (ACT),80,Major Cities of Australia,1,Good,Good,0
