SA2_CODE_2021,SA2_NAME_2021,IARE_CODE_2021,IARE_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
511041289,Irwin,502005,Irwin - Morawa,1,Good,Good,0
511041290,Meekatharra,502002,Carnegie South - Mount Magnet,0.4508278,Poor,Good,0
511041290,Meekatharra,502006,Meekathara - Karalundi,0.3808915,Poor,Good,0
511041290,Meekatharra,503007,Wiluna,0.1682807,Poor,Good,0
511041291,Morawa,502005,Irwin - Morawa,1,Good,Good,0
511041292,Northampton - Mullewa - Greenough,502003,Central West Coast,0.999842,Good,Good,0
511041292,Northampton - Mullewa - Greenough,502004,Geraldton,0.000158,Good,Good,1
597979799,Migratory - Offshore - Shipping (WA),597997,Migratory - Offshore - Shipping (WA),1,Good,Good,0
599999499,No usual address (WA),594994,No usual address (WA),1,Good,Good,0
601011001,Bridgewater - Gagebrook,601003,Greater Hobart,1,Good,Good,0
601011002,Brighton - Pontville,601003,Greater Hobart,1,Good,Good,0
601011003,Old Beach - Otago,601003,Greater Hobart,1,Good,Good,0
601021004,Bellerive - Rosny,601003,Greater Hobart,1,Good,Good,0
601021005,Cambridge,601003,Greater Hobart,1,Good,Good,0
601021006,Geilston Bay - Risdon,601003,Greater Hobart,1,Good,Good,0
601021007,Howrah - Tranmere,601003,Greater Hobart,1,Good,Good,0
601021008,Lindisfarne - Rose Bay,601003,Greater Hobart,1,Good,Good,0
601021009,Mornington - Warrane,601003,Greater Hobart,1,Good,Good,0
601021010,Risdon Vale,601003,Greater Hobart,1,Good,Good,0
601021011,Rokeby,601003,Greater Hobart,1,Good,Good,0
601021012,South Arm,601003,Greater Hobart,1,Good,Good,0
601031013,Austins Ferry - Granton,601002,Central Tasmania,0.1762504,Good,Good,0
601031013,Austins Ferry - Granton,601003,Greater Hobart,0.8237496,Good,Good,0
601031014,Berriedale - Chigwell,601003,Greater Hobart,1,Good,Good,0
601031015,Claremont (Tas.),601003,Greater Hobart,1,Good,Good,0
601031016,Derwent Park - Lutana,601003,Greater Hobart,1,Good,Good,0
601031017,Glenorchy,601003,Greater Hobart,1,Good,Good,0
601031018,Montrose - Rosetta,601003,Greater Hobart,1,Good,Good,0
601031019,Moonah,601003,Greater Hobart,1,Good,Good,0
601031020,New Norfolk,601002,Central Tasmania,1,Good,Good,0
601031021,West Moonah,601003,Greater Hobart,1,Good,Good,0
601041022,Kingston - Huntingfield,601005,Kingborough,1,Good,Good,0
601041023,Kingston Beach - Blackmans Bay,601005,Kingborough,1,Good,Good,0
601041024,Margate - Snug,601005,Kingborough,1,Good,Good,0
601041025,Mount Wellington,601003,Greater Hobart,1,Good,Good,0
601041026,Taroona - Bonnet Hill,601005,Kingborough,1,Good,Good,0
601051027,Hobart,601003,Greater Hobart,1,Good,Good,0
601051028,Lenah Valley - Mount Stuart,601003,Greater Hobart,1,Good,Good,0
601051029,Mount Nelson - Dynnyrne,601003,Greater Hobart,1,Good,Good,0
601051030,New Town,601003,Greater Hobart,1,Good,Good,0
601051031,Sandy Bay,601003,Greater Hobart,1,Good,Good,0
601051032,South Hobart - Fern Tree,601003,Greater Hobart,0.9395661,Good,Good,0
601051032,South Hobart - Fern Tree,601005,Kingborough,0.0604339,Good,Good,0
601051033,West Hobart,601003,Greater Hobart,1,Good,Good,0
601061034,Dodges Ferry - Lewisham,601009,Tasmania - South-East Coast,1,Good,Good,0
601061035,Sorell - Richmond,601003,Greater Hobart,0.1744338,Good,Good,0
601061035,Sorell - Richmond,601009,Tasmania - South-East Coast,0.8255662,Good,Good,0
602011036,Invermay,601006,Launceston,1,Good,Good,0
602011037,Kings Meadows - Punchbowl,601006,Launceston,1,Good,Good,0
602011038,Launceston,601006,Launceston,1,Good,Good,0
602011039,Legana,601011,West Tamar - Latrobe,1,Good,Good,0
602011040,Mowbray,601006,Launceston,1,Good,Good,0
602011041,Newnham - Mayfield,601006,Launceston,1,Good,Good,0
602011042,Newstead,601006,Launceston,1,Good,Good,0
602011043,Norwood (Tas.),601006,Launceston,1,Good,Good,0
602011044,Prospect Vale - Blackstone,601007,Meander Valley - Kentish,1,Good,Good,0
602011045,Ravenswood,601006,Launceston,1,Good,Good,0
602011046,Riverside,601011,West Tamar - Latrobe,1,Good,Good,0
602011047,South Launceston,601006,Launceston,1,Good,Good,0
602011048,Summerhill - Prospect,601006,Launceston,1,Good,Good,0
602011049,Trevallyn,601011,West Tamar - Latrobe,1,Good,Good,0
602011050,Waverley - St Leonards,601006,Launceston,1,Good,Good,0
602011051,West Launceston,601006,Launceston,1,Good,Good,0
602011052,Youngtown - Relbia,601006,Launceston,1,Good,Good,0
602021053,Beauty Point - Beaconsfield,601011,West Tamar - Latrobe,1,Good,Good,0
602021054,Deloraine,601007,Meander Valley - Kentish,1,Good,Good,0
602021055,Grindelwald - Lanena,601011,West Tamar - Latrobe,1,Good,Good,0
602021056,Hadspen - Carrick,601007,Meander Valley - Kentish,1,Good,Good,0
602021057,Westbury,601007,Meander Valley - Kentish,1,Good,Good,0
602031058,Dilston - Lilydale,601006,Launceston,1,Good,Good,0
602031059,George Town,601008,Tasmania - North-East Coast,1,Good,Good,0
602031060,Longford,601002,Central Tasmania,1,Good,Good,0
602031061,Northern Midlands,601002,Central Tasmania,1,Good,Good,0
602031062,Perth - Evandale,601002,Central Tasmania,1,Good,Good,0
602031064,St Helens - Scamander,601008,Tasmania - North-East Coast,1,Good,Good,0
602031099,Flinders and Cape Barren Islands,601008,Tasmania - North-East Coast,1,Good,Good,0
602031100,Scottsdale - Bridport,601008,Tasmania - North-East Coast,1,Good,Good,0
603011065,Central Highlands,601002,Central Tasmania,1,Good,Good,0
603011066,Derwent Valley,601002,Central Tasmania,1,Good,Good,0
603011067,Southern Midlands,601002,Central Tasmania,1,Good,Good,0
603011068,Wilderness - East,601002,Central Tasmania,1,Good,Good,0
603021069,Bruny Island - Kettering,601005,Kingborough,1,Good,Good,0
603021070,Cygnet,601004,Huon Valley,1,Good,Good,0
603021071,Geeveston - Dover,601004,Huon Valley,1,Good,Good,0
603021072,Huonville - Franklin,601004,Huon Valley,1,Good,Good,0
603031073,Forestier - Tasman,601009,Tasmania - South-East Coast,1,Good,Good,0
603031074,Triabunna - Bicheno,601009,Tasmania - South-East Coast,1,Good,Good,0
604011075,Acton - Upper Burnie,601010,Tasmania - West Coast,1,Good,Good,0
604011076,Burnie - Ulverstone Surrounds,601001,Central Coast - Devonport,0.5091604,Good,Good,0
604011076,Burnie - Ulverstone Surrounds,601010,Tasmania - West Coast,0.4908396,Good,Good,0
604011077,Burnie - Wivenhoe,601010,Tasmania - West Coast,1,Good,Good,0
604011078,Parklands - Camdale,601010,Tasmania - West Coast,1,Good,Good,0
604011079,Penguin - Sulphur Creek,601001,Central Coast - Devonport,1,Good,Good,0
604011080,Romaine - Havenview,601010,Tasmania - West Coast,1,Good,Good,0
604011081,Somerset,601010,Tasmania - West Coast,1,Good,Good,0
604011082,Ulverstone,601001,Central Coast - Devonport,1,Good,Good,0
604011083,West Ulverstone,601001,Central Coast - Devonport,1,Good,Good,0
604011084,Wynyard,601010,Tasmania - West Coast,1,Good,Good,0
604021085,Devonport,601001,Central Coast - Devonport,1,Good,Good,0
604021086,East Devonport,601001,Central Coast - Devonport,1,Good,Good,0
604021087,Latrobe,601011,West Tamar - Latrobe,1,Good,Good,0
604021088,Miandetta - Don,601001,Central Coast - Devonport,1,Good,Good,0
604021089,Port Sorell,601011,West Tamar - Latrobe,1,Good,Good,0
604021090,Quoiba - Spreyton,601001,Central Coast - Devonport,1,Good,Good,0
604021091,Sheffield - Railton,601007,Meander Valley - Kentish,1,Good,Good,0
604021092,Turners Beach - Forth,601001,Central Coast - Devonport,1,Good,Good,0
604031093,King Island,601010,Tasmania - West Coast,1,Good,Good,0
604031094,North West,601010,Tasmania - West Coast,1,Good,Good,0
604031095,Smithton,601010,Tasmania - West Coast,1,Good,Good,0
604031096,Waratah,601010,Tasmania - West Coast,1,Good,Good,0
604031097,West Coast (Tas.),601010,Tasmania - West Coast,1,Good,Good,0
604031098,Wilderness - West,601010,Tasmania - West Coast,1,Good,Good,0
697979799,Migratory - Offshore - Shipping (Tas.),697997,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
699999499,No usual address (Tas.),694994,No usual address (Tas.),1,Good,Good,0
701011001,Darwin Airport,703009,Marrara - Winnellie - Berrimah,1,Poor,Good,0
701011002,Darwin City,703005,Darwin - Inner Suburbs,1,Good,Good,0
701011003,East Point,703005,Darwin - Inner Suburbs,1,Good,Good,0
701011004,Fannie Bay - The Gardens,703005,Darwin - Inner Suburbs,1,Good,Good,0
701011005,Larrakeyah,703005,Darwin - Inner Suburbs,1,Good,Good,0
701011006,Ludmilla - The Narrows,703003,Coconut Grove - Ludmilla,0.64789,Acceptable,Good,0
701011006,Ludmilla - The Narrows,703009,Marrara - Winnellie - Berrimah,0.35211,Poor,Good,0
701011007,Parap,703005,Darwin - Inner Suburbs,1,Good,Good,0
701011008,Stuart Park,703005,Darwin - Inner Suburbs,1,Good,Good,0
701011009,Woolner - Bayview - Winnellie,703005,Darwin - Inner Suburbs,0.9314994,Good,Good,0
701011009,Woolner - Bayview - Winnellie,703009,Marrara - Winnellie - Berrimah,0.0685006,Poor,Good,0
701021010,Alawa,703001,Alawa - Brinkin - Nakara,1,Good,Good,0
701021011,Anula,703002,Anula - Wulagi,1,Good,Good,0
701021012,Berrimah,703007,Litchfield,0.2909778,Good,Good,0
701021012,Berrimah,703009,Marrara - Winnellie - Berrimah,0.7090222,Poor,Good,0
701021013,Brinkin - Nakara,703001,Alawa - Brinkin - Nakara,1,Good,Good,0
701021014,Buffalo Creek,703014,Tiwi - Lyons - Leanyer,1,Good,Good,0
701021015,Charles Darwin,703009,Marrara - Winnellie - Berrimah,1,Poor,Good,0
701021016,Coconut Grove,703003,Coconut Grove - Ludmilla,1,Acceptable,Good,0
701021017,East Arm,703009,Marrara - Winnellie - Berrimah,1,Poor,Good,0
701021018,Jingili,703010,Millner - Jingili,1,Good,Good,0
701021019,Karama,703006,Karama,1,Good,Good,0
701021020,Leanyer,703014,Tiwi - Lyons - Leanyer,1,Good,Good,0
701021021,Lyons (NT),703014,Tiwi - Lyons - Leanyer,1,Good,Good,0
701021022,Malak - Marrara,703008,Malak,0.693203,Poor,Good,0
701021022,Malak - Marrara,703009,Marrara - Winnellie - Berrimah,0.306797,Poor,Good,0
701021023,Millner,703010,Millner - Jingili,1,Good,Good,0
701021024,Moil,703011,Moil - Wagaman - Wanguri,1,Good,Good,0
701021025,Nightcliff,703012,Nightcliff - Rapid Creek,1,Good,Good,0
701021026,Rapid Creek,703012,Nightcliff - Rapid Creek,1,Good,Good,0
701021027,Tiwi,703014,Tiwi - Lyons - Leanyer,1,Good,Good,0
701021028,Wagaman,703011,Moil - Wagaman - Wanguri,1,Good,Good,0
701021029,Wanguri,703011,Moil - Wagaman - Wanguri,1,Good,Good,0
701021030,Wulagi,703002,Anula - Wulagi,1,Good,Good,0
701031031,Howard Springs,703007,Litchfield,0.9872214,Good,Good,0
701031031,Howard Springs,703013,Palmerston,0.0127786,Good,Good,0
701031032,Humpty Doo,703007,Litchfield,1,Good,Good,0
701031033,Koolpinyah,703007,Litchfield,1,Good,Good,0
701031034,Virginia,703007,Litchfield,1,Good,Good,0
701031035,Weddell,703007,Litchfield,1,Good,Good,0
701041036,Bakewell,703013,Palmerston,1,Good,Good,0
701041037,Driver,703013,Palmerston,1,Good,Good,0
701041038,Durack - Marlow Lagoon,703013,Palmerston,1,Good,Good,0
701041039,Gray,703013,Palmerston,1,Good,Good,0
701041040,Moulden,703013,Palmerston,1,Good,Good,0
701041041,Palmerston - North,703013,Palmerston,1,Good,Good,0
701041042,Palmerston - South,703013,Palmerston,1,Good,Good,0
701041043,Rosebery - Bellamack,703013,Palmerston,1,Good,Good,0
701041044,Woodroffe,703013,Palmerston,1,Good,Good,0
702011045,Charles,708001,Alice exc. Town Camps,0.9193432,Good,Good,0
702011045,Charles,708002,Alice Springs Town Camps,0.0806568,Poor,Good,0
702011046,East Side,708001,Alice exc. Town Camps,0.9523439,Good,Good,0
702011046,East Side,708002,Alice Springs Town Camps,0.0476561,Poor,Good,0
702011047,Flynn (NT),708001,Alice exc. Town Camps,0.9746457,Good,Good,0
702011047,Flynn (NT),708002,Alice Springs Town Camps,0.0253543,Poor,Good,0
702011048,Larapinta,708001,Alice exc. Town Camps,1,Good,Good,0
702011049,Mount Johns,708001,Alice exc. Town Camps,0.9918365,Good,Good,0
702011049,Mount Johns,708002,Alice Springs Town Camps,0.0081635,Poor,Good,1
702011050,Petermann - Simpson,709004,Apatula (Finke) and Homelands,0.1345239,Poor,Good,0
702011050,Petermann - Simpson,709008,Kaltukatjara and Outstations,0.2164023,Poor,Good,0
702011050,Petermann - Simpson,709009,Mutitjulu - Uluru - Imanpa,0.6490738,Poor,Good,0
702011051,Ross,708001,Alice exc. Town Camps,0.8751754,Good,Good,0
702011051,Ross,708002,Alice Springs Town Camps,0.1248246,Poor,Good,0
702011052,Sandover - Plenty,709001,Amoonguna - Santa Teresa - Titjikala,0.5102061,Poor,Good,0
702011052,Sandover - Plenty,709002,Ampilatwatja and Outstations,0.1218673,Poor,Good,0
702011052,Sandover - Plenty,709005,Atitjere - Akarnenehe - Engawala,0.1686389,Poor,Good,0
702011052,Sandover - Plenty,709012,Urapuntja,0.1405269,Poor,Good,0
702011052,Sandover - Plenty,709014,West MacDonnell Ranges,0.0587609,Poor,Good,0
702011053,Tanami,709006,Haasts Bluff - Mount Liebig (Watiyawanu),0.1334303,Poor,Good,0
702011053,Tanami,709007,Hermannsburg,0.1944805,Poor,Good,0
702011053,Tanami,709010,Nyirripi and Tanami Outstations,0.1507356,Poor,Good,0
702011053,Tanami,709011,Papunya and Outstations,0.1775458,Poor,Good,0
702011053,Tanami,709013,Walungurru and Outstations,0.1482508,Poor,Good,0
702011053,Tanami,709014,West MacDonnell Ranges,0.195557,Poor,Good,0
702011054,Yuendumu - Anmatjere,709003,Anmatjere,0.4014309,Poor,Good,0
702011054,Yuendumu - Anmatjere,709015,Willowra,0.1196071,Poor,Good,0
702011054,Yuendumu - Anmatjere,709016,Yuelamu,0.0802786,Poor,Good,0
702011054,Yuendumu - Anmatjere,709017,Yuendumu and Outstations,0.3986833,Poor,Good,0
702021055,Barkly,707001,Ali Curung,0.1772548,Poor,Good,0
702021055,Barkly,707002,Alpurrurulam,0.157857,Poor,Good,0
702021055,Barkly,707003,Barkly,0.4028305,Poor,Good,0
702021055,Barkly,707004,Elliott,0.1312566,Poor,Good,0
702021055,Barkly,707006,Wutunugurra - Canteen Creek,0.1308011,Poor,Good,0
702021056,Tennant Creek,707005,Tennant Creek Town,1,Good,Good,0
702031057,Alligator,703004,Cox - Finniss - Coomalie,0.5796187,Poor,Good,0
702031057,Alligator,704002,Kakadu - Marrakai - Jabiru,0.4203813,Poor,Good,0
702031058,Daly,704001,Douglas-Daly,1,Good,Good,0
702031059,Thamarrurr,704005,Thamarrurr inc. Wadeye,1,Good,Good,0
702031060,Tiwi Islands,704006,Tiwi Islands,1,Good,Good,0
702031061,West Arnhem,704003,Maningrida and Outstations,0.5568457,Poor,Good,0
702031061,West Arnhem,704004,North-West Arnhem,0.4431543,Poor,Good,0
702041062,Anindilyakwa,706001,Anindilyakwa (Groote),1,Good,Good,0
702041063,East Arnhem,706002,Gapuwiyak and Outstations,0.1099053,Poor,Good,0
702041063,East Arnhem,706003,Laynhapuy - Gumatj Homelands,0.070145,Poor,Good,0
702041063,East Arnhem,706004,Marthakal Homelands - Galiwinku,0.3780807,Poor,Good,0
702041063,East Arnhem,706005,Nhulunbuy - Gunyangara,0.0490931,Good,Good,0
702041063,East Arnhem,706007,Ramingining - Milingimbi and Outstations,0.2987733,Poor,Good,0
702041063,East Arnhem,706008,Yirrkala,0.0940026,Poor,Good,0
702041064,Nhulunbuy,706005,Nhulunbuy - Gunyangara,1,Good,Good,0
702051065,Elsey,705003,Elsey - Roper,1,Good,Good,0
702051066,Gulf,705001,Borroloola,0.1828427,Poor,Good,0
702051066,Gulf,705004,Gulf,0.3886028,Poor,Good,0
702051066,Gulf,705007,Ngukurr,0.2583064,Poor,Good,0
702051066,Gulf,706006,Numbulwar and Outstations,0.170248,Poor,Good,0
702051067,Katherine,705005,Katherine Town,1,Good,Good,0
702051068,Victoria River,705002,Daguragu - Kalkarindji and Outstations,0.2221395,Poor,Good,0
702051068,Victoria River,705006,Lajamanu,0.2505256,Poor,Good,0
702051068,Victoria River,705008,Victoria River,0.3205259,Poor,Good,0
702051068,Victoria River,705009,Walangeri,0.206809,Poor,Good,0
797979799,Migratory - Offshore - Shipping (NT),797997,Migratory - Offshore - Shipping (NT),1,Good,Good,0
799999499,No usual address (NT),794994,No usual address (NT),1,Good,Good,0
801011001,Aranda,801001,Canberra - North,1,Good,Good,0
801011002,Belconnen,801001,Canberra - North,1,Good,Good,0
801011003,Bruce,801001,Canberra - North,1,Good,Good,0
801011004,Charnwood,801001,Canberra - North,1,Good,Good,0
801011005,Cook,801001,Canberra - North,1,Good,Good,0
801011006,Dunlop,801001,Canberra - North,1,Good,Good,0
801011007,Evatt,801001,Canberra - North,1,Good,Good,0
801011008,Florey,801001,Canberra - North,1,Good,Good,0
801011009,Flynn (ACT),801001,Canberra - North,1,Good,Good,0
801011010,Fraser,801001,Canberra - North,1,Good,Good,0
801011011,Giralang,801001,Canberra - North,1,Good,Good,0
801011012,Gooromon,801001,Canberra - North,1,Good,Good,0
801011013,Hawker,801001,Canberra - North,1,Good,Good,0
801011014,Higgins,801001,Canberra - North,1,Good,Good,0
801011015,Holt,801001,Canberra - North,1,Good,Good,0
801011016,Kaleen,801001,Canberra - North,1,Good,Good,0
801011017,Latham,801001,Canberra - North,1,Good,Good,0
801011018,Lawson,801001,Canberra - North,1,Good,Good,0
801011019,Macgregor (ACT),801001,Canberra - North,1,Good,Good,0
801011020,Macquarie,801001,Canberra - North,1,Good,Good,0
801011021,McKellar,801001,Canberra - North,1,Good,Good,0
801011022,Melba,801001,Canberra - North,1,Good,Good,0
801011023,Page,801001,Canberra - North,1,Good,Good,0
801011024,Scullin,801001,Canberra - North,1,Good,Good,0
801011025,Spence,801001,Canberra - North,1,Good,Good,0
801011026,Weetangera,801001,Canberra - North,1,Good,Good,0
801011111,Molonglo Corridor,801001,Canberra - North,1,Good,Good,0
801011142,Macnamara,801001,Canberra - North,1,Good,Good,0
801011143,Strathnairn,801001,Canberra - North,1,Good,Good,0
801011144,West Belconnen,801001,Canberra - North,1,Good,Good,0
801031031,Hume,801002,Canberra - South,1,Good,Good,0
801031032,Kowen,801001,Canberra - North,1,Good,Good,0
801031113,Canberra East,801002,Canberra - South,1,Good,Good,0
801031114,Canberra Airport,801001,Canberra - North,1,Good,Good,0
801031115,Majura,801001,Canberra - North,1,Good,Good,0
801041034,Amaroo,801001,Canberra - North,1,Good,Good,0
801041035,Bonner,801001,Canberra - North,1,Good,Good,0
801041036,Casey,801001,Canberra - North,1,Good,Good,0
801041037,Crace,801001,Canberra - North,1,Good,Good,0
801041038,Forde,801001,Canberra - North,1,Good,Good,0
801041039,Franklin,801001,Canberra - North,1,Good,Good,0
801041040,Gungahlin,801001,Canberra - North,1,Good,Good,0
801041043,Hall,801001,Canberra - North,1,Good,Good,0
801041044,Harrison,801001,Canberra - North,1,Good,Good,0
801041045,Mitchell,801001,Canberra - North,1,Good,Good,0
801041046,Ngunnawal,801001,Canberra - North,1,Good,Good,0
801041047,Nicholls,801001,Canberra - North,1,Good,Good,0
801041048,Palmerston,801001,Canberra - North,1,Good,Good,0
801041116,Gungahlin - East,801001,Canberra - North,1,Good,Good,0
801041117,Gungahlin - West,801001,Canberra - North,1,Good,Good,0
801041118,Jacka,801001,Canberra - North,1,Good,Good,0
801041119,Kenny,801001,Canberra - North,1,Good,Good,0
801041120,Moncrieff,801001,Canberra - North,1,Good,Good,0
801041121,Taylor,801001,Canberra - North,1,Good,Good,0
801041122,Throsby,801001,Canberra - North,1,Good,Good,0
801051049,Acton,801001,Canberra - North,1,Good,Good,0
801051050,Ainslie,801001,Canberra - North,1,Good,Good,0
801051051,Braddon,801001,Canberra - North,1,Good,Good,0
801051053,Civic,801001,Canberra - North,1,Good,Good,0
801051054,Dickson,801001,Canberra - North,1,Good,Good,0
801051055,Downer,801001,Canberra - North,1,Good,Good,0
801051056,Hackett,801001,Canberra - North,1,Good,Good,0
801051057,Lyneham,801001,Canberra - North,1,Good,Good,0
801051058,O'Connor (ACT),801001,Canberra - North,1,Good,Good,0
801051060,Turner,801001,Canberra - North,1,Good,Good,0
801051061,Watson,801001,Canberra - North,1,Good,Good,0
801051123,Black Mountain,801001,Canberra - North,1,Good,Good,0
801051124,Campbell,801001,Canberra - North,1,Good,Good,0
801051125,Duntroon,801001,Canberra - North,1,Good,Good,0
801051126,Parkes (ACT) - North,801001,Canberra - North,1,Good,Good,0
801051127,Reid,801001,Canberra - North,1,Good,Good,0
801051128,Russell,801001,Canberra - North,1,Good,Good,0
801061062,Deakin,801002,Canberra - South,1,Good,Good,0
801061063,Forrest,801002,Canberra - South,1,Good,Good,0
801061064,Griffith (ACT),801002,Canberra - South,1,Good,Good,0
801061066,Lake Burley Griffin,801002,Canberra - South,1,Good,Good,0
801061067,Narrabundah,801002,Canberra - South,1,Good,Good,0
801061068,Parkes (ACT) - South,801002,Canberra - South,1,Good,Good,0
801061069,Red Hill (ACT),801002,Canberra - South,1,Good,Good,0
801061070,Yarralumla,801002,Canberra - South,1,Good,Good,0
801061129,Barton,801002,Canberra - South,1,Good,Good,0
801061130,Fyshwick,801002,Canberra - South,1,Good,Good,0
801061131,Kingston (ACT),801002,Canberra - South,1,Good,Good,0
801071071,Banks,801002,Canberra - South,1,Good,Good,0
801071072,Bonython,801002,Canberra - South,1,Good,Good,0
801071073,Calwell,801002,Canberra - South,1,Good,Good,0
801071074,Chisholm,801002,Canberra - South,1,Good,Good,0
801071075,Conder,801002,Canberra - South,1,Good,Good,0
801071076,Fadden,801002,Canberra - South,1,Good,Good,0
801071077,Gilmore,801002,Canberra - South,1,Good,Good,0
801071078,Gordon (ACT),801002,Canberra - South,1,Good,Good,0
801071079,Gowrie (ACT),801002,Canberra - South,1,Good,Good,0
801071080,Greenway,801002,Canberra - South,1,Good,Good,0
801071081,Isabella Plains,801002,Canberra - South,1,Good,Good,0
801071082,Kambah,801002,Canberra - South,1,Good,Good,0
801071083,Macarthur,801002,Canberra - South,1,Good,Good,0
801071084,Monash,801002,Canberra - South,1,Good,Good,0
801071085,Mount Taylor,801002,Canberra - South,1,Good,Good,0
801071086,Oxley (ACT),801002,Canberra - South,1,Good,Good,0
801071087,Richardson,801002,Canberra - South,1,Good,Good,0
801071088,Theodore,801002,Canberra - South,1,Good,Good,0
801071089,Tuggeranong,801002,Canberra - South,1,Good,Good,0
801071090,Wanniassa,801002,Canberra - South,1,Good,Good,0
801071132,Tuggeranong - West,801003,Stromlo - Namadgi,1,Good,Good,0
801081091,Chapman,801002,Canberra - South,1,Good,Good,0
801081092,Duffy,801002,Canberra - South,1,Good,Good,0
801081093,Fisher,801002,Canberra - South,1,Good,Good,0
801081094,Holder,801002,Canberra - South,1,Good,Good,0
801081095,Rivett,801002,Canberra - South,1,Good,Good,0
801081096,Stirling,801002,Canberra - South,1,Good,Good,0
801081097,Waramanga,801002,Canberra - South,1,Good,Good,0
801081098,Weston,801002,Canberra - South,0.9999975,Good,Good,0
801081098,Weston,801003,Stromlo - Namadgi,2.50E-06,Good,Good,1
801081133,Scrivener,801003,Stromlo - Namadgi,1,Good,Good,0
801091099,Chifley,801002,Canberra - South,1,Good,Good,0
801091100,Curtin,801002,Canberra - South,1,Good,Good,0
801091101,Farrer,801002,Canberra - South,1,Good,Good,0
801091102,Garran,801002,Canberra - South,1,Good,Good,0
801091103,Hughes,801002,Canberra - South,1,Good,Good,0
801091104,Isaacs,801002,Canberra - South,1,Good,Good,0
801091105,Lyons (ACT),801002,Canberra - South,1,Good,Good,0
801091106,Mawson,801002,Canberra - South,1,Good,Good,0
801091107,O'Malley,801002,Canberra - South,1,Good,Good,0
801091108,Pearce,801002,Canberra - South,1,Good,Good,0
801091109,Phillip,801002,Canberra - South,1,Good,Good,0
801091110,Torrens,801002,Canberra - South,1,Good,Good,0
801101134,Arboretum,801001,Canberra - North,1,Good,Good,0
801101135,Coombs,801003,Stromlo - Namadgi,1,Good,Good,0
801101136,Denman Prospect,801003,Stromlo - Namadgi,1,Good,Good,0
801101137,Molonglo,801003,Stromlo - Namadgi,1,Good,Good,0
801101139,Wright,801003,Stromlo - Namadgi,1,Good,Good,0
801101145,Molonglo - East,801001,Canberra - North,1,Good,Good,0
801101146,Whitlam,801001,Canberra - North,1,Good,Good,0
801111140,ACT - South West,801003,Stromlo - Namadgi,1,Good,Good,0
801111141,Namadgi,801003,Stromlo - Namadgi,1,Good,Good,0
897979799,Migratory - Offshore - Shipping (ACT),897997,Migratory - Offshore - Shipping (ACT),1,Good,Good,0
899999499,No usual address (ACT),894994,No usual address (ACT),1,Good,Good,0
901011001,Christmas Island,901001,Christmas Island,1,Good,Good,0
901021002,Cocos (Keeling) Islands,901002,Cocos (Keeling) Islands,1,Good,Good,0
901031003,Jervis Bay,902001,Jervis Bay,1,Good,Good,0
901041004,Norfolk Island,903001,Norfolk Island,1,Good,Good,0
997979799,Migratory - Offshore - Shipping (OT),997997,Migratory - Offshore - Shipping (OT),1,Good,Good,0
999999499,No usual address (OT),994994,No usual address (OT),1,Good,Good,0
ZZZZZZZZZ,Outside Australia,ZZZZZZ,Outside Australia,1,Good,Good,0
