SA2_MAINCODE_2016,SA2_NAME_2016,SA2_CODE_2021,SA2_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
801011017,Latham,801011017,Latham,0.9999997,Good,Good,0
801011018,Lawson,801011021,McKellar,1.00E-07,Good,Good,1
801011018,Lawson,801011016,Kaleen,1.00E-07,Good,Good,1
801011018,Lawson,801011011,Giralang,1.00E-07,Good,Good,1
801011018,Lawson,801011018,Lawson,0.9999997,Good,Good,0
801011019,Macgregor (ACT),801011144,West Belconnen,1.00E-07,Poor,Good,1
801011019,Macgregor (ACT),801011019,Macgregor (ACT),0.9999998,Good,Good,0
801011020,Macquarie,801011026,Weetangera,1.00E-07,Good,Good,1
801011020,Macquarie,801011005,Cook,1.00E-07,Good,Good,1
801011020,Macquarie,801011001,Aranda,1.00E-07,Good,Good,1
801011020,Macquarie,801011002,Belconnen,2.00E-07,Good,Good,1
801011020,Macquarie,801011020,Macquarie,0.9999995,Good,Good,0
801011021,McKellar,801011018,Lawson,1.00E-07,Good,Good,1
801011021,McKellar,801011007,Evatt,2.00E-07,Good,Good,1
801011021,McKellar,801011021,McKellar,0.9999996,Good,Good,0
801011022,Melba,801011008,Florey,1.00E-07,Good,Good,1
801011022,Melba,801011009,Flynn (ACT),1.00E-07,Good,Good,1
801011022,Melba,801011022,Melba,0.9999997,Good,Good,0
801011023,Page,801011008,Florey,1.00E-07,Good,Good,1
801011023,Page,801011002,Belconnen,1.00E-07,Good,Good,1
801011023,Page,801011024,Scullin,1.00E-07,Good,Good,1
801011023,Page,801011023,Page,0.9999996,Good,Good,0
801011024,Scullin,801011023,Page,1.00E-07,Good,Good,1
801011024,Scullin,801011008,Florey,2.00E-07,Good,Good,1
801011024,Scullin,801011014,Higgins,2.00E-07,Good,Good,1
801011024,Scullin,801011024,Scullin,0.9999995,Good,Good,0
801011025,Spence,801011010,Fraser,1.00E-07,Good,Good,1
801011025,Spence,801011022,Melba,1.00E-07,Good,Good,1
801011025,Spence,801011012,Gooromon,1.00E-07,Good,Good,1
801011025,Spence,801011007,Evatt,1.00E-07,Good,Good,1
801011025,Spence,801011025,Spence,0.9999996,Good,Good,0
801011026,Weetangera,801011013,Hawker,1.00E-07,Good,Good,1
801011026,Weetangera,801011020,Macquarie,1.00E-07,Good,Good,1
801011026,Weetangera,801011023,Page,1.00E-07,Good,Good,1
801011026,Weetangera,801011026,Weetangera,0.9999997,Good,Good,0
801011111,Molonglo Corridor,801011111,Molonglo Corridor,0.9999998,Good,Good,0
801011112,West Belconnen,801011006,Dunlop,1.00E-07,Good,Good,1
801011112,West Belconnen,801011144,West Belconnen,0.262514,Poor,Good,0
801011112,West Belconnen,801011142,Macnamara,0.3678287,Poor,Good,0
801011112,West Belconnen,801011143,Strathnairn,0.3696572,Poor,Good,0
801031031,Hume,801031113,Canberra East,1.00E-07,Good,Good,1
801031031,Hume,101021012,Queanbeyan West - Jerrabomberra,0.0002153,Good,Good,1
801031031,Hume,101021611,Queanbeyan Surrounds,0.0020704,Good,Good,1
801031031,Hume,801031031,Hume,0.9977142,Good,Good,0
801031032,Kowen,101021010,Queanbeyan - East,3.00E-07,Good,Good,1
801031032,Kowen,101021611,Queanbeyan Surrounds,0.001593,Good,Good,1
801031032,Kowen,801031032,Kowen,0.9984066,Good,Good,0
801031113,Canberra East,101021012,Queanbeyan West - Jerrabomberra,2.70E-06,Good,Good,1
801031113,Canberra East,101021009,Queanbeyan,2.71E-05,Good,Good,1
801031113,Canberra East,801031113,Canberra East,0.9999701,Good,Good,0
801031114,Canberra Airport,801031115,Majura,2.00E-07,Good,Good,1
801031114,Canberra Airport,801031114,Canberra Airport,0.9999998,Good,Good,0
801031115,Majura,101021010,Queanbeyan - East,5.00E-07,Good,Good,1
801031115,Majura,101021611,Queanbeyan Surrounds,1.76E-05,Good,Good,1
801031115,Majura,801031115,Majura,0.9999818,Good,Good,0
801041034,Amaroo,801041046,Ngunnawal,1.00E-07,Good,Good,1
801041034,Amaroo,801041034,Amaroo,0.9999998,Good,Good,0
801041035,Bonner,801041118,Jacka,1.00E-07,Good,Good,1
801041035,Bonner,801041038,Forde,1.00E-07,Good,Good,1
801041035,Bonner,801041117,Gungahlin - West,1.00E-07,Good,Good,1
801041035,Bonner,801041035,Bonner,0.9999996,Good,Good,0
801041036,Casey,801041046,Ngunnawal,1.00E-07,Good,Good,1
801041036,Casey,801041117,Gungahlin - West,1.00E-07,Good,Good,1
801041036,Casey,801041036,Casey,0.9999998,Good,Good,0
801041037,Crace,801011011,Giralang,1.00E-07,Good,Good,1
801041037,Crace,801041045,Mitchell,1.00E-07,Good,Good,1
801041037,Crace,801041047,Nicholls,1.00E-07,Good,Good,1
801041037,Crace,801041037,Crace,0.9999997,Good,Good,0
801041038,Forde,801041116,Gungahlin - East,1.00E-07,Good,Good,1
801041038,Forde,801041035,Bonner,1.00E-07,Good,Good,1
801041038,Forde,801041038,Forde,0.9999997,Good,Good,0
801041039,Franklin,801041045,Mitchell,1.00E-07,Good,Good,1
801041039,Franklin,801041044,Harrison,1.00E-07,Good,Good,1
801041039,Franklin,801041040,Gungahlin,2.00E-07,Good,Good,1
801041039,Franklin,801041039,Franklin,0.9999996,Good,Good,0
801041040,Gungahlin,801041039,Franklin,1.00E-07,Good,Good,1
801041040,Gungahlin,801041040,Gungahlin,0.9999997,Good,Good,0
801041043,Hall,801041117,Gungahlin - West,1.00E-07,Good,Good,1
801041043,Hall,801041043,Hall,0.9999998,Good,Good,0
801041044,Harrison,801041122,Throsby,1.00E-07,Good,Good,1
801041044,Harrison,801041119,Kenny,1.00E-07,Good,Good,1
801041044,Harrison,801041044,Harrison,0.9999997,Good,Good,0
801041045,Mitchell,801011016,Kaleen,1.00E-07,Good,Good,1
801041045,Mitchell,801041045,Mitchell,0.9999998,Good,Good,0
801041046,Ngunnawal,801041036,Casey,1.00E-07,Good,Good,1
801041046,Ngunnawal,801041046,Ngunnawal,0.9999998,Good,Good,0
801041047,Nicholls,801041046,Ngunnawal,1.00E-07,Good,Good,1
801041047,Nicholls,801041047,Nicholls,0.9999998,Good,Good,0
801041048,Palmerston,801041045,Mitchell,1.00E-07,Good,Good,1
801041048,Palmerston,801041047,Nicholls,1.00E-07,Good,Good,1
801041048,Palmerston,801041040,Gungahlin,1.00E-07,Good,Good,1
801041048,Palmerston,801041048,Palmerston,0.9999997,Good,Good,0
801041116,Gungahlin - East,101021611,Queanbeyan Surrounds,1.00E-07,Good,Good,1
801041116,Gungahlin - East,101061542,Yass Surrounds,3.80E-06,Good,Good,1
801041116,Gungahlin - East,801041116,Gungahlin - East,0.999996,Good,Good,0
801041117,Gungahlin - West,101061542,Yass Surrounds,1.62E-05,Good,Good,1
801041117,Gungahlin - West,801041118,Jacka,4.48E-05,Good,Good,1
801041117,Gungahlin - West,801041121,Taylor,0.0701165,Acceptable,Good,0
801041117,Gungahlin - West,801041117,Gungahlin - West,0.9298223,Good,Good,0
801041118,Jacka,801041035,Bonner,1.00E-07,Good,Good,1
801041118,Jacka,801041117,Gungahlin - West,1.00E-07,Good,Good,1
801041118,Jacka,801041121,Taylor,0.0027455,Acceptable,Good,1
801041118,Jacka,801041118,Jacka,0.9972542,Good,Good,0
801041119,Kenny,801041119,Kenny,0.9999998,Good,Good,0
801041120,Moncrieff,801041034,Amaroo,1.00E-07,Good,Good,1
801041120,Moncrieff,801041046,Ngunnawal,1.00E-07,Good,Good,1
801041120,Moncrieff,801041121,Taylor,1.00E-07,Acceptable,Good,1
801041120,Moncrieff,801041120,Moncrieff,0.9999997,Good,Good,0
801041121,Taylor,801041120,Moncrieff,1.00E-07,Good,Good,1
801041121,Taylor,801041118,Jacka,2.73E-05,Good,Good,1
801041121,Taylor,801041121,Taylor,0.9999725,Acceptable,Good,0
801041122,Throsby,801041116,Gungahlin - East,4.00E-07,Good,Good,1
801041122,Throsby,801041044,Harrison,6.00E-07,Good,Good,1
801041122,Throsby,801041122,Throsby,0.999999,Good,Good,0
801051049,Acton,801051053,Civic,1.00E-07,Good,Good,1
801051049,Acton,801051060,Turner,1.00E-07,Good,Good,1
801051049,Acton,801051123,Black Mountain,1.00E-07,Good,Good,1
801051049,Acton,801061066,Lake Burley Griffin,2.00E-07,Good,Good,1
801051049,Acton,801051049,Acton,0.9999994,Good,Good,0
801051050,Ainslie,801051051,Braddon,1.00E-07,Good,Good,1
801051050,Ainslie,801051054,Dickson,1.00E-07,Good,Good,1
801051050,Ainslie,801051056,Hackett,1.00E-07,Good,Good,1
801051050,Ainslie,801051050,Ainslie,0.9999998,Good,Good,0
801051051,Braddon,801051050,Ainslie,1.00E-07,Good,Good,1
801051051,Braddon,801051060,Turner,1.00E-07,Good,Good,1
801051051,Braddon,801051127,Reid,1.00E-07,Good,Good,1
801051051,Braddon,801051051,Braddon,0.9999996,Good,Good,0
801051053,Civic,801051051,Braddon,1.00E-07,Good,Good,1
801051053,Civic,801051060,Turner,1.00E-07,Good,Good,1
801051053,Civic,801051127,Reid,1.00E-07,Good,Good,1
801051053,Civic,801051049,Acton,2.00E-07,Good,Good,1
801051053,Civic,801051053,Civic,0.9999995,Good,Good,0
801051054,Dickson,801051050,Ainslie,1.00E-07,Good,Good,1
801051054,Dickson,801051057,Lyneham,1.00E-07,Good,Good,1
801051054,Dickson,801051055,Downer,2.00E-07,Good,Good,1
801051054,Dickson,801051054,Dickson,0.9999996,Good,Good,0
801051055,Downer,801051057,Lyneham,1.00E-07,Good,Good,1
801051055,Downer,801051054,Dickson,1.00E-07,Good,Good,1
801051055,Downer,801051055,Downer,0.9999998,Good,Good,0
801051056,Hackett,801051061,Watson,1.00E-07,Good,Good,1
801051056,Hackett,801031115,Majura,2.00E-07,Good,Good,1
801051056,Hackett,801051056,Hackett,0.9999997,Good,Good,0
801051057,Lyneham,801051058,O'Connor (ACT),1.00E-07,Good,Good,1
801051057,Lyneham,801041045,Mitchell,1.00E-07,Good,Good,1
801051057,Lyneham,801051057,Lyneham,0.9999998,Good,Good,0
801051058,O'Connor (ACT),801011003,Bruce,1.00E-07,Good,Good,1
801051058,O'Connor (ACT),801051057,Lyneham,1.00E-07,Good,Good,1
801051058,O'Connor (ACT),801051123,Black Mountain,1.00E-07,Good,Good,1
801051058,O'Connor (ACT),801051058,O'Connor (ACT),0.9999997,Good,Good,0
801051060,Turner,801051058,O'Connor (ACT),1.00E-07,Good,Good,1
801051060,Turner,801051049,Acton,1.00E-07,Good,Good,1
801051060,Turner,801051051,Braddon,1.00E-07,Good,Good,1
801051060,Turner,801051060,Turner,0.9999996,Good,Good,0
801051061,Watson,801041119,Kenny,1.00E-07,Good,Good,1
801051061,Watson,801031115,Majura,1.00E-07,Good,Good,1
801051061,Watson,801051061,Watson,0.9999997,Good,Good,0
801051123,Black Mountain,801061066,Lake Burley Griffin,1.00E-07,Good,Good,1
801051123,Black Mountain,801011111,Molonglo Corridor,1.00E-07,Good,Good,1
801051123,Black Mountain,801051123,Black Mountain,0.9999997,Good,Good,0
801051124,Campbell,801051127,Reid,1.00E-07,Good,Good,1
801051124,Campbell,801051125,Duntroon,1.00E-07,Good,Good,1
801051124,Campbell,801051050,Ainslie,1.00E-07,Good,Good,1
801051124,Campbell,801031115,Majura,1.00E-07,Good,Good,1
801051124,Campbell,801051126,Parkes (ACT) - North,6.00E-07,Good,Good,1
801051124,Campbell,801051124,Campbell,0.9999991,Good,Good,0
801051125,Duntroon,801061130,Fyshwick,1.00E-07,Good,Good,1
801051125,Duntroon,801051124,Campbell,1.00E-07,Good,Good,1
801051125,Duntroon,801031115,Majura,1.00E-07,Good,Good,1
801051125,Duntroon,801051125,Duntroon,0.9999997,Good,Good,0
801051126,Parkes (ACT) - North,801051128,Russell,1.00E-07,Good,Good,1
801051126,Parkes (ACT) - North,801051053,Civic,2.00E-07,Good,Good,1
801051126,Parkes (ACT) - North,801061066,Lake Burley Griffin,4.00E-07,Good,Good,1
801051126,Parkes (ACT) - North,801051126,Parkes (ACT) - North,0.9999992,Good,Good,0
801051127,Reid,801051053,Civic,1.00E-07,Good,Good,1
801051127,Reid,801051124,Campbell,1.00E-07,Good,Good,1
801051127,Reid,801051051,Braddon,1.00E-07,Good,Good,1
801051127,Reid,801051127,Reid,0.9999998,Good,Good,0
801051128,Russell,801051124,Campbell,1.00E-07,Good,Good,1
801051128,Russell,801051126,Parkes (ACT) - North,3.00E-07,Good,Good,1
801051128,Russell,801051128,Russell,0.9999995,Good,Good,0
801061062,Deakin,801061070,Yarralumla,1.00E-07,Good,Good,1
801061062,Deakin,801091100,Curtin,1.00E-07,Good,Good,1
801061062,Deakin,801061062,Deakin,0.9999997,Good,Good,0
801061063,Forrest,801061062,Deakin,1.00E-07,Good,Good,1
801061063,Forrest,801061068,Parkes (ACT) - South,1.00E-07,Good,Good,1
801061063,Forrest,801061069,Red Hill (ACT),1.00E-07,Good,Good,1
801061063,Forrest,801061064,Griffith (ACT),1.00E-07,Good,Good,1
801061063,Forrest,801061063,Forrest,0.9999997,Good,Good,0
801061064,Griffith (ACT),801061131,Kingston (ACT),1.00E-07,Good,Good,1
801061064,Griffith (ACT),801061063,Forrest,1.00E-07,Good,Good,1
801061064,Griffith (ACT),801061067,Narrabundah,1.00E-07,Good,Good,1
801061064,Griffith (ACT),801061064,Griffith (ACT),0.9999997,Good,Good,0
801061066,Lake Burley Griffin,801051123,Black Mountain,1.00E-07,Good,Good,1
801061066,Lake Burley Griffin,801051049,Acton,1.00E-07,Good,Good,1
801061066,Lake Burley Griffin,801051126,Parkes (ACT) - North,1.00E-07,Good,Good,1
801061066,Lake Burley Griffin,801061070,Yarralumla,2.00E-07,Good,Good,1
801061066,Lake Burley Griffin,801061066,Lake Burley Griffin,0.9999994,Good,Good,0
801061067,Narrabundah,801061064,Griffith (ACT),1.00E-07,Good,Good,1
801061067,Narrabundah,801031113,Canberra East,1.00E-07,Good,Good,1
801061067,Narrabundah,801061067,Narrabundah,0.9999998,Good,Good,0
801061068,Parkes (ACT) - South,801061129,Barton,1.00E-07,Good,Good,1
801061068,Parkes (ACT) - South,801061066,Lake Burley Griffin,1.00E-07,Good,Good,1
801061068,Parkes (ACT) - South,801061070,Yarralumla,2.00E-07,Good,Good,1
801061068,Parkes (ACT) - South,801061068,Parkes (ACT) - South,0.9999996,Good,Good,0
801061069,Red Hill (ACT),801061064,Griffith (ACT),1.00E-07,Good,Good,1
801061069,Red Hill (ACT),801091102,Garran,2.00E-07,Good,Good,1
801061069,Red Hill (ACT),801061069,Red Hill (ACT),0.9999996,Good,Good,0
801061070,Yarralumla,801061066,Lake Burley Griffin,2.00E-07,Good,Good,1
801061070,Yarralumla,801061070,Yarralumla,0.9999997,Good,Good,0
801061129,Barton,801061131,Kingston (ACT),1.00E-07,Good,Good,1
801061129,Barton,801061063,Forrest,1.00E-07,Good,Good,1
801061129,Barton,801061066,Lake Burley Griffin,1.00E-07,Good,Good,1
801061129,Barton,801061068,Parkes (ACT) - South,2.00E-07,Good,Good,1
801061129,Barton,801061129,Barton,0.9999995,Good,Good,0
801061130,Fyshwick,801061130,Fyshwick,0.9999998,Good,Good,0
801061131,Kingston (ACT),801061129,Barton,1.00E-07,Good,Good,1
801061131,Kingston (ACT),801061064,Griffith (ACT),1.00E-07,Good,Good,1
801061131,Kingston (ACT),801061066,Lake Burley Griffin,1.00E-07,Good,Good,1
801061131,Kingston (ACT),801061131,Kingston (ACT),0.9999997,Good,Good,0
801071071,Banks,801071089,Tuggeranong,1.00E-07,Good,Good,1
801071071,Banks,801071078,Gordon (ACT),1.00E-07,Good,Good,1
801071071,Banks,801071075,Conder,1.00E-07,Good,Good,1
801071071,Banks,801071071,Banks,0.9999997,Good,Good,0
801071072,Bonython,801071078,Gordon (ACT),1.00E-07,Good,Good,1
801071072,Bonython,801071080,Greenway,1.00E-07,Good,Good,1
801071072,Bonython,801071081,Isabella Plains,1.00E-07,Good,Good,1
801071072,Bonython,801071089,Tuggeranong,1.00E-07,Good,Good,1
801071072,Bonython,801071072,Bonython,0.9999997,Good,Good,0
801071073,Calwell,801071087,Richardson,1.00E-07,Good,Good,1
801071073,Calwell,801071088,Theodore,1.00E-07,Good,Good,1
801071073,Calwell,801071081,Isabella Plains,1.00E-07,Good,Good,1
801071073,Calwell,801071075,Conder,1.00E-07,Good,Good,1
801071073,Calwell,801071073,Calwell,0.9999997,Good,Good,0
801071074,Chisholm,801071076,Fadden,1.00E-07,Good,Good,1
801071074,Chisholm,801071077,Gilmore,1.00E-07,Good,Good,1
801071074,Chisholm,801071087,Richardson,1.00E-07,Good,Good,1
801071074,Chisholm,801071074,Chisholm,0.9999998,Good,Good,0
801071075,Conder,801071071,Banks,1.00E-07,Good,Good,1
801071075,Conder,801071088,Theodore,1.00E-07,Good,Good,1
801071075,Conder,801071075,Conder,0.9999998,Good,Good,0
801071076,Fadden,801071079,Gowrie (ACT),1.00E-07,Good,Good,1
801071076,Fadden,801071083,Macarthur,1.00E-07,Good,Good,1
801071076,Fadden,801071085,Mount Taylor,1.00E-07,Good,Good,1
801071076,Fadden,801071076,Fadden,0.9999997,Good,Good,0
801071077,Gilmore,801071083,Macarthur,1.00E-07,Good,Good,1
801071077,Gilmore,801071074,Chisholm,2.00E-07,Good,Good,1
801071077,Gilmore,801071077,Gilmore,0.9999997,Good,Good,0
801071078,Gordon (ACT),801071072,Bonython,1.00E-07,Good,Good,1
801071078,Gordon (ACT),801071089,Tuggeranong,1.00E-07,Good,Good,1
801071078,Gordon (ACT),801071078,Gordon (ACT),0.9999997,Good,Good,0
801071079,Gowrie (ACT),801071076,Fadden,1.00E-07,Good,Good,1
801071079,Gowrie (ACT),801071084,Monash,1.00E-07,Good,Good,1
801071079,Gowrie (ACT),801071079,Gowrie (ACT),0.9999998,Good,Good,0
801071080,Greenway,801111140,ACT - South West,1.00E-07,Good,Good,1
801071080,Greenway,801071080,Greenway,0.9999998,Good,Good,0
801071081,Isabella Plains,801071087,Richardson,1.00E-07,Good,Good,1
801071081,Isabella Plains,801071084,Monash,1.00E-07,Good,Good,1
801071081,Isabella Plains,801071072,Bonython,1.00E-07,Good,Good,1
801071081,Isabella Plains,801071081,Isabella Plains,0.9999997,Good,Good,0
801071082,Kambah,801071132,Tuggeranong - West,1.00E-07,Good,Good,1
801071082,Kambah,801071085,Mount Taylor,1.00E-07,Good,Good,1
801071082,Kambah,801071082,Kambah,0.9999999,Good,Good,0
801071083,Macarthur,801071076,Fadden,2.00E-07,Good,Good,1
801071083,Macarthur,801071077,Gilmore,2.00E-07,Good,Good,1
801071083,Macarthur,801071085,Mount Taylor,2.00E-07,Good,Good,1
801071083,Macarthur,801071083,Macarthur,0.9999995,Good,Good,0
801071084,Monash,801071086,Oxley (ACT),1.00E-07,Good,Good,1
801071084,Monash,801071090,Wanniassa,1.00E-07,Good,Good,1
801071084,Monash,801071084,Monash,0.9999998,Good,Good,0
801071085,Mount Taylor,801071082,Kambah,1.00E-07,Good,Good,1
801071085,Mount Taylor,801071085,Mount Taylor,0.9999997,Good,Good,0
801071086,Oxley (ACT),801071090,Wanniassa,1.00E-07,Good,Good,1
801071086,Oxley (ACT),801071084,Monash,1.00E-07,Good,Good,1
801071086,Oxley (ACT),801071080,Greenway,2.00E-07,Good,Good,1
801071086,Oxley (ACT),801071086,Oxley (ACT),0.9999996,Good,Good,0
801071087,Richardson,801071079,Gowrie (ACT),1.00E-07,Good,Good,1
801071087,Richardson,801071074,Chisholm,2.00E-07,Good,Good,1
801071087,Richardson,801071087,Richardson,0.9999997,Good,Good,0
801071088,Theodore,801071075,Conder,1.00E-07,Good,Good,1
801071088,Theodore,801071089,Tuggeranong,1.00E-07,Good,Good,1
801071088,Theodore,801071073,Calwell,1.00E-07,Good,Good,1
801071088,Theodore,801071088,Theodore,0.9999998,Good,Good,0
801071089,Tuggeranong,101021611,Queanbeyan Surrounds,0.0011824,Good,Good,1
801071089,Tuggeranong,801071089,Tuggeranong,0.9988176,Good,Good,0
801071090,Wanniassa,801071082,Kambah,1.00E-07,Good,Good,1
801071090,Wanniassa,801071090,Wanniassa,0.9999998,Good,Good,0
801071132,Tuggeranong - West,801111140,ACT - South West,1.00E-07,Good,Good,1
801071132,Tuggeranong - West,801071082,Kambah,1.00E-07,Good,Good,1
801071132,Tuggeranong - West,801071132,Tuggeranong - West,0.9999998,Good,Good,0
801081091,Chapman,801071085,Mount Taylor,1.00E-07,Good,Good,1
801081091,Chapman,801081092,Duffy,1.00E-07,Good,Good,1
801081091,Chapman,801081095,Rivett,1.00E-07,Good,Good,1
801081091,Chapman,801081096,Stirling,1.00E-07,Good,Good,1
801081091,Chapman,801111140,ACT - South West,1.00E-07,Good,Good,1
801081091,Chapman,801081091,Chapman,0.9999995,Good,Good,0
801081092,Duffy,801101139,Wright,1.00E-07,Good,Good,1
801081092,Duffy,801111140,ACT - South West,1.00E-07,Good,Good,1
801081092,Duffy,801081092,Duffy,0.9999998,Good,Good,0
801081093,Fisher,801081091,Chapman,1.00E-07,Good,Good,1
801081093,Fisher,801071085,Mount Taylor,1.00E-07,Good,Good,1
801081093,Fisher,801081097,Waramanga,2.00E-07,Good,Good,1
801081093,Fisher,801081093,Fisher,0.9999996,Good,Good,0
801081094,Holder,801081098,Weston,1.00E-07,Good,Good,1
801081094,Holder,801081092,Duffy,2.00E-07,Good,Good,1
801081094,Holder,801081094,Holder,0.9999997,Good,Good,0
801081095,Rivett,801081096,Stirling,1.00E-07,Good,Good,1
801081095,Rivett,801081094,Holder,1.00E-07,Good,Good,1
801081095,Rivett,801081092,Duffy,1.00E-07,Good,Good,1
801081095,Rivett,801081091,Chapman,1.00E-07,Good,Good,1
801081095,Rivett,801081095,Rivett,0.9999996,Good,Good,0
801081096,Stirling,801081095,Rivett,1.00E-07,Good,Good,1
801081096,Stirling,801081098,Weston,1.00E-07,Good,Good,1
801081096,Stirling,801081096,Stirling,0.9999997,Good,Good,0
801081097,Waramanga,801081096,Stirling,1.00E-07,Good,Good,1
801081097,Waramanga,801091099,Chifley,1.00E-07,Good,Good,1
801081097,Waramanga,801081097,Waramanga,0.9999997,Good,Good,0
801081098,Weston,801081097,Waramanga,1.00E-07,Good,Good,1
801081098,Weston,801091100,Curtin,1.00E-07,Good,Good,1
801081098,Weston,801081098,Weston,0.9999997,Good,Good,0
