SA2_MAINCODE_2016,SA2_NAME_2016,SED_CODE_2021,SED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
601051031,Sandy Bay,60303,Clark (Hobart),0.0392837,Acceptable,Acceptable,0
601051031,Sandy Bay,60310,Clark (Nelson),0.9607163,Acceptable,Acceptable,0
601051032,South Hobart - Fern Tree,60303,Clark (Hobart),0.9915788,Acceptable,Acceptable,0
601051032,South Hobart - Fern Tree,60310,Clark (Nelson),0.0084212,Acceptable,Acceptable,1
601051033,West Hobart,60303,Clark (Hobart),1,Acceptable,Acceptable,0
601061034,Dodges Ferry - Lewisham,60512,Lyons (Prosser),1,Acceptable,Acceptable,0
601061035,Sorell - Richmond,60512,Lyons (Prosser),0.4224087,Acceptable,Acceptable,0
601061035,Sorell - Richmond,60514,Lyons (Rumney),0.5775913,Poor,Acceptable,0
602011036,Invermay,60115,Bass (Windermere),1,Good,Acceptable,0
602011037,Kings Meadows - Punchbowl,60105,Bass (Launceston),1,Acceptable,Acceptable,0
602011038,Launceston,60113,Bass (Rosevears),0.1648596,Good,Acceptable,0
602011038,Launceston,60105,Bass (Launceston),0.7698879,Acceptable,Acceptable,0
602011038,Launceston,60115,Bass (Windermere),0.0652524,Good,Acceptable,0
602011039,Legana,60113,Bass (Rosevears),1,Good,Acceptable,0
602011040,Mowbray,60115,Bass (Windermere),1,Good,Acceptable,0
602011041,Newnham - Mayfield,60115,Bass (Windermere),1,Good,Acceptable,0
602011042,Newstead,60115,Bass (Windermere),0.3764573,Good,Acceptable,0
602011042,Newstead,60105,Bass (Launceston),0.6235427,Acceptable,Acceptable,0
602011043,Norwood (Tas.),60115,Bass (Windermere),0.1744998,Good,Acceptable,0
602011043,Norwood (Tas.),60105,Bass (Launceston),0.8255002,Acceptable,Acceptable,0
602011044,Prospect Vale - Blackstone,60505,Lyons (Launceston),1,Acceptable,Acceptable,0
602011045,Ravenswood,60115,Bass (Windermere),1,Good,Acceptable,0
602011046,Riverside,60113,Bass (Rosevears),1,Good,Acceptable,0
602011047,South Launceston,60113,Bass (Rosevears),0.1109943,Good,Acceptable,0
602011047,South Launceston,60105,Bass (Launceston),0.8890057,Acceptable,Acceptable,0
602011048,Summerhill - Prospect,60113,Bass (Rosevears),1,Good,Acceptable,0
602011049,Trevallyn,60113,Bass (Rosevears),1,Good,Acceptable,0
602011050,Waverley - St Leonards,60115,Bass (Windermere),1,Good,Acceptable,0
602011051,West Launceston,60113,Bass (Rosevears),1,Good,Acceptable,0
602011052,Youngtown - Relbia,60115,Bass (Windermere),0.1356292,Good,Acceptable,0
602011052,Youngtown - Relbia,60105,Bass (Launceston),0.8643708,Acceptable,Acceptable,0
602021053,Beauty Point - Beaconsfield,60113,Bass (Rosevears),1,Good,Acceptable,0
602021054,Deloraine,60506,Lyons (McIntyre),1,Acceptable,Acceptable,0
602021055,Grindelwald - Lanena,60113,Bass (Rosevears),1,Good,Acceptable,0
602021056,Hadspen - Carrick,60506,Lyons (McIntyre),0.2574297,Acceptable,Acceptable,0
602021056,Hadspen - Carrick,60505,Lyons (Launceston),0.7425703,Acceptable,Acceptable,0
602021057,Westbury,60506,Lyons (McIntyre),0.992143,Acceptable,Acceptable,0
602021057,Westbury,60113,Bass (Rosevears),0.007857,Good,Acceptable,1
602031058,Dilston - Lilydale,60506,Lyons (McIntyre),0.0073391,Acceptable,Acceptable,1
602031058,Dilston - Lilydale,60115,Bass (Windermere),0.9847546,Good,Acceptable,0
602031058,Dilston - Lilydale,60106,Bass (McIntyre),0.0079063,Good,Acceptable,1
602031059,George Town,60115,Bass (Windermere),0.9999998,Good,Acceptable,0
602031059,George Town,60113,Bass (Rosevears),0.0000002,Good,Acceptable,1
602031060,Longford,60506,Lyons (McIntyre),0.9430319,Acceptable,Acceptable,0
602031060,Longford,60505,Lyons (Launceston),0.0569681,Acceptable,Acceptable,0
602031061,Northern Midlands,60506,Lyons (McIntyre),0.5845604,Acceptable,Acceptable,0
602031061,Northern Midlands,60512,Lyons (Prosser),0.4154396,Acceptable,Acceptable,0
602031062,Perth - Evandale,60506,Lyons (McIntyre),0.8507938,Acceptable,Acceptable,0
602031062,Perth - Evandale,60505,Lyons (Launceston),0.1492062,Acceptable,Acceptable,0
602031064,St Helens - Scamander,60506,Lyons (McIntyre),1,Acceptable,Acceptable,0
602031099,Flinders and Cape Barren Islands,60106,Bass (McIntyre),1,Good,Acceptable,0
602031100,Scottsdale - Bridport,60106,Bass (McIntyre),0.9985415,Good,Acceptable,0
602031100,Scottsdale - Bridport,60115,Bass (Windermere),0.0014585,Good,Acceptable,1
603011065,Central Highlands,60501,Lyons (Derwent),0.998149,Good,Acceptable,0
603011065,Central Highlands,60512,Lyons (Prosser),0.001851,Acceptable,Acceptable,1
603011066,Derwent Valley,60501,Lyons (Derwent),1,Good,Acceptable,0
603011067,Southern Midlands,60512,Lyons (Prosser),1,Acceptable,Acceptable,0
603011068,Wilderness - East,60501,Lyons (Derwent),0.0126135,Good,Acceptable,0
603011068,Wilderness - East,60404,Franklin (Huon),0.9873865,Acceptable,Acceptable,0
603021069,Bruny Island - Kettering,60404,Franklin (Huon),1,Acceptable,Acceptable,0
603021070,Cygnet,60404,Franklin (Huon),1,Acceptable,Acceptable,0
603021071,Geeveston - Dover,60404,Franklin (Huon),1,Acceptable,Acceptable,0
603021072,Huonville - Franklin,60404,Franklin (Huon),1,Acceptable,Acceptable,0
603031073,Forestier - Tasman,60512,Lyons (Prosser),1,Acceptable,Acceptable,0
603031074,Triabunna - Bicheno,60512,Lyons (Prosser),1,Acceptable,Acceptable,0
604011075,Acton - Upper Burnie,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011076,Burnie - Ulverstone Region,60208,Braddon (Montgomery),0.9795938,Good,Acceptable,0
604011076,Burnie - Ulverstone Region,60209,Braddon (Murchison),0.0204062,Good,Acceptable,0
604011077,Burnie - Wivenhoe,60208,Braddon (Montgomery),0.1119362,Good,Acceptable,0
604011077,Burnie - Wivenhoe,60209,Braddon (Murchison),0.8880638,Good,Acceptable,0
604011078,Parklands - Camdale,60209,Braddon (Murchison),1,Good,Acceptable,0
604011079,Penguin - Sulphur Creek,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011080,Romaine - Havenview,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011081,Somerset,60209,Braddon (Murchison),1,Good,Acceptable,0
604011082,Ulverstone,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011083,West Ulverstone,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011084,Wynyard,60209,Braddon (Murchison),1,Good,Acceptable,0
604021085,Devonport,60207,Braddon (Mersey),1,Good,Acceptable,0
604021086,East Devonport,60207,Braddon (Mersey),1,Good,Acceptable,0
604021087,Latrobe,60207,Braddon (Mersey),1,Good,Acceptable,0
604021088,Miandetta - Don,60207,Braddon (Mersey),1,Good,Acceptable,0
604021089,Port Sorell,60207,Braddon (Mersey),1,Good,Acceptable,0
604021090,Quoiba - Spreyton,60207,Braddon (Mersey),1,Good,Acceptable,0
604021091,Sheffield - Railton,60207,Braddon (Mersey),0.0026482,Good,Acceptable,1
604021091,Sheffield - Railton,60506,Lyons (McIntyre),0.2111838,Acceptable,Acceptable,0
604021091,Sheffield - Railton,60508,Lyons (Montgomery),0.786168,Acceptable,Acceptable,0
604021092,Turners Beach - Forth,60208,Braddon (Montgomery),0.8947431,Good,Acceptable,0
604021092,Turners Beach - Forth,60508,Lyons (Montgomery),0.0013105,Acceptable,Acceptable,1
604021092,Turners Beach - Forth,60207,Braddon (Mersey),0.1039464,Good,Acceptable,0
604031093,King Island,60209,Braddon (Murchison),1,Good,Acceptable,0
604031094,North West,,,0.0000008,Poor,Acceptable,5
604031094,North West,60209,Braddon (Murchison),0.9999992,Good,Acceptable,0
604031095,Smithton,60209,Braddon (Murchison),1,Good,Acceptable,0
604031096,Waratah,60209,Braddon (Murchison),1,Good,Acceptable,0
604031097,West Coast (Tas.),60209,Braddon (Murchison),1,Good,Acceptable,0
604031098,Wilderness - West,60209,Braddon (Murchison),0.9999406,Good,Acceptable,0
604031098,Wilderness - West,60404,Franklin (Huon),0.0000594,Acceptable,Acceptable,1
697979799,Migratory - Offshore - Shipping (Tas.),69797,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
699999499,No usual address (Tas.),69494,No usual address (Tas.),1,Good,Good,0
701011001,Darwin Airport,70023,Sanderson,1,Acceptable,Acceptable,0
701011002,Darwin City,70022,Port Darwin,1,Good,Acceptable,0
701011003,East Point,70011,Fannie Bay,1,Good,Acceptable,0
701011004,Fannie Bay - The Gardens,70011,Fannie Bay,1,Good,Acceptable,0
701011005,Larrakeyah,70022,Port Darwin,1,Good,Acceptable,0
701011006,Ludmilla - The Narrows,70011,Fannie Bay,0.7223061,Good,Acceptable,0
701011006,Ludmilla - The Narrows,70012,Fong Lim,0.2776939,Good,Acceptable,0
701011007,Parap,70011,Fannie Bay,1,Good,Acceptable,0
701011008,Stuart Park,70012,Fong Lim,1,Good,Acceptable,0
701011009,Woolner - Bayview - Winnellie,70012,Fong Lim,1,Good,Acceptable,0
701021010,Alawa,70008,Casuarina,0.5391147,Acceptable,Acceptable,0
701021010,Alawa,70015,Johnston,0.4608853,Acceptable,Acceptable,0
701021011,Anula,70023,Sanderson,1,Acceptable,Acceptable,0
701021012,Berrimah,70024,Spillett,0.0107765,Good,Acceptable,0
701021012,Berrimah,70020,Nelson,0.4208796,Poor,Acceptable,0
701021012,Berrimah,70016,Karama,0.4811296,Acceptable,Acceptable,0
701021012,Berrimah,70012,Fong Lim,0.0872144,Good,Acceptable,0
701021013,Brinkin - Nakara,70008,Casuarina,1,Acceptable,Acceptable,0
701021014,Buffalo Creek,70025,Wanguri,1,Acceptable,Acceptable,0
701021015,Charles Darwin,70012,Fong Lim,1,Good,Acceptable,0
701021016,Coconut Grove,70021,Nightcliff,0.5544869,Good,Acceptable,0
701021016,Coconut Grove,70015,Johnston,0.4455131,Acceptable,Acceptable,0
701021017,East Arm,70024,Spillett,1,Good,Acceptable,0
701021018,Jingili,70015,Johnston,1,Acceptable,Acceptable,0
701021019,Karama,70016,Karama,1,Acceptable,Acceptable,0
701021020,Leanyer,70025,Wanguri,1,Acceptable,Acceptable,0
701021021,Lyons (NT),70008,Casuarina,0.4948766,Acceptable,Acceptable,0
701021021,Lyons (NT),70025,Wanguri,0.5051234,Acceptable,Acceptable,0
701021022,Malak - Marrara,70016,Karama,0.7129363,Acceptable,Acceptable,0
701021022,Malak - Marrara,70023,Sanderson,0.2870637,Acceptable,Acceptable,0
701021023,Millner,70015,Johnston,1,Acceptable,Acceptable,0
701021024,Moil,70015,Johnston,1,Acceptable,Acceptable,0
701021025,Nightcliff,70021,Nightcliff,1,Good,Acceptable,0
701021026,Rapid Creek,70021,Nightcliff,1,Good,Acceptable,0
701021027,Tiwi,70008,Casuarina,1,Acceptable,Acceptable,0
701021028,Wagaman,70023,Sanderson,1,Acceptable,Acceptable,0
701021029,Wanguri,70025,Wanguri,1,Acceptable,Acceptable,0
701021030,Wulagi,70023,Sanderson,1,Acceptable,Acceptable,0
701031031,Howard Springs,70020,Nelson,1,Poor,Acceptable,0
701031032,Humpty Doo,70013,Goyder,0.5273429,Poor,Acceptable,0
701031032,Humpty Doo,70020,Nelson,0.4726571,Poor,Acceptable,0
701031033,Koolpinyah,70020,Nelson,1,Poor,Acceptable,0
701031034,Virginia,70013,Goyder,0.8852689,Poor,Acceptable,0
701031034,Virginia,70020,Nelson,0.1147311,Poor,Acceptable,0
701031035,Weddell,70009,Daly,0.596432,Acceptable,Acceptable,0
701031035,Weddell,70013,Goyder,0.403568,Poor,Acceptable,0
701041036,Bakewell,70007,Brennan,1,Acceptable,Acceptable,0
701041037,Driver,70010,Drysdale,1,Good,Acceptable,0
701041038,Durack - Marlow Lagoon,70024,Spillett,1,Good,Acceptable,0
701041039,Gray,70010,Drysdale,1,Good,Acceptable,0
701041040,Moulden,70005,Blain,0.1851839,Acceptable,Acceptable,0
701041040,Moulden,70010,Drysdale,0.8148161,Good,Acceptable,0
701041041,Palmerston - North,70007,Brennan,0.9917681,Acceptable,Acceptable,0
701041041,Palmerston - North,70010,Drysdale,0.0050823,Good,Acceptable,1
701041041,Palmerston - North,70024,Spillett,0.0031496,Good,Acceptable,1
701041042,Palmerston - South,70024,Spillett,1,Good,Acceptable,0
701041043,Rosebery - Bellamack,70007,Brennan,0.2412644,Acceptable,Acceptable,0
701041043,Rosebery - Bellamack,70005,Blain,0.7587356,Acceptable,Acceptable,0
701041044,Woodroffe,70005,Blain,1,Acceptable,Acceptable,0
702011045,Charles,70002,Araluen,0.0191038,Acceptable,Acceptable,0
702011045,Charles,70006,Braitling,0.8608055,Good,Acceptable,0
702011045,Charles,70019,Namatjira,0.1200907,Poor,Acceptable,0
702011046,East Side,70006,Braitling,0.951443,Good,Acceptable,0
702011046,East Side,70019,Namatjira,0.048557,Poor,Acceptable,0
702011047,Flynn (NT),70002,Araluen,0.9764032,Acceptable,Acceptable,0
702011047,Flynn (NT),70019,Namatjira,0.0235968,Poor,Acceptable,0
702011048,Larapinta,70002,Araluen,0.404075,Acceptable,Acceptable,0
702011048,Larapinta,70019,Namatjira,0.595925,Poor,Acceptable,0
702011049,Mount Johns,70002,Araluen,0.8494052,Acceptable,Acceptable,0
702011049,Mount Johns,70019,Namatjira,0.1505948,Poor,Acceptable,0
702011050,Petermann - Simpson,70014,Gwoja,0.8144259,Acceptable,Acceptable,0
702011050,Petermann - Simpson,70019,Namatjira,0.1855741,Poor,Acceptable,0
702011051,Ross,70019,Namatjira,1,Poor,Acceptable,0
702011052,Sandover - Plenty,70004,Barkly,0.3254185,Acceptable,Acceptable,0
702011052,Sandover - Plenty,70019,Namatjira,0.6745815,Poor,Acceptable,0
702011053,Tanami,70014,Gwoja,1,Acceptable,Acceptable,0
702011054,Yuendumu - Anmatjere,70004,Barkly,0.2572828,Acceptable,Acceptable,0
702011054,Yuendumu - Anmatjere,70014,Gwoja,0.7427172,Acceptable,Acceptable,0
702021055,Barkly,70004,Barkly,1,Acceptable,Acceptable,0
702021056,Tennant Creek,70004,Barkly,1,Acceptable,Acceptable,0
702031057,Alligator,70001,Arafura,0.320411,Good,Acceptable,0
702031057,Alligator,70009,Daly,0.5599476,Acceptable,Acceptable,0
702031057,Alligator,70013,Goyder,0.1196414,Poor,Acceptable,0
702031058,Daly,70009,Daly,1,Acceptable,Acceptable,0
702031059,Thamarrurr,70009,Daly,1,Acceptable,Acceptable,0
702031060,Tiwi Islands,70001,Arafura,1,Good,Acceptable,0
702031061,West Arnhem,70001,Arafura,1,Good,Acceptable,0
702041062,Anindilyakwa,70003,Arnhem,1,Poor,Acceptable,0
702041063,East Arnhem,70001,Arafura,0.0032646,Good,Acceptable,1
702041063,East Arnhem,70003,Arnhem,0.1364277,Poor,Acceptable,0
702041063,East Arnhem,70018,Mulka,0.8603076,Acceptable,Acceptable,0
702041064,Nhulunbuy,70018,Mulka,1,Acceptable,Acceptable,0
702051065,Elsey,70004,Barkly,0.0068758,Acceptable,Acceptable,1
702051065,Elsey,70003,Arnhem,0.9931242,Poor,Acceptable,0
702051066,Gulf,70004,Barkly,0.3009021,Acceptable,Acceptable,0
702051066,Gulf,70003,Arnhem,0.6990979,Poor,Acceptable,0
702051067,Katherine,70003,Arnhem,0.1034531,Poor,Acceptable,0
702051067,Katherine,70017,Katherine,0.8965469,Acceptable,Acceptable,0
702051068,Victoria River,70014,Gwoja,0.8448748,Acceptable,Acceptable,0
702051068,Victoria River,70009,Daly,0.1551252,Acceptable,Acceptable,0
797979799,Migratory - Offshore - Shipping (NT),79797,Migratory - Offshore - Shipping (NT),1,Good,Good,0
799999499,No usual address (NT),79494,No usual address (NT),1,Good,Good,0
801011001,Aranda,80002,Ginninderra,1,Good,Acceptable,0
801011002,Belconnen,80002,Ginninderra,1,Good,Acceptable,0
801011003,Bruce,80002,Ginninderra,1,Good,Acceptable,0
801011004,Charnwood,80002,Ginninderra,1,Good,Acceptable,0
801011005,Cook,80002,Ginninderra,1,Good,Acceptable,0
801011006,Dunlop,80002,Ginninderra,1,Good,Acceptable,0
801011007,Evatt,80002,Ginninderra,1,Good,Acceptable,0
801011008,Florey,80002,Ginninderra,1,Good,Acceptable,0
801011009,Flynn (ACT),80002,Ginninderra,1,Good,Acceptable,0
801011010,Fraser,80002,Ginninderra,1,Good,Acceptable,0
801011011,Giralang,80005,Yerrabi,1,Good,Acceptable,0
801011012,Gooromon,80002,Ginninderra,1,Good,Acceptable,0
801011013,Hawker,80002,Ginninderra,1,Good,Acceptable,0
801011014,Higgins,80002,Ginninderra,1,Good,Acceptable,0
801011015,Holt,80002,Ginninderra,1,Good,Acceptable,0
801011016,Kaleen,80005,Yerrabi,1,Good,Acceptable,0
801011017,Latham,80002,Ginninderra,1,Good,Acceptable,0
801011018,Lawson,80002,Ginninderra,1,Good,Acceptable,0
801011019,Macgregor (ACT),80002,Ginninderra,1,Good,Acceptable,0
801011020,Macquarie,80002,Ginninderra,1,Good,Acceptable,0
801011021,McKellar,80002,Ginninderra,1,Good,Acceptable,0
801011022,Melba,80002,Ginninderra,1,Good,Acceptable,0
801011023,Page,80002,Ginninderra,1,Good,Acceptable,0
801011024,Scullin,80002,Ginninderra,1,Good,Acceptable,0
801011025,Spence,80002,Ginninderra,1,Good,Acceptable,0
801011026,Weetangera,80002,Ginninderra,1,Good,Acceptable,0
801011111,Molonglo Corridor,80002,Ginninderra,1,Good,Acceptable,0
801011112,West Belconnen,80002,Ginninderra,1,Good,Acceptable,0
801031031,Hume,80003,Kurrajong,1,Good,Acceptable,0
801031032,Kowen,80003,Kurrajong,1,Good,Acceptable,0
801031113,Canberra East,80003,Kurrajong,1,Good,Acceptable,0
801031114,Canberra Airport,80003,Kurrajong,1,Good,Acceptable,0
801031115,Majura,80003,Kurrajong,1,Good,Acceptable,0
801041034,Amaroo,80005,Yerrabi,1,Good,Acceptable,0
801041035,Bonner,80005,Yerrabi,1,Good,Acceptable,0
801041036,Casey,80005,Yerrabi,1,Good,Acceptable,0
801041037,Crace,80005,Yerrabi,1,Good,Acceptable,0
801041038,Forde,80005,Yerrabi,1,Good,Acceptable,0
801041039,Franklin,80005,Yerrabi,1,Good,Acceptable,0
801041040,Gungahlin,80005,Yerrabi,1,Good,Acceptable,0
801041043,Hall,80005,Yerrabi,0.9776621,Good,Acceptable,0
801041043,Hall,80002,Ginninderra,0.0223379,Good,Acceptable,0
801041044,Harrison,80005,Yerrabi,1,Good,Acceptable,0
801041045,Mitchell,80005,Yerrabi,1,Good,Acceptable,0
801041046,Ngunnawal,80005,Yerrabi,1,Good,Acceptable,0
801041047,Nicholls,80005,Yerrabi,1,Good,Acceptable,0
801041048,Palmerston,80005,Yerrabi,1,Good,Acceptable,0
801041116,Gungahlin - East,80005,Yerrabi,1,Good,Acceptable,0
801041117,Gungahlin - West,80005,Yerrabi,1,Good,Acceptable,0
801041118,Jacka,80005,Yerrabi,1,Good,Acceptable,0
801041119,Kenny,80005,Yerrabi,1,Good,Acceptable,0
801041120,Moncrieff,80005,Yerrabi,1,Good,Acceptable,0
801041121,Taylor,80005,Yerrabi,1,Good,Acceptable,0
801041122,Throsby,80005,Yerrabi,1,Good,Acceptable,0
801051049,Acton,80003,Kurrajong,1,Good,Acceptable,0
801051050,Ainslie,80003,Kurrajong,1,Good,Acceptable,0
801051051,Braddon,80003,Kurrajong,1,Good,Acceptable,0
801051053,Civic,80003,Kurrajong,1,Good,Acceptable,0
801051054,Dickson,80003,Kurrajong,1,Good,Acceptable,0
801051055,Downer,80003,Kurrajong,1,Good,Acceptable,0
801051056,Hackett,80003,Kurrajong,1,Good,Acceptable,0
801051057,Lyneham,80003,Kurrajong,1,Good,Acceptable,0
801051058,O'Connor (ACT),80003,Kurrajong,1,Good,Acceptable,0
801051060,Turner,80003,Kurrajong,1,Good,Acceptable,0
801051061,Watson,80003,Kurrajong,1,Good,Acceptable,0
801051123,Black Mountain,80003,Kurrajong,1,Good,Acceptable,0
801051124,Campbell,80003,Kurrajong,1,Good,Acceptable,0
801051125,Duntroon,80003,Kurrajong,1,Good,Acceptable,0
801051126,Parkes (ACT) - North,80003,Kurrajong,1,Good,Acceptable,0
801051127,Reid,80003,Kurrajong,1,Good,Acceptable,0
