SA2_MAINCODE_2016,SA2_NAME_2016,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
209041434,Mernda,27070,Whittlesea,1,Good,Good,0
209041435,South Morang (North),27070,Whittlesea,1,Good,Good,0
209041436,South Morang (South),27070,Whittlesea,1,Good,Good,0
209041437,Wollert,27070,Whittlesea,1,Good,Good,0
210011226,Airport West,25060,Moonee Valley,1,Good,Good,0
210011227,Essendon Airport,25060,Moonee Valley,1,Good,Good,0
210011228,Keilor,21180,Brimbank,0.9999894,Good,Good,0
210011228,Keilor,23270,Hume,0.0000106,Good,Good,1
210011229,Keilor East,25060,Moonee Valley,1,Good,Good,0
210011230,Niddrie - Essendon West,25060,Moonee Valley,1,Good,Good,0
210011231,Strathmore,25060,Moonee Valley,1,Good,Good,0
210021232,Gisborne,24130,Macedon Ranges,1,Good,Good,0
210021233,Macedon,24130,Macedon Ranges,1,Good,Good,0
210021234,Riddells Creek,24130,Macedon Ranges,1,Good,Good,0
210021235,Romsey,24130,Macedon Ranges,1,Good,Good,0
210031236,Coburg North,25250,Moreland,1,Good,Good,0
210031237,Fawkner,25250,Moreland,1,Good,Good,0
210031239,Pascoe Vale,25250,Moreland,1,Good,Good,0
210031438,Glenroy,25250,Moreland,1,Good,Good,0
210031439,Gowanbrae,25250,Moreland,1,Good,Good,0
210031440,Hadfield,25250,Moreland,1,Good,Good,0
210041240,Sunbury,23270,Hume,1,Good,Good,0
210041241,Sunbury - South,23270,Hume,0.9115996,Good,Good,0
210041241,Sunbury - South,24650,Melton,0.0884004,Good,Good,0
210051242,Broadmeadows,23270,Hume,1,Good,Good,0
210051243,Campbellfield - Coolaroo,23270,Hume,1,Good,Good,0
210051245,Gladstone Park - Westmeadows,23270,Hume,1,Good,Good,0
210051246,Greenvale - Bulla,23270,Hume,1,Good,Good,0
210051247,Meadow Heights,23270,Hume,1,Good,Good,0
210051248,Melbourne Airport,23270,Hume,1,Good,Good,0
210051249,Roxburgh Park - Somerton,23270,Hume,1,Good,Good,0
210051250,Tullamarine,23270,Hume,1,Good,Good,0
210051441,Craigieburn - Central,23270,Hume,1,Good,Good,0
210051442,Craigieburn - North,23270,Hume,1,Good,Good,0
210051443,Craigieburn - South,23270,Hume,1,Good,Good,0
210051444,Craigieburn - West,23270,Hume,1,Good,Good,0
210051445,Mickleham - Yuroke,23270,Hume,1,Good,Good,0
211011251,Bayswater,23670,Knox,1,Good,Good,0
211011254,Knoxfield - Scoresby,23670,Knox,1,Good,Good,0
211011255,Lysterfield,27450,Yarra Ranges,0.0063627,Good,Good,1
211011255,Lysterfield,23670,Knox,0.9936373,Good,Good,0
211011256,Rowville - Central,23670,Knox,1,Good,Good,0
211011257,Rowville - North,23670,Knox,1,Good,Good,0
211011258,Rowville - South,23670,Knox,1,Good,Good,0
211011259,Wantirna,23670,Knox,1,Good,Good,0
211011260,Wantirna South,23670,Knox,1,Good,Good,0
211011446,Boronia,23670,Knox,1,Good,Good,0
211011447,Ferntree Gully (North),23670,Knox,1,Good,Good,0
211011448,Ferntree Gully (South) - Upper Ferntree Gully,23670,Knox,1,Good,Good,0
211011449,The Basin,23670,Knox,1,Good,Good,0
211021261,Donvale - Park Orchards,24210,Manningham,1,Good,Good,0
211021262,Warrandyte - Wonga Park,24210,Manningham,0.960694,Good,Good,0
211021262,Warrandyte - Wonga Park,27450,Yarra Ranges,0.039306,Good,Good,0
211031263,Bayswater North,24410,Maroondah,1,Good,Good,0
211031265,Croydon Hills - Warranwood,24410,Maroondah,1,Good,Good,0
211031266,Ringwood,24410,Maroondah,1,Good,Good,0
211031267,Ringwood East,24410,Maroondah,1,Good,Good,0
211031268,Ringwood North,24410,Maroondah,1,Good,Good,0
211031450,Croydon - East,24410,Maroondah,1,Good,Good,0
211031451,Croydon - West,24410,Maroondah,1,Good,Good,0
211031452,Croydon South,24410,Maroondah,1,Good,Good,0
211041269,Forest Hill,26980,Whitehorse,1,Good,Good,0
211041270,Mitcham (Vic.),26980,Whitehorse,1,Good,Good,0
211041271,Nunawading,24210,Manningham,0.0246139,Good,Good,0
211041271,Nunawading,26980,Whitehorse,0.9753861,Good,Good,0
211041272,Vermont,24410,Maroondah,0.0419144,Good,Good,0
211041272,Vermont,26980,Whitehorse,0.9580856,Good,Good,0
211041273,Vermont South,26980,Whitehorse,1,Good,Good,0
211051274,Belgrave - Selby,21450,Cardinia,0.0184664,Good,Good,0
211051274,Belgrave - Selby,27450,Yarra Ranges,0.9815336,Good,Good,0
211051275,Chirnside Park,27450,Yarra Ranges,1,Good,Good,0
211051276,Healesville - Yarra Glen,27450,Yarra Ranges,1,Good,Good,0
211051277,Kilsyth,27450,Yarra Ranges,1,Good,Good,0
211051278,Lilydale - Coldstream,27450,Yarra Ranges,1,Good,Good,0
211051279,Monbulk - Silvan,27450,Yarra Ranges,1,Good,Good,0
211051280,Montrose,27450,Yarra Ranges,1,Good,Good,0
211051281,Mooroolbark,27450,Yarra Ranges,1,Good,Good,0
211051282,Mount Dandenong - Olinda,27450,Yarra Ranges,1,Good,Good,0
211051283,Mount Evelyn,27450,Yarra Ranges,1,Good,Good,0
211051284,Upwey - Tecoma,27450,Yarra Ranges,1,Good,Good,0
211051285,Wandin - Seville,27450,Yarra Ranges,1,Good,Good,0
211051286,Yarra Valley,27450,Yarra Ranges,1,Good,Good,0
212011287,Beaconsfield - Officer,21450,Cardinia,1,Good,Good,0
212011288,Bunyip - Garfield,21450,Cardinia,1,Good,Good,0
212011289,Emerald - Cockatoo,27450,Yarra Ranges,0.0186607,Good,Good,0
212011289,Emerald - Cockatoo,21450,Cardinia,0.9813393,Good,Good,0
212011290,Koo Wee Rup,21450,Cardinia,1,Good,Good,0
212011291,Pakenham - North,21450,Cardinia,1,Good,Good,0
212011292,Pakenham - South,21450,Cardinia,1,Good,Good,0
212021293,Berwick - North,21610,Casey,1,Good,Good,0
212021294,Berwick - South,21610,Casey,1,Good,Good,0
212021295,Doveton,21610,Casey,1,Good,Good,0
212021297,Hallam,21610,Casey,1,Good,Good,0
212021299,Narre Warren North,21610,Casey,1,Good,Good,0
212021453,Endeavour Hills - North,21610,Casey,1,Good,Good,0
212021454,Endeavour Hills - South,21610,Casey,1,Good,Good,0
212021455,Narre Warren - North East,21610,Casey,1,Good,Good,0
212021456,Narre Warren - South West,21610,Casey,1,Good,Good,0
212031300,Cranbourne,21610,Casey,1,Good,Good,0
212031301,Cranbourne East,21610,Casey,1,Good,Good,0
212031302,Cranbourne North,21610,Casey,1,Good,Good,0
212031303,Cranbourne South,21610,Casey,1,Good,Good,0
212031304,Cranbourne West,21610,Casey,1,Good,Good,0
212031305,Hampton Park - Lynbrook,21610,Casey,1,Good,Good,0
212031306,Lynbrook - Lyndhurst,21610,Casey,1,Good,Good,0
212031308,Pearcedale - Tooradin,21610,Casey,1,Good,Good,0
212031457,Narre Warren South (East),21610,Casey,1,Good,Good,0
212031458,Narre Warren South (West),21610,Casey,1,Good,Good,0
212041309,Clarinda - Oakleigh South,23430,Kingston (Vic.),1,Good,Good,0
212041310,Clayton South,23430,Kingston (Vic.),1,Good,Good,0
212041311,Dandenong,22670,Greater Dandenong,1,Good,Good,0
212041312,Dandenong North,22670,Greater Dandenong,1,Good,Good,0
212041313,Dingley Village,23430,Kingston (Vic.),1,Good,Good,0
212041314,Keysborough,22670,Greater Dandenong,1,Good,Good,0
212041316,Noble Park North,22670,Greater Dandenong,1,Good,Good,0
212041317,Springvale,22670,Greater Dandenong,1,Good,Good,0
212041318,Springvale South,22670,Greater Dandenong,1,Good,Good,0
212041459,Noble Park - East,22670,Greater Dandenong,1,Good,Good,0
212041460,Noble Park - West,22670,Greater Dandenong,1,Good,Good,0
212051319,Ashwood - Chadstone,24970,Monash,1,Good,Good,0
212051320,Clayton,24970,Monash,1,Good,Good,0
212051321,Glen Waverley - East,24970,Monash,1,Good,Good,0
212051322,Glen Waverley - West,24970,Monash,1,Good,Good,0
212051323,Mount Waverley - North,24970,Monash,1,Good,Good,0
212051324,Mount Waverley - South,24970,Monash,1,Good,Good,0
212051325,Mulgrave,24970,Monash,1,Good,Good,0
212051326,Oakleigh - Huntingdale,24970,Monash,1,Good,Good,0
212051327,Wheelers Hill,24970,Monash,1,Good,Good,0
213011328,Ardeer - Albion,21180,Brimbank,1,Good,Good,0
213011329,Cairnlea,21180,Brimbank,1,Good,Good,0
213011330,Deer Park - Derrimut,21180,Brimbank,1,Good,Good,0
213011331,Delahey,21180,Brimbank,1,Good,Good,0
213011332,Keilor Downs,21180,Brimbank,1,Good,Good,0
213011333,Kings Park (Vic.),21180,Brimbank,1,Good,Good,0
213011334,St Albans - North,21180,Brimbank,1,Good,Good,0
213011335,St Albans - South,21180,Brimbank,1,Good,Good,0
213011336,Sunshine,21180,Brimbank,1,Good,Good,0
213011337,Sunshine North,21180,Brimbank,1,Good,Good,0
213011338,Sunshine West,21180,Brimbank,1,Good,Good,0
213011339,Sydenham,21180,Brimbank,1,Good,Good,0
213011340,Taylors Lakes,21180,Brimbank,1,Good,Good,0
213021341,Altona,23110,Hobsons Bay,1,Good,Good,0
213021342,Altona Meadows,23110,Hobsons Bay,1,Good,Good,0
213021343,Altona North,23110,Hobsons Bay,1,Good,Good,0
213021344,Newport,23110,Hobsons Bay,1,Good,Good,0
213021345,Seabrook,23110,Hobsons Bay,1,Good,Good,0
213021346,Williamstown,23110,Hobsons Bay,1,Good,Good,0
213031347,Braybrook,24330,Maribyrnong,1,Good,Good,0
213031348,Footscray,24330,Maribyrnong,1,Good,Good,0
213031349,Maribyrnong,24330,Maribyrnong,1,Good,Good,0
213031350,Seddon - Kingsville,24330,Maribyrnong,1,Good,Good,0
213031351,West Footscray - Tottenham,24330,Maribyrnong,1,Good,Good,0
213031352,Yarraville,24330,Maribyrnong,1,Good,Good,0
213041353,Bacchus Marsh,25150,Moorabool,1,Good,Good,0
213041355,Hillside,24650,Melton,1,Good,Good,0
213041356,Melton,24650,Melton,1,Good,Good,0
213041357,Melton South,24650,Melton,1,Good,Good,0
213041358,Melton West,24650,Melton,1,Good,Good,0
213041359,Rockbank - Mount Cottrell,24650,Melton,1,Good,Good,0
213041360,Taylors Hill,24650,Melton,1,Good,Good,0
213041461,Burnside,24650,Melton,1,Good,Good,0
213041462,Burnside Heights,24650,Melton,1,Good,Good,0
213041463,Caroline Springs,24650,Melton,1,Good,Good,0
213051361,Hoppers Crossing - North,27260,Wyndham,1,Good,Good,0
213051362,Hoppers Crossing - South,27260,Wyndham,1,Good,Good,0
213051363,Laverton,27260,Wyndham,0.4641503,Good,Good,0
213051363,Laverton,23110,Hobsons Bay,0.5358497,Good,Good,0
213051365,Tarneit,27260,Wyndham,1,Good,Good,0
213051366,Truganina,27260,Wyndham,1,Good,Good,0
213051368,Werribee - South,27260,Wyndham,1,Good,Good,0
213051369,Wyndham Vale,27260,Wyndham,1,Good,Good,0
213051464,Point Cook - East,27260,Wyndham,1,Good,Good,0
213051465,Point Cook - North,27260,Wyndham,1,Good,Good,0
213051466,Point Cook - South,27260,Wyndham,1,Good,Good,0
213051467,Werribee - East,27260,Wyndham,1,Good,Good,0
213051468,Werribee - West,27260,Wyndham,1,Good,Good,0
214011370,Carrum Downs,22170,Frankston,1,Good,Good,0
214011371,Frankston,22170,Frankston,1,Good,Good,0
214011372,Frankston North,22170,Frankston,1,Good,Good,0
214011373,Frankston South,22170,Frankston,1,Good,Good,0
214011374,Langwarrin,22170,Frankston,1,Good,Good,0
214011375,Seaford (Vic.),22170,Frankston,1,Good,Good,0
214011376,Skye - Sandhurst,22170,Frankston,1,Good,Good,0
214021377,Dromana,25340,Mornington Peninsula,1,Good,Good,0
214021378,Flinders,25340,Mornington Peninsula,1,Good,Good,0
214021379,Hastings - Somers,25340,Mornington Peninsula,0.9999995,Good,Good,0
214021379,Hastings - Somers,29399,Unincorporated Vic,0.0000005,Poor,Good,1
214021380,Mornington,25340,Mornington Peninsula,1,Good,Good,0
214021381,Mount Eliza,25340,Mornington Peninsula,1,Good,Good,0
214021382,Mount Martha,25340,Mornington Peninsula,1,Good,Good,0
214021383,Point Nepean,25340,Mornington Peninsula,1,Good,Good,0
214021384,Rosebud - McCrae,25340,Mornington Peninsula,1,Good,Good,0
214021385,Somerville,25340,Mornington Peninsula,1,Good,Good,0
215011386,Ararat,20260,Ararat,1,Good,Good,0
215011387,Ararat Region,20260,Ararat,0.9860826,Good,Good,0
215011387,Ararat Region,25990,Pyrenees,0.0139174,Good,Good,0
215011388,Horsham,23190,Horsham,1,Good,Good,0
215011389,Horsham Region,27630,Yarriambiack,0.003803,Good,Good,1
215011389,Horsham Region,23190,Horsham,0.9938556,Good,Good,0
215011389,Horsham Region,26890,West Wimmera,0.0023414,Acceptable,Good,1
215011390,Nhill Region,27630,Yarriambiack,0.0036427,Good,Good,1
215011390,Nhill Region,26890,West Wimmera,0.1649279,Acceptable,Good,0
215011390,Nhill Region,22980,Hindmarsh,0.831428,Acceptable,Good,0
215011390,Nhill Region,23190,Horsham,0.0000015,Good,Good,1
215011391,St Arnaud,27630,Yarriambiack,0.0051046,Good,Good,1
215011391,St Arnaud,25810,Northern Grampians,0.9948954,Good,Good,0
215011392,Stawell,25810,Northern Grampians,1,Good,Good,0
215011393,West Wimmera,26890,West Wimmera,1,Acceptable,Good,0
215011394,Yarriambiack,27630,Yarriambiack,0.9986309,Good,Good,0
215011394,Yarriambiack,25810,Northern Grampians,0.0013691,Good,Good,1
215021395,Irymple,24780,Mildura,1,Good,Good,0
215021396,Merbein,24780,Mildura,1,Good,Good,0
215021398,Mildura Region,24780,Mildura,1,Good,Good,0
215021399,Red Cliffs,24780,Mildura,1,Good,Good,0
215021469,Mildura - North,24780,Mildura,1,Good,Good,0
215021470,Mildura - South,24780,Mildura,1,Good,Good,0
215031400,Buloke,21270,Buloke,0.9999968,Good,Good,0
215031400,Buloke,22250,Gannawarra,0.0000016,Good,Good,1
215031400,Buloke,26610,Swan Hill,0.0000016,Good,Good,1
215031401,Gannawarra,22250,Gannawarra,0.9999985,Good,Good,0
215031401,Gannawarra,26610,Swan Hill,0.0000015,Good,Good,1
215031402,Kerang,22250,Gannawarra,1,Good,Good,0
215031403,Robinvale,26610,Swan Hill,1,Good,Good,0
215031404,Swan Hill,26610,Swan Hill,1,Good,Good,0
215031405,Swan Hill Region,22250,Gannawarra,0.0015732,Good,Good,1
215031405,Swan Hill Region,26610,Swan Hill,0.9984268,Good,Good,0
216011406,Echuca,21370,Campaspe,1,Good,Good,0
216011407,Kyabram,22830,Greater Shepparton,0.0141259,Good,Good,0
216011407,Kyabram,21370,Campaspe,0.9858741,Good,Good,0
216011408,Lockington - Gunbower,21370,Campaspe,1,Good,Good,0
216011409,Rochester,21370,Campaspe,1,Good,Good,0
216011410,Rushworth,21370,Campaspe,1,Good,Good,0
216021411,Cobram,24900,Moira,1,Good,Good,0
216021412,Moira,24900,Moira,1,Good,Good,0
216021413,Numurkah,24900,Moira,1,Good,Good,0
216021414,Yarrawonga,24900,Moira,1,Good,Good,0
216031415,Mooroopna,22830,Greater Shepparton,1,Good,Good,0
216031416,Shepparton - North,22830,Greater Shepparton,1,Good,Good,0
216031417,Shepparton - South,22830,Greater Shepparton,1,Good,Good,0
216031418,Shepparton Region - East,22830,Greater Shepparton,1,Good,Good,0
216031419,Shepparton Region - West,22830,Greater Shepparton,1,Good,Good,0
217011420,Glenelg (Vic.),25490,Moyne,0.0028638,Good,Good,1
217011420,Glenelg (Vic.),22410,Glenelg,0.9932438,Good,Good,0
217011420,Glenelg (Vic.),26260,Southern Grampians,0.0038924,Good,Good,1
217011421,Hamilton (Vic.),26260,Southern Grampians,1,Good,Good,0
217011422,Portland,22410,Glenelg,1,Good,Good,0
217011423,Southern Grampians,26260,Southern Grampians,0.9750584,Good,Good,0
217011423,Southern Grampians,25490,Moyne,0.0092477,Good,Good,1
217011423,Southern Grampians,22410,Glenelg,0.0156939,Good,Good,0
217031471,Camperdown,21830,Corangamite,1,Good,Good,0
217031472,Colac,21750,Colac Otway,1,Good,Good,0
217031473,Colac Region,21750,Colac Otway,0.9954784,Good,Good,0
217031473,Colac Region,26490,Surf Coast,0.0045216,Good,Good,1
217031474,Corangamite - North,21830,Corangamite,0.9979541,Good,Good,0
217031474,Corangamite - North,25490,Moyne,0.0020459,Good,Good,1
217031475,Corangamite - South,21830,Corangamite,0.9827941,Good,Good,0
217031475,Corangamite - South,25490,Moyne,0.0172059,Good,Good,0
217031476,Otway,21750,Colac Otway,1,Good,Good,0
217041477,Moyne - East,21830,Corangamite,0.0212371,Good,Good,0
217041477,Moyne - East,25490,Moyne,0.9759001,Good,Good,0
217041477,Moyne - East,26260,Southern Grampians,0.0028628,Good,Good,1
217041478,Moyne - West,25490,Moyne,0.991504,Good,Good,0
217041478,Moyne - West,26730,Warrnambool,0.0084939,Good,Good,1
217041478,Moyne - West,29399,Unincorporated Vic,0.0000011,Poor,Good,1
217041478,Moyne - West,22410,Glenelg,0.0000011,Good,Good,1
217041479,Warrnambool - North,25490,Moyne,0.0064032,Good,Good,1
217041479,Warrnambool - North,26730,Warrnambool,0.9935968,Good,Good,0
217041480,Warrnambool - South,25490,Moyne,0.0238016,Good,Good,0
217041480,Warrnambool - South,26730,Warrnambool,0.9761984,Good,Good,0
297979799,Migratory - Offshore - Shipping (Vic.),29799,Migratory - Offshore - Shipping (Vic.),1,Good,Good,0
299999499,No usual address (Vic.),29499,No usual address (Vic.),1,Good,Good,0
301011001,Alexandra Hills,36250,Redland,1,Good,Good,0
301011002,Belmont - Gumdale,31000,Brisbane,1,Good,Good,0
301011003,Birkdale,36250,Redland,1,Good,Good,0
301011004,Capalaba,36250,Redland,1,Good,Good,0
301011005,Thorneside,36250,Redland,1,Good,Good,0
301011006,Wellington Point,36250,Redland,1,Good,Good,0
301021007,Cleveland,36250,Redland,1,Good,Good,0
301021008,Ormiston,36250,Redland,1,Good,Good,0
301021009,Redland Bay,36250,Redland,1,Good,Good,0
301021011,Sheldon - Mount Cotton,36250,Redland,1,Good,Good,0
301021012,Thornlands,36250,Redland,1,Good,Good,0
301021013,Victoria Point,36250,Redland,1,Good,Good,0
301021527,Redland Islands,36250,Redland,1,Good,Good,0
301031014,Brisbane Port - Lytton,31000,Brisbane,1,Good,Good,0
301031015,Manly - Lota,31000,Brisbane,1,Good,Good,0
301031016,Manly West,31000,Brisbane,1,Good,Good,0
301031017,Murarrie,31000,Brisbane,1,Good,Good,0
301031018,Tingalpa,31000,Brisbane,1,Good,Good,0
301031019,Wakerley,31000,Brisbane,1,Good,Good,0
301031020,Wynnum,31000,Brisbane,1,Good,Good,0
301031021,Wynnum West - Hemmant,31000,Brisbane,1,Good,Good,0
302011022,Bald Hills,31000,Brisbane,1,Good,Good,0
302011023,Bridgeman Downs,31000,Brisbane,1,Good,Good,0
302011024,Carseldine,31000,Brisbane,1,Good,Good,0
302011025,Everton Park,31000,Brisbane,1,Good,Good,0
302011026,McDowall,31000,Brisbane,1,Good,Good,0
302021027,Aspley,31000,Brisbane,1,Good,Good,0
302021028,Chermside,31000,Brisbane,1,Good,Good,0
302021029,Chermside West,31000,Brisbane,1,Good,Good,0
302021030,Geebung,31000,Brisbane,1,Good,Good,0
302021031,Kedron - Gordon Park,31000,Brisbane,1,Good,Good,0
302021032,Stafford,31000,Brisbane,1,Good,Good,0
302021033,Stafford Heights,31000,Brisbane,1,Good,Good,0
302021034,Wavell Heights,31000,Brisbane,1,Good,Good,0
302031035,Boondall,31000,Brisbane,1,Good,Good,0
302031036,Brisbane Airport,31000,Brisbane,1,Good,Good,0
302031037,Eagle Farm - Pinkenba,31000,Brisbane,1,Good,Good,0
302031038,Northgate - Virginia,31000,Brisbane,1,Good,Good,0
302031039,Nudgee - Banyo,31000,Brisbane,1,Good,Good,0
302031040,Nundah,31000,Brisbane,1,Good,Good,0
302041041,Bracken Ridge,31000,Brisbane,1,Good,Good,0
302041042,Brighton (Qld),31000,Brisbane,1,Good,Good,0
302041043,Deagon,31000,Brisbane,1,Good,Good,0
302041044,Sandgate - Shorncliffe,31000,Brisbane,1,Good,Good,0
302041045,Taigum - Fitzgibbon,31000,Brisbane,1,Good,Good,0
302041046,Zillmere,31000,Brisbane,1,Good,Good,0
303011047,Camp Hill,31000,Brisbane,1,Good,Good,0
303011048,Cannon Hill,31000,Brisbane,1,Good,Good,0
303011049,Carina,31000,Brisbane,1,Good,Good,0
303011050,Carina Heights,31000,Brisbane,1,Good,Good,0
303011051,Carindale,31000,Brisbane,1,Good,Good,0
303021052,Annerley,31000,Brisbane,1,Good,Good,0
303021053,Coorparoo,31000,Brisbane,1,Good,Good,0
303021054,Fairfield - Dutton Park,31000,Brisbane,1,Good,Good,0
303021055,Greenslopes,31000,Brisbane,1,Good,Good,0
303021056,Holland Park,31000,Brisbane,1,Good,Good,0
303021057,Holland Park West,31000,Brisbane,1,Good,Good,0
303021058,Woolloongabba,31000,Brisbane,1,Good,Good,0
303021059,Yeronga,31000,Brisbane,1,Good,Good,0
303031060,Eight Mile Plains,31000,Brisbane,1,Good,Good,0
303031061,Macgregor (Qld),31000,Brisbane,1,Good,Good,0
303031062,Mansfield (Qld),31000,Brisbane,1,Good,Good,0
303031063,Mount Gravatt,31000,Brisbane,1,Good,Good,0
303031064,Rochedale - Burbank,31000,Brisbane,1,Good,Good,0
303031065,Upper Mount Gravatt,31000,Brisbane,1,Good,Good,0
303031066,Wishart,31000,Brisbane,1,Good,Good,0
303041067,Coopers Plains,31000,Brisbane,1,Good,Good,0
303041068,Moorooka,31000,Brisbane,1,Good,Good,0
303041069,Robertson,31000,Brisbane,1,Good,Good,0
303041070,Salisbury - Nathan,31000,Brisbane,1,Good,Good,0
303041071,Tarragindi,31000,Brisbane,1,Good,Good,0
303051072,Algester,31000,Brisbane,1,Good,Good,0
303051073,Calamvale - Stretton,31000,Brisbane,1,Good,Good,0
303051074,Pallara - Willawong,31000,Brisbane,1,Good,Good,0
303051075,Parkinson - Drewvale,31000,Brisbane,1,Good,Good,0
